#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_L_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_L_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_L_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_L_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_L_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_L_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="">
#                        <taxa id="TaxonSet.HRTV_L_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_L_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="Standard_TIM3uf_frequencies_prior.s:HRTV_L_BEAST" name="distribution">
#            <parameter dimension="4" id="TIM3uffreqParameter.s:HRTV_L_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.35" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.59" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="Standard_TIM3uf_rates_prior.s:HRTV_L_BEAST" name="distribution">
#            <parameter dimension="4" id="TIM3ufrates.s:HRTV_L_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.34" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.58" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="ClockPrior.c:HRTV_L_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_L_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.0012566</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_L_BEAST" name="distribution" x="@popSize.t:HRTV_L_BEAST">
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_L_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_L_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.801</parameter>
#            <Uniform id="Uniform.21" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_L_BEAST" id="treeLikelihood.HRTV_L_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_L_BEAST">
#            <siteModel id="SiteModel.s:HRTV_L_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_L_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_L_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_L_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TIM3uf.s:HRTV_L_BEAST" rates="@TIM3ufrates.s:HRTV_L_BEAST" spec="substmodels.nucleotide.TIM3uf">
#                    <frequencies frequencies="@TIM3uffreqParameter.s:HRTV_L_BEAST" id="TIM3ufFreqs.s:HRTV_L_BEAST" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_L_BEAST" id="StrictClock.c:HRTV_L_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	proportionInvariant	popSize	CoalescentConstant	clockRate
0	-12531.00944437296	-12591.98353346669	60.97408909372952	-12591.98353346669	0.020444796183866798	0.08527083835359922	0.3390713454183211	0.169348815339813	0.20962475372002695	0.2819550855218431	0.32429571577394617	3.372428804830768	0.5184227649737898	0.32429571577394617	0.9421342336737626	0.5184227649737898	0.021963555430832817	0.013614706208304805	64.66288364637697	1.3099569782784772
1000	-12550.151764656004	-12611.175527203675	61.023762547670444	-12611.175527203675	0.015555114097503455	0.07206148201604447	0.34015800000805485	0.169348815339813	0.20853809913029325	0.2819550855218431	0.24434110670005504	3.372428804830768	0.5184227649737898	0.24434110670005504	1.1020434518215447	0.5184227649737898	0.04097190775340268	0.010693613258978064	64.79420460316655	0.8891752719054962
2000	-12033.622304439046	-12102.81589874324	69.19359430419344	-12102.81589874324	0.008063263259787696	0.039722829374812266	0.32231241944926653	0.1739292520207021	0.21311325101496428	0.2906450775150713	0.19792930745867468	3.244895826101094	0.6286010535800073	0.19792930745867468	1.1020434518215447	0.6286010535800073	0.04097190775340268	0.009591758073141022	73.55621300829824	2.1072123395814715
3000	-12270.316034754987	-12304.94218904802	34.62615429303349	-12304.94218904802	0.037358308794895684	0.23614703147180008	0.32231241944926653	0.18252235229117075	0.21871462073350165	0.2764506075260653	0.19792930745867468	3.244895826101094	0.6819490846044287	0.19792930745867468	0.9953473897727019	0.6819490846044287	0.022873696652247723	0.08692332504222895	36.27628897402991	0.5515986400175308
4000	-12436.710174081703	-12480.318731709162	43.60855762745871	-12480.318731709162	0.019305177555637237	0.13611057660446282	0.31225381277047937	0.1805464966885711	0.21871462073350165	0.28848506980745214	0.13114962927855334	3.049443163955283	0.7796754156773342	0.13114962927855334	1.1289067461329445	0.7796754156773342	0.022873696652247723	0.02612390419925759	46.46606542283602	0.40754587896457684
5000	-12671.600729016103	-12718.397428198574	46.796699182469695	-12718.397428198574	0.014381006532186557	0.1082991307191216	0.3302201138624243	0.1805464966885711	0.21174289108228178	0.27749049836672707	0.13114962927855334	3.049443163955283	0.7796754156773342	0.13114962927855334	1.1289067461329445	0.7796754156773342	0.013966784419144567	0.032495179117300224	49.56755013483044	0.27828319236523974
6000	-12487.00037475307	-12529.96673819985	42.96636344678058	-12529.96673819985	0.02494323386193522	0.14896117653501598	0.338035831723417	0.1805464966885711	0.20003724333690626	0.28138042825110987	0.17997698892666272	3.049443163955283	0.6892252780317786	0.17997698892666272	1.212152302127837	0.6892252780317786	0.013966784419144567	0.038124939110978105	45.52139079199574	1.0116721339430663
7000	-12238.809714802956	-12283.426461747866	44.61674694491072	-12283.426461747866	0.019133356706579147	0.1287375094954164	0.338035831723417	0.1805464966885711	0.20003724333690626	0.28138042825110987	0.17997698892666272	2.8604165890661686	0.8234117453134139	0.17997698892666272	1.1328059424536807	0.8234117453134139	0.013966784419144567	0.036243517920423386	47.127691127276925	0.6899598408798537
8000	-12601.999354001371	-12658.949226060071	56.949872058700294	-12658.949226060071	0.011232222076648842	0.07147345611495132	0.3466718925837217	0.15909359349319419	0.20003724333690626	0.294197270586182	0.2681025207889044	2.6841655253416854	0.8234117453134139	0.2681025207889044	1.1328059424536807	0.8234117453134139	0.013966784419144567	0.01957469132125012	60.14707019253612	0.9691561912260179
9000	-12336.346262551648	-12378.010750984795	41.664488433146424	-12378.010750984795	0.037803248451067195	0.17294535986516008	0.3466718925837217	0.15194781815782174	0.20003724333690626	0.3013430459215545	0.2681025207889044	2.7814241436271745	0.8234117453134139	0.2681025207889044	1.0355473241681916	0.8234117453134139	0.011003191769961963	0.046290222145770256	43.928958491623796	0.6447801945924925
10000	-12318.031544682559	-12354.728624209074	36.69707952651433	-12354.728624209074	0.036980247026149854	0.19844173474160373	0.3366160901703543	0.15194781815782174	0.20003724333690626	0.3113988483349219	0.2681025207889044	2.7814241436271745	0.8883609599886008	0.2681025207889044	0.9056488948178179	0.8883609599886008	0.014877490315059295	0.03392326062848387	39.3838137490537	0.306896244602661
11000	-12495.92176978777	-12519.59335554298	23.671585755209662	-12519.59335554298	0.08176819151143726	0.41763736754553876	0.33755818135912996	0.15194781815782174	0.191800988721143	0.31869301176190945	0.17457313218476933	2.7814241436271745	0.9818903485927358	0.17457313218476933	0.9056488948178179	0.9818903485927358	0.014877490315059295	0.14286555423960123	25.585026864464567	0.12549165959790942
12000	-12525.333728454541	-12549.840916448082	24.50718799354086	-12549.840916448082	0.10987023852482286	0.5171512233941582	0.3290713288090744	0.1604346707078773	0.191800988721143	0.31869301176190945	0.17457313218476933	2.7814241436271745	0.8589390408550992	0.17457313218476933	1.151551510293091	0.8589390408550992	0.014877490315059295	0.13104668371103692	26.122601257587785	0.1990092115385974
13000	-12766.883029093213	-12796.097635659911	29.214606566698716	-12796.097635659911	0.06233667222768652	0.35910632580717444	0.3290713288090744	0.17215246148220842	0.191800988721143	0.30697522098757835	0.21829580907752824	2.6939787898416565	0.8984570424932863	0.21829580907752824	1.072515507016717	0.8984570424932863	0.014877490315059295	0.0871257712587275	30.87536567124899	0.4651039207849583
