#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_M_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="">
#                        <taxa id="TaxonSet.HRTV_M_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_M_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="Standard_TPM2uf_frequencies_prior.s:HRTV_M_BEAST" name="distribution">
#            <parameter dimension="4" id="TPM2uffreqParameter.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.3" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="Standard_TPM2uf_rates_prior.s:HRTV_M_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM2ufrates.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.2" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="ClockPrior.c:HRTV_M_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.0028166</parameter>
#            <LogNormal id="LogNormalDistributionModel.4" name="distr">
#                <parameter estimate="false" id="RealParameter.17" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.18" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="GammaShapePrior.s:HRTV_M_BEAST" name="distribution">
#            <parameter id="gammaShape.s:HRTV_M_BEAST" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">0.269</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_M_BEAST" name="distribution" x="@popSize.t:HRTV_M_BEAST">
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_M_BEAST" id="treeLikelihood.HRTV_M_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_M_BEAST">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HRTV_M_BEAST" shape="@gammaShape.s:HRTV_M_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_M_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HRTV_M_BEAST" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Standard_TPM2uf.s:HRTV_M_BEAST" rates="@TPM2ufrates.s:HRTV_M_BEAST" spec="substmodels.nucleotide.TPM2uf">
#                    <frequencies frequencies="@TPM2uffreqParameter.s:HRTV_M_BEAST" id="TPM2ufFreqs.s:HRTV_M_BEAST" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_M_BEAST" id="StrictClock.c:HRTV_M_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	popSize	CoalescentConstant	clockRate
0	-10730.193669935263	-10680.669532732709	-49.52413720255426	-10680.669532732709	4.966413580923002	23.408526619920266	0.1	0.10184438783945504	0.16918876000860178	0.3635235731341089	0.3654432790178358	0.6537668486417657	1.7005011176075655	0.6537668486417657	0.6457320337506596	1.7005011176075655	0.6457320337506596	4.709944197390302	-47.99054326990285	0.19552313312154984
1000	-10901.580252539945	-10862.298023597543	-39.28222894240134	-10862.298023597543	3.540852227870094	13.4045122708763	0.3176393403305625	0.10214889547575208	0.16918876000860178	0.3735366126470829	0.3551257318685648	0.5584214112977038	1.5839878188149765	0.5584214112977038	0.8575907698873105	1.5839878188149765	0.8575907698873105	1.68826372017719	-34.11966691002978	0.014815185613364637
2000	-11328.703203065892	-11352.676940695213	23.97373762932167	-11352.676940695213	0.05352821585584828	0.36109886587084633	0.24253220346304338	0.10214889547575208	0.17900972795116787	0.3637156447045168	0.3551257318685648	0.5584214112977038	1.6413748486397226	0.5584214112977038	0.8002037400625647	1.6413748486397226	0.8002037400625647	0.11726837995526974	26.99390363291836	0.21176558068759807
3000	-11280.276834781202	-11323.962692304523	43.68585752332233	-11323.962692304523	0.07558465061511847	0.22164572588627174	0.17143817206674358	0.10214889547575208	0.1869237877881841	0.3637156447045168	0.3472116720315485	0.5584214112977038	1.6413748486397226	0.5584214112977038	0.8002037400625647	1.6413748486397226	0.8002037400625647	0.02143918805959691	50.00627219207488	0.045805460405189416
4000	-12784.617714337463	-12810.60779575642	25.99008141895605	-12810.60779575642	0.060343755216018265	0.27162590790625474	0.17143817206674358	0.11948395468153603	0.15033824365214787	0.3637156447045168	0.3664621569618008	0.5584214112977038	1.6413748486397226	0.5584214112977038	0.8002037400625647	1.6413748486397226	0.8002037400625647	0.035895963229263396	33.22622580433011	0.02129027855976894
5000	-11482.509646165392	-11524.605663208935	42.09601704354333	-11524.605663208935	0.021726852475052662	0.13644430015258743	0.3135638587511387	0.11948395468153603	0.15033824365214787	0.37627815183060787	0.3538996498357097	0.5584214112977038	1.7243531456876102	0.5584214112977038	0.717225443014677	1.7243531456876102	0.717225443014677	0.029967024517363605	48.87347249122462	0.031557759413561405
6000	-11806.542347852586	-11871.25008456726	64.70773671467364	-11871.25008456726	0.027688562428153766	0.0800226284602311	0.3135638587511387	0.11948395468153603	0.15033824365214787	0.37627815183060787	0.3538996498357097	0.32700144745336335	1.880115892358105	0.32700144745336335	0.7928826601885228	1.880115892358105	0.7928826601885228	0.010337677431850158	69.92670214290322	0.3617400384101457
7000	-9657.801255557346	-9710.548743403922	52.74748784657598	-9710.548743403922	0.014352254615252868	0.08589322694193159	0.20358675410391527	0.12530717824769555	0.15508774140425963	0.3765005634110753	0.343104516936971	0.32700144745336335	1.9739209039192125	0.32700144745336335	0.6990776486274152	1.9739209039192125	0.6990776486274152	0.017534537260946222	57.2793728635129	0.700911441610052
8000	-9971.689869091431	-10023.887143018208	52.19727392677724	-10023.887143018208	0.03149576514066261	0.12687351997396434	0.37694659600664343	0.12530717824769555	0.15508774140425963	0.3765005634110753	0.343104516936971	0.4412190035928992	1.9739209039192125	0.4412190035928992	0.5848600924878793	1.9739209039192125	0.5848600924878793	0.02055886275367522	56.805963437120774	0.9239605294761369
9000	-10580.734671571696	-10642.723917386866	61.98924581516911	-10642.723917386866	0.021248484206921044	0.07492717947340864	0.5838849256528807	0.15929146233490873	0.15585317792863257	0.35191241248999566	0.3329429472464645	0.5414289232107408	2.1847061826878846	0.5414289232107408	0.27386489410136555	2.1847061826878846	0.27386489410136555	0.012317459119965167	67.75438327813772	2.02893367317157
10000	-11143.092361167366	-11179.937494587422	36.84513342005676	-11179.937494587422	0.07335045001297458	0.2827303403739729	0.5838849256528807	0.17052485309200785	0.14461978717153345	0.33035652066965776	0.3544988390668024	0.29688397236350034	2.304596083288736	0.29688397236350034	0.39851994434775445	2.304596083288736	0.39851994434775445	0.04555893051845096	40.80500894812404	0.524024465629386
11000	-11617.17667090895	-11659.981859047157	42.805188138206475	-11659.981859047157	0.040899632548991205	0.17269363302335727	0.32367331176903064	0.17052485309200785	0.13702994515262265	0.33035652066965776	0.36208868108571324	0.29688397236350034	2.4411170179500545	0.29688397236350034	0.26199900968643575	2.4411170179500545	0.26199900968643575	0.05158928534117524	46.46765509226581	0.3389412284435358
12000	-10840.907197741171	-10899.888740275186	58.98154253401402	-10899.888740275186	0.012424680164926706	0.0695400102310654	0.32367331176903064	0.17052485309200785	0.13702994515262265	0.33035652066965776	0.36208868108571324	0.29688397236350034	2.356248492449499	0.29688397236350034	0.3468675351869913	2.356248492449499	0.3468675351869913	0.019034696121100397	63.57684338286232	0.8056576122548162
13000	-11042.601240513546	-11086.43752186492	43.83628135137353	-11086.43752186492	0.04695157646405167	0.1899520884368358	0.15144295605478153	0.1788979540967462	0.13702994515262265	0.3219834196649194	0.36208868108571324	0.3790366471814375	2.3761653359743105	0.3790366471814375	0.24479801684424274	2.3761653359743105	0.24479801684424274	0.04233127945162605	47.468014878229596	0.7919042776991675
