Sample	likelihood
0	-12189.632719208825
500	-12047.763015699838
1000	-12145.422096316135
1500	-12223.804440716796
2000	-12270.736172690362
2500	-12232.13968035062
3000	-12065.790622541474
3500	-12109.938173298126
4000	-12085.623237126263
4500	-11904.722661994012
5000	-12228.779806301733
5500	-12310.345968731306
6000	-12232.177834906446
6500	-12200.727382239182
7000	-12066.588255752873
7500	-12486.606543995771
8000	-12244.685832337174
8500	-12048.061949668108
9000	-12081.667877636793
9500	-12094.896000972889
10000	-11882.915635710813
10500	-12000.890946552
11000	-12180.321626435036
11500	-12091.280764867097
12000	-12183.24181048283
12500	-12206.075526410226
13000	-12227.87906294162
13500	-12669.520173774805
14000	-12232.233045824507
14500	-12132.274509832081
15000	-12035.690257746373
15500	-12112.30832396077
16000	-12242.039803757167
16500	-12138.880246583716
17000	-12224.783099511978
17500	-12247.198954096919
18000	-12197.632476130353
18500	-12053.593393905632
19000	-12042.122549967246
19500	-12101.673027850922
20000	-12068.388172853618
20500	-12495.890548994448
21000	-11928.701875072114
21500	-11945.016255415178
22000	-12198.571618167967
22500	-12059.424846388885
23000	-12265.918897133402
23500	-12413.651583419944
24000	-12250.163542525774
24500	-12222.145840690326
25000	-12402.778790812257
25500	-12492.67473817027
26000	-12332.358682833574
26500	-12355.975009513382
27000	-12283.14945774133
27500	-12285.138747029476
28000	-12085.790822058882
28500	-12284.849526061267
29000	-12426.764992720198
29500	-12027.416664568416
30000	-12053.006592668065
30500	-12291.952987008613
31000	-12477.645048255901
31500	-12335.64243006707
32000	-12466.322873179015
32500	-12073.178154934476
33000	-12134.046318408467
33500	-12040.076857752652
34000	-12375.490916425844
34500	-12291.32785253093
35000	-12085.016542786969
35500	-12246.741772235111
36000	-12311.461658754959
36500	-11985.261724071406
37000	-12268.802438039907
37500	-12194.397404458117
38000	-12289.918828010881
38500	-12411.228391336677
39000	-12307.579812602818
39500	-12152.631038593465
40000	-12092.136234879761
40500	-12273.558287753582
41000	-11963.708314014524
41500	-12458.40875075569
42000	-11965.448350708952
42500	-12021.255695318045
43000	-12510.5119150418
43500	-12162.972782205343
44000	-11909.043835069431
44500	-12005.29013633344
45000	-12759.240618764192
45500	-12231.860326902412
46000	-12263.707832726735
46500	-12195.392422815645
47000	-12029.096823444681
47500	-12143.482924642041
48000	-12358.401863548637
48500	-12113.254225390967
49000	-12335.891068499946
49500	-12097.914770107622
50000	-12015.928888476932
50500	-12109.123694371372
51000	-12194.8392120485
51500	-11941.199570945213
52000	-11996.374405289409
52500	-12566.495578189124
53000	-12065.03353601744
53500	-12246.473206841833
54000	-11977.064253518034
54500	-12133.796811391712
55000	-12227.320283868308
55500	-11957.217249817526
56000	-12334.2213415741
56500	-12341.617595599077
57000	-12091.944088088061
57500	-12079.318774875366
58000	-12195.308661772206
58500	-12185.83470151493
59000	-12049.344284538458
59500	-11929.700681465985
60000	-11990.282503416116
60500	-12033.43571347741
61000	-12045.624983525262
61500	-12137.271634407938
62000	-12033.990517017026
62500	-11996.353265227184
63000	-12076.190545454456
63500	-12086.084138598779
64000	-12183.773133338385
64500	-12257.554088756067
65000	-12160.037929962697
65500	-12243.620990613717
66000	-12181.327842019695
66500	-12519.668367470029
67000	-12347.824795938674
67500	-12315.687253539232
68000	-12269.703203144303
68500	-12176.716762439832
69000	-12141.559278993032
69500	-12440.765179451146
70000	-12019.681638458549
70500	-12322.315674413632
71000	-11980.4447388107
71500	-12268.103650357913
72000	-12597.106053744816
72500	-12329.78077856871
73000	-12063.828681917908
73500	-12074.677341476725
74000	-12252.101908508244
74500	-12188.482359824968
75000	-12242.913956242068
75500	-12154.244773798822
76000	-12188.706885140164
76500	-11892.476654066097
77000	-12361.769772385975
77500	-12336.731578692628
78000	-12116.692046456714
78500	-12117.253639732555
79000	-12065.11248268969
79500	-12117.375439558667
80000	-12214.259596895907
80500	-12345.6384453291
81000	-12305.064036320828
81500	-12005.352714743465
82000	-11950.993686486718
82500	-11933.04070412037
83000	-12414.052242561535
83500	-12303.039380806413
84000	-12591.789887662331
84500	-12365.522799381592
85000	-12094.667147761189
85500	-12097.374470204293
86000	-12625.46621211203
86500	-12267.84318532745
87000	-12124.844571757312
87500	-11932.738493638772
88000	-11960.755486951697
88500	-12367.07777255228
89000	-12323.021109085668
89500	-12440.700146661933
90000	-12373.858492099143
90500	-11961.961746431512
91000	-11982.13776443451
91500	-12010.201079169557
92000	-12067.053520292642
92500	-12046.125817846521
93000	-12518.902526315092
93500	-12377.945945938547
94000	-12866.231940383957
94500	-12385.922307565337
95000	-12217.245927104135
95500	-12111.338119088441
96000	-12413.535609878163
96500	-12308.393370599702
97000	-12196.92605006189
97500	-12199.578686730756
98000	-11998.792161332143
98500	-12107.781203996126
99000	-12034.678268212092
99500	-12196.594493394785
