#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:3.665310064307993	0.6513223572494091	1.7479733000385878:1.8400701962311756	1.8470479093418497	2.3875008196427707:1.115255728273E-311	2.3875008196427707:4.450748816854332E-4	4.0465090237473476:1.0953680520915863	4.18518733466513:1.0E-322	4.18518733466513:4.90095903326367E-15	5.186243776547704	9.450085619485401	10.553797201319593:9.194937727390505	11.96062463194553	12.316851087451326	12.658235716256112	14.248834005165572	14.768474428494258	14.945605913031047	19.61104264859512	19.61104264859512:4.9E-324
5000	0:17.613156518763358	1.3659313709107501:0.711350935758784	1.6889613627733118	1.728601715470867	2.414089255798053:4.0093035019956E-311	2.414089255798053:0.0032351608527163883	4.062083944840645:1.3689942513290174	4.424861484479872:2.0E-323	4.424861484479872:3.505498085708573E-15	6.3870237917838075	9.328426461688686	12.941966486416701:25.85243360336346	13.98700341706602	14.332183090554397	15.57203608350743	17.061755040376088	20.443314278783557	21.60233730650457	25.41014857889989	25.41014857889989:4.9E-324
10000	0:7.920245000902687	1.139566504081369	1.1889845958439815:7.046309996616032	2.0190511847301913	2.508419834757652:4.453794639147E-311	2.508419834757652:8.592959807345998E-4	4.0104147626705835:0.7692603491024231	4.323688518441557:8.4E-323	4.323688518441557:1.9585050449359856E-15	5.392029647547598	8.673041482427706	11.414217362631984:17.749249371745037	11.953657136872373	12.271263661849616	13.68857538627702	14.723769259482882	15.572509229538653	17.840478324402017	21.850488842464195	21.850488842464195:1.0E-323
15000	0:5.73014725850141	0.07263286048000432	1.0213568518936387:3.223620600264623	1.2986165908406735	2.714718278799234:1.061562946338E-310	2.714718278799234:0.0012749163577970752	4.052540034456935:0.6498951919626613	4.082136258924665:5.9E-323	4.082136258924665:7.439270493391463E-15	5.6904483877892496	8.545542449626842	11.144742086024422:16.198068283864455	11.219019178304917	12.854720061706574	13.032924993234404	14.208900429937035	14.256318331046446	15.805512369860814	18.50568715846829	18.50568715846829:4.9E-324
20000	0:2.1902878179270817	0.29274593704627727	2.005118743873136	2.448386552920378:3.462247476976724	2.642725245791256:3.86562359392683E-309	2.642725245791256	4.025609527600637:0.5429572770773387	4.036815643753837:2.12E-321	4.036815643753837:2.9419660886829615E-13	5.016566834036758	9.39592303506997	11.098391985488021:27.5708507756795	13.697099217275301	14.75051339952224	14.92078407918289	15.483550182059563	18.01025689605192	20.977110360542017	23.952008335382082	23.952008335382082:1.0E-323
25000	0:0.31728184474844856	1.5288153046348387	2.314641262966077	2.419521360318777:8.720069026589524	2.8038850192128493:1.387157234851837E-309	2.8038850192128493:0.2413348818328422	4.629533321556527:5.304348368411957	4.683724420517686:3.16E-322	4.683724420517686:3.904737034013287E-14	5.436810728552123	8.603967637129342	11.031588856233391:22.974956972988757	11.09545291133076	12.69429694373153	15.593553211451797	16.005650101298883	16.81231358969017	20.921186011457383	23.432760446135667	23.432760446135667:1.0E-323
30000	0:4.689830800489389	1.5621965969558864	2.306096901756886	2.6792315540789344:3.7893192423260795	2.71994934255107:1.9135421366377487E-308	2.71994934255107	4.050972203695338:0.5230171234146713	4.370140377293182:3.6E-322	4.370140377293182:1.2573128896981473E-14	5.014751047564222:4.317849484499428	10.006705150388475	11.986020499515568:35.57174637430896	15.54074258948021	15.973190594765303	16.446128848972847	19.74189571633476	21.167156913647037	22.72225688764005	27.79242215046345	27.79242215046345:4.9E-324
35000	0:2.846247739890534	1.358869233345513	1.547401440998647:1.6487350033931467	1.655125129213397	2.807623798466403:1.646832855469259E-308	2.807623798466403	4.023000930682162:0.9820745008255009	4.455152738087042:1.655E-321	4.455152738087042:3.358400421244243E-14	5.179810967815503	11.632180950835638	13.046298522193272:22.314001013164102	15.011786740127944	15.374883884495672	17.31721105396529	19.329144309246796	21.735935477753124	22.322447648871726	28.07680474364591	28.07680474364591:2.0E-323
40000	0:5.270739163378133	1.1707672995350566:1.5659543835547998	1.4937524415508996	1.862087046074362	2.6662123315278063:3.457286721630049E-308	2.6662123315278063	4.043322895042001:3.9413471149001658	4.174955103740875:3.46E-322	4.174955103740875:4.7079048501467266E-14	5.622728278359248	11.635479493007303	11.707476095198494:49.550625674357136	11.87751643444946	14.318856347186868	15.497323986309173	19.39871671040617	22.06906334673578	23.21071220454271	30.135546318256637	30.135546318256637:4.9E-324
45000	0:3.4695790422584505	1.4000078494985355:1.4829456586474348	2.131577568275445	2.1783224860363983	2.7309665218156707:3.2581295561850534E-308	2.7309665218156707	4.023367412719331:1.9952062109764743	4.582179347194766:4.0E-323	4.582179347194766:1.2791053886848802E-15	5.078303988672003	11.832774315632017	13.28108528124622:43.66314818177902	14.374709738164743	14.789237425595985	14.983615470166074	20.090283619184298	24.1805441187629	24.760910925210577	27.175329226772668	27.175329226772668:1.5E-323
