#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:67.41802296797296	1.503493159722339:19.245727249923668	1.5357576226894452	2.2470064002229577	3.6062627232222866	4.260388004860189	4.45599935514079:0.01809323408833072	4.541012802440818	5.104437678422656	6.949136364277891:61.276124449898894	11.526000643400394	14.35016508766958	17.16386374876887	19.20666576916247	20.457199256449776	33.93181242661467	37.56421273300539	47.78400965724615	49.63715136826812	74.54423710332306:3.974431133824283E-112
5000	0:13.923193304262387	1.9816376807742149	2.0047890866750873	3.5992568388304886	3.864389430203225	4.160902044007258	4.539968894683683	5.332032869737411	5.495248750104985:2.525102045142071	7.858959928675356:85.41333998618803	11.65340999166609	14.41340469257794	15.15925976828446	21.389311455474832	22.024965688661602	36.48392913865131	39.066926162315696	44.45462801613817	48.02983335056757	72.18326268350557:5.045840881295628E-112
10000	0:8.924776752315529	0.7983818259006246	1.3407808506522563	3.1989077190124586	4.17892485937502	4.241770247618174	4.308260717845954	5.09998875617393:17.39375000114661	5.9473798503562065	8.889014344412306	12.491779702702978	14.232590550547716	16.605113523103192	22.885620253668556:78.34008021204187	23.29287516625032	46.63356909506249	46.83550796495449	51.73880395979448	57.981661800241035	93.80789590831415:2.7774937535837637E-113
15000	0:33.407499435626946	1.720672014904683	2.173038870421811	2.590098410558189	5.554672890676973	6.636591053198346	6.747179409840881	6.904721598568868	7.304679880325002	12.017405295513148:59.28905050403721	15.0664678532144	16.301074939555704	17.485667584842307	22.952196478351297	29.123143260325346	38.27278986696004	43.55741044788896	48.012240733266694	51.09161123232153	96.93871829578858:4.8838208352481245E-114
20000	0:7.973844389650703	2.252897078445134	3.5026437208257235:66.20448519938913	4.989320395793433:0.016737451791989284	5.007090393662534	5.093467872592544	5.180145710240397	5.5607426099590995	5.63276953212919	11.81903661682591:58.17037395326114	14.655088089396763	17.642113077324083	21.32831783727938	21.81083576661133	25.397890558766647	39.75793991187836:57.47631234798444	40.67343178935076	44.13296343652389	48.0854426478603	88.52604956581334:5.414192762034619E-113
25000	0:69.26494030368268	1.778931869336517	4.103289902019474	4.471007644808438:0.29810533859636945	5.0361700541057735	5.344075796554765	5.6580500213788065	8.519163845618182	11.35444214142425	11.994418438892255:147.86111890369858	16.38581168511593	17.97644636428647	23.935742491221195	24.520977828977465	30.515944441325765	66.75434331461777	74.65765850368622	91.02744573153305	101.03551050531956	154.5850801769675:8.349933375353405E-118
30000	0:96.41479768159323	1.9121165885899314:0.49937228798084726	2.0141435563155787	4.323631069073371	5.1865319578758955	7.5777763689644555	7.952915253669115	9.963862433415102	11.77827118699693	18.139371782532773:193.63573590113555	20.296758136443827	27.838565378987674	29.087190785019146	41.53534287274722	44.47941560446109	51.3731810705516	62.57160812226945	82.49776561225585	89.06446779817999	168.69974939706123:1.839365496762327E-122
35000	0:25.565679561614765	1.6424252311014607	2.1248667744273178	4.246656966806361	4.627873190173329:12.30967545649796	4.77558083737702	5.226979076621479:8.42397504300946	7.675478278993966	9.35139758083062	14.148898461256866:142.27554171292638	14.384577961993159	20.06114192710361	34.43831790635884	42.90645855085211	49.64980757610575	68.90752499799027	69.87372810257571	87.52698639227333	94.16360526748271	153.50663450955744:1.3760995116549998E-100
40000	0:6.812195978172125	1.1124203149853424	1.2272895038367821	2.7055640304513147	4.138559265495518:1.9080307566865613	4.485074861012665	4.51737424747885:6.67589879344181	5.09441990479613	5.662302573963634:3.5386183944022385	11.227819917422925:67.19330553726164	11.725452593837058	16.523989046291042	18.74202761285068	20.961324997035057	26.501692767839003	34.94062777525052	37.766550050495155	45.54920724535555	49.64037210531885	86.04625530732467:4.946384812605761E-83
45000	0:4.062789482506139	1.5506898449627364	1.561450002459695	2.8889513488813297	3.790301074721632:11.711789515752118	4.314230904392839	5.250234134364849	6.876749490530713	8.175953645975612	11.943747599454408:52.81395865203874	12.75083114947611	13.60834992708203	14.688914981009503	21.92737916730845	26.09909240209159	35.762874793607864	38.69663081017575	41.90719048698108	44.39233348305321	81.17143308260144:1.2684002107170815E-74
