#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:1.0271422858335095	0.09866425853602045	1.0309403459390598	1.2290304802420309	3.199370801769243:3.121639827443665E-309	3.199370801769243:0.19215410718474574	4.0303537379771335	4.516799259152656:3.17803E-319	4.516799259152656:5.253168256361187E-11	5.033151666787809:0.06042007009830188	5.0940153998895905:1.375370577351958E-66	6.020815506918348:0.20670038815110273	6.074452620267662	6.358086583604493:8.40598382786446E-46	8.050015708583304	10.28678112017865	11.031109088423625:0.30632730806036795	11.099802499012213	15.658589616849431	15.658589616849431:4.9E-324
5000	0:0.5554093061489542	0.07367784103761531	0.8297771212679989	1.1837860232271376	3.199370801769243:9.697524893907207E-309	3.199370801769243:0.28635224521512603	4.028774043106318	4.516799259152656:4.225E-320	4.516799259152656:1.9714585056265113E-12	5.009503174266308:0.14407231199999188	5.075464463832643:1.6165905153355598E-68	6.047979451444742:0.08892752613545864	6.072526685726534	6.117234929918667:2.0718810218235052E-46	8.012838757497542	10.182154718484192	11.019210635553527:0.17415312339669362	11.104374546901248	15.658589616849431	15.658589616849431:4.9E-324
10000	0:1.3522563996844625	0.04851063049346768	0.5707974100585512	1.1941332489330028	3.199370801769243:7.777645513292937E-309	3.199370801769243:0.2146632929147601	4.020414267445986	4.516799259152656:4.8685E-320	4.516799259152656:1.670413499790027E-13	5.00089491183584:0.28877509798834355	5.082024960432114:3.312133192389396E-67	6.030228681968063:0.12419246665790525	6.050220377312074	6.125875645547235:2.7265011753035444E-45	8.005434435047981	10.405184220257135	11.029936921750584:0.2813942165548191	11.402943202986298	15.731233314204491	15.731233314204491:4.9E-324
15000	0:1.2164667912860172	0.1897846880014402	0.9040091296163323	1.4164639915164772	3.199370801769243:1.4857140295882453E-308	3.199370801769243:0.2595689032145956	4.01699514207105	4.516799259152656:7.7885E-320	4.516799259152656:1.0059742242929296E-11	5.001058882222236:0.03608234052268772	5.054961109417516:1.8403781729644576E-66	6.043057634215707	6.04981261029311:0.258848576636304	6.304689807739492:3.444577896943303E-45	8.006217075688427	11.034156168102337:0.33794965931741183	11.231433385147389	11.661607625685075	15.731233314204491	15.731233314204491:1.5E-323
20000	0:0.9862415044533654	0.2551013670137378	1.5498915303028151	1.9549836020055062	3.199370801769243:3.118539208026527E-309	3.199370801769243:0.30848754933542866	4.02017460637923	4.516799259152656:2.5336E-320	4.516799259152656:4.1148574138131175E-12	5.003034596701507:0.07680423034003407	5.021530741696168:6.1181589315150354E-61	6.00770157938258	6.033031240139103:0.2587955324871405	6.109373742648341:3.1539895060256034E-46	8.584792496853506	10.849233896415637:0.5814222201447568	11.175850802359822	11.704936457264248	15.651473016539603	15.651473016539603:4.9E-324
25000	0:0.38377164093576965	0.0011648030101830639	0.17935081598160563	1.20807625183545	3.199370801769243:7.4777638569472E-309	3.199370801769243:0.15393449515544758	4.015784066067365	4.516799259152656:2.327E-321	4.516799259152656:3.711572488907188E-13	5.057826443316387:0.2606929675919644	5.5181468510900995:1.085655187288276E-57	6.035788722632657:0.23071155295184664	6.076659214929456:0.6587561188577888	7.7180993735436765:2.8950678906875426E-45	8.907167951504794:1.465133892712297	10.708167349717536:0.6063802443212437	11.33877809849677	11.705723119664368	15.651473016539603	15.651473016539603:4.9E-324
30000	0:0.9823290086507527	0.0988900731471932	1.472212765758763	1.498114209737932	3.199370801769243:7.898926555603054E-309	3.199370801769243:0.3219771300194577	4.009744761495288	4.516799259152656:2.945E-321	4.516799259152656:4.916091649680006E-13	5.086575082977524:0.31801499225916996	5.229369077635544:1.0627708903644494E-53	6.049377869813657:0.20049807719932072	6.0584866110060815	6.115604625039049:5.839117162431699E-48	8.210208335970494	10.460975121037771:0.8629737641889625	11.13926071376052	11.631782644998811	15.677305267641616	15.677305267641616:4.9E-324
35000	0:0.6588631373866446	0.5330840528653967	1.0946334724717823	1.462876575673859	3.199370801769243:1.025220921069614E-308	3.199370801769243:0.4517268175310075	4.000096443148213	4.5116582081383445:3.0825E-320	4.5116582081383445:1.7653496846289094E-12	5.010258609667794:0.04434018147959731	5.087307752171852:7.2278323349932415E-59	6.042250983447513:0.7373054104749407	6.1325723918781385	6.845930876234483:5.724196741769738E-48	8.20152340229663	10.04116014837605	11.12523187618708	11.216012028203426:0.4120413404192124	15.47516544537337	15.47516544537337:4.9E-324
40000	0:0.5666867323413013	0.054664557110217435	0.1365560407973155	1.0941362615522454	3.199370801769243:2.9356343031963824E-308	3.199370801769243:0.08476555083313649	4.00665597054003	4.5116582081383445:1.24E-322	4.5116582081383445:1.746778809948729E-14	5.015721116801024:0.1130816515977995	5.065476077744312:2.2545423585332902E-60	6.00433462230935:0.06520056884857241	6.0066370371164215	6.265604328730702:4.556524131680291E-52	8.204354526939897	10.244431173321647	11.194214013716786	11.251373682934652:0.6024340717885082	15.47516544537337	15.47516544537337:1.0E-323
45000	0:0.49375867255954314	0.1951018841650764	0.9017332096384953	1.0216809972911993	3.199370801769243:6.00370669040817E-310	3.199370801769243:0.07495658075609998	4.002649056681409	4.52188266657824:4.9E-324	4.52188266657824:5.110577685070041E-16	5.018583532311285:0.0897750780969686	5.0229287205813185:7.749591438054557E-60	6.0066705117806825:0.12721128856764363	6.027581491663123	6.108999220032363:9.974999681943439E-49	8.025337816807482	10.028578447675848	11.146268827631593	11.428116757636683:0.15827610626335092	15.485389903813267	15.485389903813267:4.9E-324
