#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_S_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="">
#                        <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="Standard_TPM3_rates_prior.s:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM3rates.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="ClockPrior.c:HRTV_S_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.0016226</parameter>
#            <LogNormal id="LogNormalDistributionModel.2" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.15" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_S_BEAST" name="distribution" x="@popSize.t:HRTV_S_BEAST">
#            <LogNormal id="LogNormalDistributionModel.3" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.17" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_S_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.769</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_S_BEAST" id="treeLikelihood.HRTV_S_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_S_BEAST">
#            <siteModel id="SiteModel.s:HRTV_S_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_S_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_S_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_S_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM3.s:HRTV_S_BEAST" rates="@TPM3rates.s:HRTV_S_BEAST" spec="substmodels.nucleotide.TPM3"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_S_BEAST" id="StrictClock.c:HRTV_S_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	popSize	CoalescentConstant	clockRate
0	-3401.128126031019	-3456.4013517166427	55.27322568562376	-3456.4013517166427	0.013623248141212102	0.06962470458719783	0.6037782244420622	0.14021945933108365	2.386865486829117	0.47291505383981036	0.14021945933108365	2.386865486829117	0.47291505383981036	0.020088159187332845	61.09812547929251	1.294825093957366
1000	-3404.2351527061974	-3449.5620927954346	45.32694008923721	-3449.5620927954346	0.03208967079103338	0.1469513122965813	0.6037782244420622	0.14021945933108365	2.386865486829117	0.47291505383981036	0.14021945933108365	2.386865486829117	0.47291505383981036	0.024534305382435402	50.52123745466826	0.5870181810626077
2000	-3430.4796348417576	-3454.997985664244	24.518350822486465	-3454.997985664244	0.12611420071206994	0.5402017797176975	0.6037782244420622	0.14021945933108365	2.386865486829117	0.47291505383981036	0.14021945933108365	2.386865486829117	0.47291505383981036	0.07767980133765673	27.978914551175322	0.28006097233453836
3000	-3461.829321926727	-3460.6068013430145	-1.2225205837124018	-3460.6068013430145	0.3198404215906828	1.654038500225867	0.6037782244420622	0.24705814647627206	2.386865486829117	0.36607636669462196	0.24705814647627206	2.386865486829117	0.36607636669462196	0.3848947746864822	2.8707051426959116	0.046321604882404444
4000	-3475.1992408406413	-3481.3814810471267	6.18224020648519	-3481.3814810471267	0.35885142826713	1.3852069572008106	0.6037782244420622	0.24705814647627206	2.386865486829117	0.36607636669462196	0.24705814647627206	2.386865486829117	0.36607636669462196	0.14920344781453365	10.302121557145599	0.06459175940631827
5000	-3491.502630267423	-3499.555841762063	8.05321149464065	-3499.555841762063	0.15307472341877765	0.8668168212982925	0.6037782244420622	0.2079914082793532	2.4500401834737007	0.34196840824695696	0.2079914082793532	2.4500401834737007	0.34196840824695696	0.11160581158351378	11.879273676706598	0.10199593673621171
6000	-3439.0103373333454	-3462.434515313515	23.42417798016952	-3462.434515313515	0.07390535105556428	0.4691833034759983	0.6037782244420622	0.13233419110550745	2.4500401834737007	0.4176256254208027	0.13233419110550745	2.4500401834737007	0.4176256254208027	0.09669140161084142	26.5965568522729	0.2960997269102684
7000	-3473.591802459149	-3486.218788475674	12.626986016525041	-3486.218788475674	0.1464939683152164	0.8259035094912602	0.6037782244420622	0.03948413674326927	2.542890237835939	0.4176256254208027	0.03948413674326927	2.542890237835939	0.4176256254208027	0.22964763299160623	15.467707761139497	0.1539569521413267
8000	-3449.568974673714	-3470.566500074205	20.9975254004911	-3470.566500074205	0.0915343140143704	0.5473655525300963	0.6037782244420622	0.03948413674326927	2.542890237835939	0.4176256254208027	0.03948413674326927	2.542890237835939	0.4176256254208027	0.11432384268133455	24.43346082202083	0.14794405111454947
9000	-3453.1953373006413	-3473.922472713913	20.727135413271892	-3473.922472713913	0.11817230942056717	0.6074779495810607	0.6037782244420622	0.13969405636111082	2.542890237835939	0.3174157058029612	0.13969405636111082	2.542890237835939	0.3174157058029612	0.11813902110402602	23.87234855939183	0.2081429968707537
10000	-3444.0949153699844	-3466.8453632671453	22.75044789716076	-3466.8453632671453	0.0966035102300396	0.5476028114534411	0.6037782244420622	0.13969405636111082	2.542890237835939	0.3174157058029612	0.13969405636111082	2.542890237835939	0.3174157058029612	0.11399837575018155	26.014864824971276	0.18437060421105883
11000	-3472.714612054678	-3485.788662220743	13.074050166064664	-3485.788662220743	0.16204963850270573	0.8912446635080686	0.6037782244420622	0.13969405636111082	2.3573399878220576	0.5029659558168428	0.13969405636111082	2.3573399878220576	0.5029659558168428	0.13861798829847455	16.677150462811934	0.10310256950216179
12000	-3444.224721267173	-3466.7585689361804	22.533847669007244	-3466.7585689361804	0.08306437849764403	0.4547588356536556	0.6037782244420622	0.19239812196056508	2.3573399878220576	0.45026189021738855	0.19239812196056508	2.3573399878220576	0.45026189021738855	0.08111297937088016	26.154712844261553	0.19265005547677813
13000	-3447.516267150779	-3465.073131206544	17.556864055764766	-3465.073131206544	0.12326438604088776	0.6605636355154997	0.6037782244420622	0.10549132416680446	2.3071625136752183	0.5873461621579887	0.10549132416680446	2.3071625136752183	0.5873461621579887	0.156306215141968	20.656600426416848	0.15620986871921627
14000	-3434.971972170702	-3457.25454041155	22.28256824084791	-3457.25454041155	0.10435262862112987	0.5325828573077214	0.6037782244420622	0.10549132416680446	2.3071625136752183	0.5873461621579887	0.10549132416680446	2.3071625136752183	0.5873461621579887	0.10878285556765317	25.686552766856558	0.16364955113340296
