#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:0.44646353011989093	0.03183865409448927	0.23778334979406068	1.023316693720819	3.211822199228326:5.23103223497255E-309	3.211822199228326:0.26597674350712136	4.044816706071369	4.581722606246107:1.713403355615814E-309	4.581722606246107	5.025197490995547	5.03823163830948	6.029190972073593	6.071315899148782:0.13266761155129114	6.3008424661641165:1.1015224421444472E-80	8.009846476983022	10.039739826418195	11.000526413492963:0.028303338886470273	11.048140175818778:0.2519894304033258	15.657057761058208	15.657057761058208:4.9E-324
5000	0:0.8299292346305508	0.19419518090549148	0.7027438378293073	1.0571618192664978	3.211822199228326:2.723511207406363E-309	3.211822199228326:0.4490538995006101	4.0604816819582235	4.581722606246107:2.179895431113487E-309	4.581722606246107	5.024134883117253	5.036801718718505	6.038092433251853	6.08902670236801:0.14917947625917355	6.187984750523149:5.797042070791088E-81	8.009620399215432	10.050471039535019	11.003603519733694	11.096677590017672:0.07451455347830073	15.657057761058208	15.657057761058208:4.9E-324
10000	0:0.924455782254001	0.37966734738475394	0.4524913332536302	1.043233361442786	3.211822199228326:2.0562989690606907E-308	3.211822199228326:0.4023020295760955	4.034426540194199	4.581722606246107:1.5531825580723477E-308	4.581722606246107	5.029603578165977	5.102694826083172	6.011648609819268	6.029839953113419:0.33637099236171625	6.205678827123619:5.872597836109388E-80	8.003622614282078	10.307155490606183	11.00544939182666:0.21390001994665797	11.081051542498642	15.657057761058208	15.657057761058208:4.9E-324
15000	0:0.9164198077565644	0.07816555594484716	1.0312593612422678	1.1488229991708663	3.211822199228326:2.4516575601791473E-308	3.211822199228326:0.3690495573018898	4.01233796709766	4.581722606246107:1.06990063668679E-309	4.581722606246107	5.020253039348418	5.126196364646765	6.012539940069143:0.1784007124664145	6.036743622813156	6.27877488243071:9.859256293745491E-80	8.007821884739148	10.168787586000317	11.01455695484679:0.184506599255083	11.113737217107422	15.657057761058208	15.657057761058208:4.9E-324
20000	0:0.7246065907366634	0.3602237762416174	1.0134580379520364	1.9052608295917215	3.211822199228326:1.529879770512657E-308	3.211822199228326	4.1711160765779205:1.3054598795049772	4.581722606246107:1.035419464242637E-309	4.581722606246107	5.010682845072298	5.0113295492045395:0.07791823112838711	6.000360607313976	6.060536721814883	6.838116548265646:1.3004280769675519E-79	8.013609536927195	10.154029876418647	11.019376655396407	11.043530370728755:0.20982050592347481	15.657057761058208	15.657057761058208:4.9E-324
25000	0:0.8594958205113477	0.23058045100401767	0.4186791238510294	1.1944255265931853	3.211822199228326:7.26514472838126E-309	3.211822199228326	4.117044416345443:0.9166308830567018	4.581722606246107:3.46985447449134E-309	4.581722606246107	5.036214663915676	5.068516639610423:0.08571095591436131	6.006477860141428	6.007767791750416	6.850705589524781:5.820924940405905E-80	8.02077108114619	10.272407013389282	11.00914959850201	11.055240113651028:0.18148300045375487	15.657057761058208	15.657057761058208:4.9E-324
30000	0:1.3471129851066563	0.0028473751627168904	0.780891213632401	1.2508818976479603	3.2135083278547043:6.17170742952757E-309	3.2135083278547043	4.015210477432551:1.0457688153654523	4.584164067971942:1.47038011442086E-309	4.584164067971942:0.09784991630448982	5.004307449960994	5.030505444620633	6.006197011221435	6.016658691224412	6.854398118803115:1.0540381855791086E-80	8.067944478718475	10.12964552300941	11.01025063050303:0.2160701704702905	11.124218876326449	15.660750290336543	15.660750290336543:4.9E-324
35000	0:1.188556904445819	0.3436268270263824	1.004565436753696	1.1194374335271267	3.2135083278547043:5.262922271690914E-309	3.2135083278547043	4.0414505780052785:0.5496757822270245	4.584164067971942:6.398647805862564E-309	4.584164067971942:0.6357102184381509	5.283278296859645	6.037703910664529	6.058167583599452	6.062596849401292	6.976047179359255:1.0461928287386952E-85	8.047044203148358	10.216379951673368	11.33047591690696:0.2925992540686562	11.783011409757249	15.570711964758928	15.570711964758928:4.0E-323
40000	0:2.4865834517427094	0.9766475622804156	1.4379549189871303	1.9681074978871558	3.2135083278547043:6.6951220315548E-310	3.2135083278547043:0.05208237071185219	4.076768628373533:1.2503903306119055	4.465594020063593:1.9613261401427055E-307	4.465594020063593:0.3586719418547639	5.083414308932201	5.351395293127659	6.010251213268781	6.076079390574672	7.609769126813904:4.30655512248758E-86	8.039826320975871	10.900913774684861:1.2546578875228418	11.120763727991168	12.14964654113286	15.366866435743251	15.366866435743251:4.9E-324
45000	0:1.0921766971850657	0.8017155335260967	1.0540271486490789	1.2212242030858442	3.2135083278547043:8.41758027452076E-309	3.2135083278547043:0.2510799407812972	4.132238509435702:0.3461873963270576	4.4296050539158855:3.915902995954523E-309	4.4296050539158855:0.2526113099159715	5.000779640379385	6.011747955392546	6.022406203298029	6.072542175601001	7.099131733694121:5.9267954454805684E-83	8.321705922031645	11.02936063476223	11.292881199580744:0.5332430598147239	11.70014224517903	15.395432001839884	15.395432001839884:4.9E-324
