#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:1.582597387926927	1.1685349953479438	1.5222125175279473	1.6697819742488917	3.6197915945185617:6.9E-322	3.6197915945185617:3.6006341652607454E-14	4.045000805422076:0.8819160555547765	4.312387155896985:9.6129412687E-314	4.312387155896985:8.346175413213834E-6	5.046989570640701	5.975526932476212	6.034729431220905:1.2699699682224361	6.398639050712514	6.821818438864074:2.0316409770384142E-18	8.601011933189568	10.083492752770848:0.21933930106778785	11.126902781257746	11.147659552549607	16.187361580051792	16.187361580051792:4.9E-324
5000	0:0.5770896369289802	0.028102608058076448	0.10485018565248343	1.4915398290044681	3.6197915945185617:8.5E-322	3.6197915945185617:1.4518301047693758E-14	4.0407222675735:0.433260058815362	4.312387155896985:8.947271695E-315	4.312387155896985:1.202862342163189E-6	5.0728781774074125	5.209286431242288	6.032106354399615:0.40226009167620974	6.223453347357964	6.541122584586847:8.30291755990927E-20	8.027868103966089	10.118963932195381:0.2537082917401911	11.09027405002265	11.159283237523084	16.187361580051792	16.187361580051792:4.9E-324
10000	0:0.9128454550184634	0.576697148408275	1.26090709503382	1.5812639059845477	3.6197915945185617:1.58E-322	3.6197915945185617:7.316616317989534E-15	4.042973246834786:0.28866314135034304	4.293646753415333:2.383650004E-315	4.293646753415333:3.780131361832451E-7	5.01626674717465	5.469766735803564:0.27280821520117665	6.057423903255517	6.11610406981322	6.67626211071964:1.6907770406309645E-17	8.104075786450915	10.083772109927382:0.19718556115640168	11.052400780767371	11.193665372612944	16.168621177570138	16.168621177570138:4.9E-324
15000	0:0.7583701609350192	0.14409166803404821	0.6716520250420293	1.3162556798323413	3.6197915945185617:1.67E-321	3.6197915945185617:2.0761180700734095E-14	4.000443790649104:0.4525327701886669	4.293646753415333:1.70898587E-316	4.293646753415333:2.6000250025919832E-8	5.036130048340579	5.264757414653826	6.039808948458301:0.2633240398140002	6.185217307572682	6.329175914776827:2.4052669760496642E-18	8.063565541207392	10.050474609689273:0.21525610734777578	11.020818986257192	11.351627972322078	16.168621177570138	16.168621177570138:4.9E-324
20000	0:1.6835672508949815	0.5992529801165393	1.5003786938123798	1.5722201422061202	3.6197915945185617:7.866E-321	3.6197915945185617:8.354277654129029E-13	4.013888867787093:1.6364714681136594	4.318478097932907:1.4877797197E-314	4.318478097932907:4.0403476475649536E-7	5.01932025826227	5.120925737611329	6.083251094377932:0.4190775886943591	6.119828226560956	7.9077819003126235:1.3196558671832281E-18	8.005154088589299	10.157413927622674:0.28948021023892395	11.10512823897959	11.173745608779365	16.19345252208771	16.19345252208771:4.9E-324
25000	0:1.020879265971148	0.22212263381304728	0.8661691472080854	1.4858409307191467	3.6197915945185617:1.1443E-320	3.6197915945185617:8.944224272977927E-13	4.0218482451661455:0.2031354988642588	4.318478097932907:2.4367166316E-314	4.318478097932907:2.1829908789421203E-6	5.0605307552438	5.16198666938535	6.139420599812326:0.3529075531462863	6.432038803776531	6.682501624266898:2.3097885033978748E-17	8.05854569718301	10.09178846809936:0.21943969661941023	11.02611407071255	11.09278753192103	16.19345252208771	16.19345252208771:4.9E-324
30000	0:1.263463233890817	0.359565654750542	0.40583625246031224	1.300710201090496	3.6197915945185617:8.75177E-318	3.6197915945185617:4.408697709784266E-11	4.1640524724623305:0.5797766463463632	4.318478097932907:2.260973654E-314	4.318478097932907:3.394475337449411E-6	5.146277565524009	5.387707055200134	6.264303075173172:1.0896446685447214	6.424755136849425	6.804542183598485:2.7320908618100035E-26	8.028823443324391	10.17310734907515:0.2181937109492531	11.005589168070628	11.047853129863764	16.19345252208771	16.19345252208771:4.9E-324
35000	0:1.093076223964785	0.7002254006844764	1.516008674827692	1.6330882156506568	3.636426386488005:6.1017E-320	3.636426386488005:4.884323304143272E-13	4.065466328752934:0.6345301271294108	4.330269207931103:6.026009410346E-312	4.330269207931103:3.2580646322653123E-4	5.0387667444269555	5.343702446527904	6.0234438580999825:0.25267568009331665	6.126451972106405	6.313691523045943:9.031663878620694E-27	8.022541630680081	10.169614533814535:0.20174792534967426	11.063989840031487	11.091827581637766	16.11539039130946	16.11539039130946:4.9E-324
40000	0:1.1267117668119624	0.692934761766645	0.7930586516240578	1.1745952478693993	3.636426386488005:1.087E-320	3.636426386488005:9.685694801308546E-13	4.100178722585319:0.5514076765840962	4.343556355455208:7.61031278058906E-310	4.343556355455208:0.10686912405470379	5.032019176805996:0.829075076425916	5.884476975721476	6.226758017710709	6.390549672162049	7.352861471994541:3.668816346959856E-30	8.009202822012636	10.223374359983154:0.16968657278962185	11.024686246954996	11.150982228449678	16.203215605555272	16.203215605555272:1.0E-323
45000	0:0.8821802276151606	0.24144545406717238	0.7315706075893319	1.1379703650651667	3.636426386488005:4.096E-321	3.636426386488005:3.0017227099991957E-13	4.046378639622631:0.5748502332023417	4.343556355455208:8.76339595726153E-308	4.343556355455208:0.9195904291485973	5.723830241906404	5.762755534473848	6.241521285762667	6.330371675430166	7.817699309725636:8.326487796097089E-32	8.010027174072183	10.1249482082439:0.30532416177133576	11.003254156067545	11.166924763192394	16.079193720962053	16.079193720962053:4.9E-324
50000	0:1.0128922655193517	0.2589711709608894	1.1810851262031299	1.75508367595332	3.636426386488005:1.5206E-319	3.636426386488005:4.305663050830284E-12	4.077409052260197:0.7862588615680336	4.334518445208348:4.38273613360381E-309	4.334518445208348:0.40135292692265306	5.023334561148827	5.63702428063405	6.041319444588423	6.116886563295396	7.330967457317515:1.6228250545500995E-30	8.039311841784025	10.328307567318474:0.6470032512023117	11.159007481152926	11.435424788679967	16.070155810715193	16.070155810715193:1.0E-323
55000	0:1.261469488240408	0.034009925121603744	0.7826926739602612	1.6135626879584253	3.636426386488005:1.94E-321	3.636426386488005:2.6778644420188814E-14	4.08301176451525:0.3708355971421715	4.334518445208348:1.00985157408059E-309	4.334518445208348:0.14701055642588104	5.03696692362821	5.541258287218855	6.0895326395553235	6.220078259877904:0.5810468232331639	7.145056358950241:1.2074118443004594E-37	8.1451265251889	10.160652954485462:0.6977964689738431	11.183327175302308	11.707837617263255	16.08168673247238	16.08168673247238:4.9E-324
