#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:31.87505154912247	1.7608936531982096	3.0704682233426723	3.3071661692976875	3.4161118198495757	3.4491233213240093:3.149325882093301E-14	4.592853729316971	5.0409024777124785	5.080478106761461	5.083305524306212	11.53825142929054	14.106619577978094	17.602249946027882	18.70466224016988:66.05445927157108	23.785775895308888	38.113949293083365	38.16096368360907	50.84794113075603	55.09336436939164	90.83365749741739:2.107628999774006E-308
5000	0:55.222103452198304	1.8006057546062468	2.0351018947107176	2.952074413698612	3.007813106604588	3.008330158753392:3.1788848081218476E-14	4.028614793185883	4.225064281677566	4.561378269885763	5.5229782430893835	13.140371520841654	14.035119420239111	15.005803689168422	18.051141436137733:92.3757959474449	22.567599527839214	48.63822229634783	49.73173113962238	59.043680726707905	60.0825448019926	92.33269646307603:1.1309723947316524E-308
10000	0:31.06686054566387	1.7927775512666335	2.1957318858166666	3.0425787788798315	3.32464146312788	3.501521993660475:4.22267835429791E-14	4.213655043364174	4.373954606207354	5.245869847236767	6.5640446421023535	11.02967637189794	14.018539115463646	14.334660069455541	16.525531653216955:86.9919794758087	20.546236965264725	30.89053523424439	36.7131192516057	46.83059057124503	52.38758195953186	76.74986484471994:2.1064217540728E-310
15000	0:123.07973531653988	1.8090400896556806	2.8621000920454303	3.2948409545181447	3.30369278716091	3.327490659055915:4.742395125849358E-11	4.004170071367692	4.285408976820201	5.523060548470179	6.129102078302362	10.658973486540987	12.074259768567597:95.04921418698245	14.645366876326364	24.384263784519618	30.83592858011111	34.16620267620983	36.53702757213786	50.9062518719384	53.055689439419	81.38076360282946:1.646103083E-313
20000	0:25.231186583928924	1.2574977289494695	2.325594009279116	3.0306942581133702	4.643168371746045	4.98619447231645:0.6892474714611082	5.029094765287448	5.121846094507298	5.15009238071266	9.159671565570324	9.300020730949754	11.973130381999821	14.147307368908969	14.47607908922062:105.86137114920069	19.695147248857445	31.552761837612717	33.02841792026169	34.14926787682958	40.490324690473976	57.840882085345825:2.24495570029515E-310
25000	0:22.08737589488128	1.2157855301758203	1.644516235146485	3.548972397608277	4.170041688036122:3.5839040184749704	4.205160917843936:0.6227957833617049	4.343077942835238	4.570376930951032	5.33507244877306	5.827020537068352	11.362812900587961	13.341901810936452	14.639886474323255	15.510498677616507:46.66821607060273	20.17090399420346	28.360088410856743	28.541962856700827	32.22167456328842	45.066589901885266	63.23509321082854:1.2449258796649876E-307
30000	0:1.9879963528623152	0.7226528615083545	2.1822357459380526	2.7015598164672108	4.06838658979052:5.436518228924057	4.936266880137065	5.010866269721302	5.021881855412757:1.6063968540003748	5.044601852721289	8.342162039659929	10.897459606523867	11.203249150605611	14.312762858635557	14.829596201694734:60.21018112314371	20.36337356536679	30.085032464410432	31.166295726005718	40.1289426166394	40.54512055141012	79.09442999023317:1.044727479611058E-300
35000	0:25.16756858606125	1.2600951697740845	2.980237252732658	3.4043804391589463	4.033306506840891	4.068740768993808	4.64135741424328	4.762237040529933	4.999599355755882:0.02930757809989757	5.0776945637113124	11.132425921379483:147.6001393192624	11.927546960333652	14.688967225070417	19.344197456492147	22.672707892561373	37.58292127387033	38.2167353165952	39.16349028930614	41.85084322555464	63.90902237590748:1.2295315696499878E-300
40000	0:22.961490081972713	1.602293015108123	2.021861287518191	2.5843142528143677:3.307956439800587	2.7676196312725247	4.579046073287467	4.882045816936783	5.056805601513637	5.374964812173987	6.8611157696408185	12.422050885223195	13.093206041124212	14.275113383679752	14.756153394412285:36.55079590157603	20.191828613587795	29.920187988298846	30.015587988645954	36.589549997542825	38.05346931810202	61.69205772972502:2.778697267269221E-293
45000	0:20.47429282632117	1.2726476215669933	1.5807814279516883:5.013090114762032	1.7853015677752329	4.655427487800787	5.73500969830603:32.76658160382181	6.116074561184266	8.049158862805005	9.570177416374843	12.060840336886967	12.762743325538581	13.774793699026159	14.568118716750158	16.585682375227837	17.611327998705686	22.993665189785002	30.718970777028623	32.24288113757547	38.80484597105031	67.16558237985699:1.7560031731115645E-269
