#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:31.320106532966207	1.0072269875342528	1.00736664347464:1.536883719563503E-7	1.0073666450122403	1.007367127547056	3.0085379010340603	4.259357914773055:1.3025697962334795	4.532892434900262:4.545146290185617E-307	4.532892434900262:33.45248556509996	5.863198497968277	10.195868105951469	12.67871414987497	14.267846682565569	14.400637659793418	18.093234060919283	20.772316627520546	22.05723018109895	25.327969631934256	25.409284928579346	44.28852819539055:3.2333644262318625E-273
5000	0:42.59087083576324	1.007214147739851	1.0073666544780249:3.8204335302180267E-7	1.0073666564302333	1.0073670325535966	2.148836416257337	4.342879517680297:2.7638126807113084	4.757861090391215:6.400078292284805E-307	4.757861090391215:38.97463661753246	5.3684153642679755	11.183327753667186	11.245441630339778	12.890504495423606	14.631567773021718	16.27809266571777	16.42142266924938	17.883824411238052	20.343682917349923	20.598119610116527	30.021201321934043:8.559087532208434E-273
10000	0:24.32168824462083	1.0071325750845403	1.0073607768425272:4.148260405634582E-9	1.0073608045989892	1.0073610818672212	2.532675787443913	4.526045257009239:3.8062709426582177	4.88387985986876:2.0199193228901664E-307	4.88387985986876:26.6990674699044	5.205269770871696	11.224547249624337	13.374059885558298	13.954716044519872	14.425012158390471	15.155676868499173	15.218404973967052	15.829513625146628	16.091126873674202	18.327316938644188	26.336352342055346:2.1287829985260354E-273
15000	0:57.55839967705438	1.0072819471281895	1.0073480682897125:4.783255995013304E-8	1.0073480734630245	1.0073481500745085	4.185581327488733	4.526921332737263:3.2874229565538564	4.58152270569556:2.3647470313998098E-307	4.58152270569556:38.615749368941756	5.214065426916935	10.366642142671898	12.895904283716792	13.987447798034502	14.183688744252105	15.67005014423978	17.529060886210488	17.989480554630894	18.25073621739684	20.72723064662787	30.669092847821503:2.2892430844615372E-276
20000	0:20.36699090293806	1.0036181434106928	1.0072022715820872:6.752366655313335E-5	1.0072175147857259	1.007232903484692	2.0777228606351197	4.891355920225796:1.8621376851859688	4.8969149351229895:9.407755535194787E-307	4.8969149351229895:25.489182445940592	5.292970347010962	11.278246246655453	11.392116146762373	14.334645794389319	14.510524753677712	14.538736216511717	17.180657137896926	19.20294316896839	19.533194605709138	22.118269844698762	33.54074181115373:1.4042191030708519E-276
25000	0:10.30505337389382	0.5191870572935049	0.6611986885048027:0.00929574743374059	1.0125300668607542	1.146024647982073	2.3856721142108954	4.34838865354779:2.4834877219338147	4.71146134603358:1.2748254618681489E-307	4.71146134603358:19.76118642517932	6.212586195207686	9.909099791168993	11.494172715781241	11.803022028729295	14.37287125153834	15.55675471100539	16.921707487779436	17.362265733119617	18.876784690063314	19.21948858606538	28.291935762424714:3.281052824307238E-276
30000	0:36.65688310723762	0.9224526785924289	1.0832117284611213:2.0671443567281123	1.8044568310383222	2.3697128207589793	2.7316622442303427	4.2599639652659755:2.9002961370842617	4.408353501272148:2.5786051346525724E-307	4.408353501272148	5.661966708379934	9.139066600101245	11.050218578141703	13.403006436028026	14.069880207375714:30.890113732294594	17.10426456235597	18.729934940910482	24.289176668006828	25.790091776533664	29.89403168911265	61.89270980016189:2.6314857364883936E-270
35000	0:15.850184112292432	1.0256861177450902	2.4241298723175575	2.5017447536583255:0.0961397119905583	2.5974905841581974:1.7367879482261201	2.7721338261701463	4.122856486353155:1.1323962763161637	4.241160912462003:1.3830816862512292E-307	4.241160912462003	6.157960057315446:21.377454012647043	11.088150622662031	14.009775628156538	15.589217075294924	15.92919563568888	18.01273586610386	18.178228230822413	22.768484204537476	24.97742817257959	25.563970037342678	45.8346128682492:4.697273535860294E-261
40000	0:8.926674296141927	1.4436699246244027	1.761612798183805	2.559154148479606	3.460539413717815	3.8582267275646003	4.372097303123494:2.4690911783719023	4.609823911433288:1.058225185897077E-308	4.609823911433288:0.11689812784099061	7.292795926932329:26.06719797252759	13.132036806827161	14.68974905983004	14.752764697843494	14.811138814471217	16.308897256860117	18.099857216725603	19.01608173341868	20.221819271150743	22.989730587284036	36.94696584932016:4.5839766666318523E-265
45000	0:8.575666872167014	0.49988828799027507	1.1496078539356926	1.3174135053492084	3.279090766450551	4.208570919882843	4.383816937032739:1.8687216330077794	4.539369272446302:7.07622116924633E-310	4.539369272446302:0.11148113451753562	6.273968761949818:46.985488625924035	11.779175010438978	12.839582313911455	14.362861846188627	16.75077881656996	18.58453750184554	24.455783106929882	27.959045720877953	30.968283619547382	33.51950179161131	59.43386243128926:5.2530776052375E-262
