#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:HRTV_S_BEAST" lower="0.0" name="popSizes" spec="beast.base.inference.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:HRTV_S_BEAST" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                        <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:HRTV_S_BEAST" parameter="@bPopSizes.t:HRTV_S_BEAST" shape="1.5" spec="beast.base.inference.distribution.MarkovChainDistribution" useLogNormal="true"/>
#        <prior id="ORCRatePriorDistribution.c:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="38" id="ORCRates.c:HRTV_S_BEAST" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="ORCsigma.c:HRTV_S_BEAST" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ORCsigmaPrior.c:HRTV_S_BEAST" name="distribution" x="@ORCsigma.c:HRTV_S_BEAST">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:HRTV_S_BEAST" name="distribution">
#            <parameter id="ORCucldMean.c:HRTV_S_BEAST" name="x" spec="beast.base.inference.parameter.RealParameter">0.0016226</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <alpha id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#        <prior id="Standard_TPM3_rates_prior.s:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM3rates.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_S_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.769</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_S_BEAST" id="treeLikelihood.HRTV_S_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_S_BEAST">
#            <siteModel id="SiteModel.s:HRTV_S_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_S_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_S_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_S_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM3.s:HRTV_S_BEAST" rates="@TPM3rates.s:HRTV_S_BEAST" spec="substmodels.nucleotide.TPM3"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:HRTV_S_BEAST" id="OptimisedRelaxedClock.c:HRTV_S_BEAST" rates="@ORCRates.c:HRTV_S_BEAST" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HRTV_S_BEAST">
#                <LogNormal S="@ORCsigma.c:HRTV_S_BEAST" id="ORCLogNormalDistributionModel.c:HRTV_S_BEAST" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation	ORCucldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
0	-22717.279792295692	-6433.508604085817	-16283.771188209876	-6433.508604085817	1.7926142041144312E307	8.824319614192397E307	0.8352966478928875	1.1882971123142925	0.7928840862700562	1.0188188014156467	1.1882971123142925	0.7928840862700562	1.0188188014156467	0.16049598555074066	0.012466814295437821	5.304888922460348E-6	0.19228160025914373	0.011931378648987296	-13461.126044900544	7.057341031012416E307	4.327360889036563E307	2.89091291470924E307	2.5654820434154377E307	1.5208711393245339E307	1	3	6	1	8
1000	-22707.61981805028	-6433.508604085817	-16274.111213964463	-6433.508604085817	5.455360111222859E307	Infinity	0.8352966478928875	1.1882971123142925	0.7928840862700562	1.0188188014156467	1.1882971123142925	0.7928840862700562	1.0188188014156467	0.11347215576436356	0.0	6.98728680332376E-9	0.09219946767699824	9.073979957846424E-4	-13478.42606597217	1.2749363995917975E308	4.956259838921711E307	5.114512238087637E307	4.633090456790815E307	4.471832009704258E307	1	2	2	5	9
2000	-22738.67576255704	-6433.508604085816	-16305.167158471222	-6433.508604085816	1.1710043903197522E308	Infinity	0.8352966478928875	1.1882971123142925	0.7928840862700562	1.0188188014156467	1.1882971123142925	0.7928840862700562	1.0188188014156467	0.1630328065034162	0.0	4.159372244219419E-9	0.17417362950991921	3.7005135794566945E-4	-13484.982431162427	8.83328497821851E307	3.1846272804363297E307	9.699705392122396E307	8.76859746727117E307	4.1546150259813245E307	1	6	1	6	5
3000	-22723.666036842173	-6433.508604085816	-16290.157432756358	-6433.508604085816	7.79716102394083E307	Infinity	0.8352966478928875	1.1882971123142925	0.7928840862700562	1.0188188014156467	1.1882971123142925	0.7928840862700562	1.0188188014156467	0.09835029354231258	0.0	8.138453690002191E-10	0.11524358192487193	2.4501773450547813E-4	-13485.011586872099	1.2488711713960868E308	4.0615653032636577E307	7.244505159514373E307	7.455675257233699E307	9.090858211128769E307	2	6	1	1	9
4000	-22744.2760290085	-6433.508604085815	-16310.767424922686	-6433.508604085815	9.320471865257602E307	Infinity	0.8352966478928875	1.2430063199501815	0.7381748786341672	1.0188188014156467	1.2430063199501815	0.7381748786341672	1.0188188014156467	0.1976051316407073	0.0	9.613092351221312E-10	0.16141775356796556	1.8757507091081118E-4	-13489.284327276619	9.363069625373113E307	5.485410977098792E307	1.5369166025499504E308	1.5710702087255224E308	7.784560565119956E307	7	4	1	1	6
5000	-23128.561889470413	-6811.579000553377	-16316.982888917035	-6811.579000553377	1.4142394806449254E308	Infinity	0.6103160161600633	1.0184141191207166	0.7381748786341672	1.2434110022451117	1.0184141191207166	0.7381748786341672	1.2434110022451117	0.27470214280874794	0.0	2.5623031758058856E-10	0.21193408458598556	7.766976668575639E-5	-13488.081202771014	5.680116501255224E307	7.132731171944172E307	9.336174081731284E307	1.6099878409899679E308	1.5496457745285316E308	5	4	3	3	4
6000	-22699.268834926366	-6396.229853145812	-16303.038981780555	-6396.229853145812	1.3185625009138199E308	Infinity	0.8771519557784344	1.0184141191207166	0.7381748786341672	1.2434110022451117	1.0184141191207166	0.7381748786341672	1.2434110022451117	0.19282978748737517	0.0	3.0561240937273196E-11	0.20923670496416386	2.6836064778534823E-5	-13479.240126700657	5.398482903363371E307	4.829013873144485E307	4.65549075682437E307	6.340352010298279E307	1.110115340486832E308	2	8	2	3	4
7000	-22734.865414374064	-6396.229853145812	-16338.635561228253	-6396.229853145812	1.4825611976819072E308	Infinity	0.8771519557784344	1.0184141191207166	0.7381748786341672	1.2434110022451117	1.0184141191207166	0.7381748786341672	1.2434110022451117	0.4514758707756337	0.0	7.654060437902489E-11	0.47086580002283485	1.9834106970265382E-5	-13488.6684068786	5.098695288867846E307	4.387771188962772E307	8.391114402563183E307	1.1226622630859682E308	1.6233897698795672E308	1	6	5	2	5
8000	-22738.596053321933	-6396.229853145812	-16342.366200176122	-6396.229853145812	1.1276836462361615E308	Infinity	0.8771519557784344	1.0184141191207166	0.7381748786341672	1.2434110022451117	1.0184141191207166	0.7381748786341672	1.2434110022451117	0.4514758707756337	0.0	2.0492613497443605E-12	0.5040455915518633	3.1456449870158758E-6	-13494.403314396393	6.437360345919594E307	7.692113453230293E307	9.292159981820128E307	1.3472448726578473E308	1.5807349475177525E308	3	5	6	2	3
9000	-22714.209031955288	-6396.229853145812	-16317.979178809477	-6396.229853145812	7.818566950509062E307	Infinity	0.8771519557784344	1.0184141191207166	0.7381748786341672	1.2434110022451117	1.0184141191207166	0.7381748786341672	1.2434110022451117	0.3449114451738363	0.0	1.566588644759824E-13	0.3229001400772244	1.1803044155337182E-6	-13482.041114977468	7.752631669648775E307	7.285120406700204E307	5.031411988007733E307	4.868317285269878E307	7.761006507557509E307	6	2	7	2	2
10000	-22691.918089053048	-6396.229853145812	-16295.688235907237	-6396.229853145812	1.4953581606493048E308	Infinity	0.8771519557784344	1.0184141191207166	0.7381748786341672	1.2434110022451117	1.0184141191207166	0.7381748786341672	1.2434110022451117	0.14433907594602685	0.0	1.142134500309179E-12	0.12152746028727983	9.098632779220344E-6	-13492.543686898829	6.3439975067728E307	8.212754489225877E307	8.352576090406699E307	1.1377933205799465E308	7.117040196204116E307	1	6	6	3	3
11000	-22682.579774880956	-6396.229853145812	-16286.349921735145	-6396.229853145812	3.7778184996664474E307	Infinity	0.8771519557784344	1.0184141191207166	0.7381748786341672	1.2434110022451117	1.0184141191207166	0.7381748786341672	1.2434110022451117	0.2083835032428404	0.0	1.1461105047878787E-10	0.17579866598395813	6.012764767099649E-5	-13469.303950065063	8.446347134599518E307	2.1031073230783984E307	2.7728614948531753E307	4.302924762688971E307	2.5724873096491777E307	1	2	9	6	1
12000	-22696.109375662294	-6396.229853145811	-16299.879522516483	-6396.229853145811	7.136690497072687E307	Infinity	0.8771519557784344	1.1012516757920374	0.6553373219628464	1.2434110022451117	1.1012516757920374	0.6553373219628464	1.2434110022451117	0.2296218873854409	0.0	7.621556774107769E-11	0.27943721394238935	3.0183676162034487E-5	-13474.378680657019	4.3639537651581573E307	3.5611916236234845E307	3.1833408692263227E307	2.8347275702545153E307	2.424819549834701E307	8	2	3	4	2
13000	-23254.3259123939	-6930.309871611554	-16324.016040782344	-6930.309871611554	4.703985031882017E307	Infinity	0.5602092177566459	1.1012516757920374	0.6553373219628464	1.2434110022451117	1.1012516757920374	0.6553373219628464	1.2434110022451117	0.4019029653750647	0.0	1.44040185358848E-10	0.33527206628676637	4.097167857931524E-5	-13480.593301744497	7.884806810785258E307	1.3032680554976426E308	2.848004822589147E307	5.678287208037816E307	4.743935988124414E307	2	3	3	4	7
