#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_S_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="">
#                        <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="Standard_TPM3_rates_prior.s:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM3rates.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="ClockPrior.c:HRTV_S_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.0016226</parameter>
#            <LogNormal id="LogNormalDistributionModel.2" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.15" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_S_BEAST" name="distribution" x="@popSize.t:HRTV_S_BEAST">
#            <LogNormal id="LogNormalDistributionModel.3" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.17" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_S_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.769</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_S_BEAST" id="treeLikelihood.HRTV_S_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_S_BEAST">
#            <siteModel id="SiteModel.s:HRTV_S_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_S_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_S_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_S_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM3.s:HRTV_S_BEAST" rates="@TPM3rates.s:HRTV_S_BEAST" spec="substmodels.nucleotide.TPM3"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_S_BEAST" id="StrictClock.c:HRTV_S_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	popSize	CoalescentConstant	clockRate
0	-4003.4544603486743	-4026.503659197203	23.04919884852878	-4026.503659197203	0.06755722026926546	0.42826898300954025	2.996901297279649E-5	0.5950991026352205	1.7018130486720822	0.7030878486927021	0.5950991026352205	1.7018130486720822	0.7030878486927021	0.12305983344569599	25.89732568153398	0.35935679947781457
1000	-4387.895060820859	-4409.501030525651	21.605969704791942	-4409.501030525651	0.11057293316968976	0.5408018009234725	2.996901297279649E-5	0.45538146960243453	1.7018130486720822	0.8428054817254881	0.45538146960243453	1.7018130486720822	0.8428054817254881	0.10109264120888863	24.628163986099025	0.4058849381692247
2000	-3985.7717765221264	-4005.498092448628	19.726315926501712	-4005.498092448628	0.09084468566222759	0.5194192624674325	2.996901297279649E-5	0.45538146960243453	1.7018130486720822	0.8428054817254881	0.45538146960243453	1.7018130486720822	0.8428054817254881	0.11076152763481237	22.631581998742426	0.4485778048850306
3000	-4018.1591892686165	-4038.730436389942	20.57124712132558	-4038.730436389942	0.0862478761527978	0.5064195214375281	2.996901297279649E-5	0.504339855408597	1.7018130486720822	0.7938470959193256	0.504339855408597	1.7018130486720822	0.7938470959193256	0.11362433842356758	23.766918960376927	0.20473196680550473
4000	-3999.049462699962	-4020.7034653531177	21.654002653155693	-4020.7034653531177	0.0705349204213998	0.4342075058593525	2.996901297279649E-5	0.6583441132190654	1.5478087908616136	0.7938470959193256	0.6583441132190654	1.5478087908616136	0.7938470959193256	0.08870637084637319	24.879748880399575	0.33502138495938216
5000	-3797.0420822147817	-3823.5563836485485	26.514301433766757	-3823.5563836485485	0.060324142510525515	0.32866923539400744	2.996901297279649E-5	0.6583441132190654	1.644021433327262	0.697634453453677	0.6583441132190654	1.644021433327262	0.697634453453677	0.06643205981453876	30.16393825766662	0.29187346008723875
6000	-4080.5349546854227	-4102.93876806001	22.403813374587653	-4102.93876806001	0.05385201148878217	0.3680262785059578	2.996901297279649E-5	0.6583441132190654	1.644021433327262	0.697634453453677	0.6583441132190654	1.644021433327262	0.697634453453677	0.14790012623656063	25.01772412415353	0.5147554591719928
7000	-3992.4300665897117	-4014.997156181555	22.567089591843246	-4014.997156181555	0.05353615523487911	0.3815751771605705	2.996901297279649E-5	0.6583441132190654	1.644021433327262	0.697634453453677	0.6583441132190654	1.644021433327262	0.697634453453677	0.08037830283384292	25.824784700673696	0.5293553558801504
8000	-3963.486638455452	-4002.3773421995525	38.89070374410029	-4002.3773421995525	0.02517528567319094	0.15439157934641015	2.996901297279649E-5	0.6583441132190654	1.644021433327262	0.697634453453677	0.6583441132190654	1.644021433327262	0.697634453453677	0.05279377525563426	43.290638675264596	2.1404515194789426
9000	-4168.328640667298	-4211.639243040366	43.31060237306813	-4211.639243040366	0.013879114541177762	0.10266621907937737	2.996901297279649E-5	0.6583441132190654	1.644021433327262	0.697634453453677	0.6583441132190654	1.644021433327262	0.697634453453677	0.048635063165533024	47.357460936874595	0.9405741353813432
10000	-4035.5249122054292	-4058.505727008924	22.980814803495015	-4058.505727008924	0.08096389841939501	0.4510796913196366	2.996901297279649E-5	0.5604416622669097	1.7419238842794176	0.697634453453677	0.5604416622669097	1.7419238842794176	0.697634453453677	0.0987779732179363	26.069066637724628	0.3488030384126177
11000	-3840.5320900000092	-3855.542311460623	15.010221460613426	-3855.542311460623	0.1554860658657345	0.7832820775821682	2.996901297279649E-5	0.44554970445424236	1.8183316254389208	0.7361186701068411	0.44554970445424236	1.8183316254389208	0.7361186701068411	0.16305947673893137	17.873893791934925	0.20504783443965374
12000	-3930.128859554496	-3957.6366573331475	27.50779777865136	-3957.6366573331475	0.09017164093390351	0.4183542247638294	2.996901297279649E-5	0.44554970445424236	1.8183316254389208	0.7361186701068411	0.44554970445424236	1.8183316254389208	0.7361186701068411	0.06422667626163554	31.08499069828704	0.43341368562947596
13000	-4124.425904078849	-4139.45199383225	15.026089753401028	-4139.45199383225	0.10296809066826083	0.6743690824621357	4.798701665040364E-5	0.4095475380797257	1.851757121700596	0.7386953402196824	0.4095475380797257	1.851757121700596	0.7386953402196824	0.14643009961897566	17.88279476180126	0.2407741997126388
14000	-4022.468788239033	-4056.6352221395778	34.16643390054459	-4056.6352221395778	0.052891800670682144	0.24705307647282326	8.427719358081028E-5	0.4095475380797257	1.851757121700596	0.7386953402196824	0.4095475380797257	1.851757121700596	0.7386953402196824	0.0671594930422697	37.65952445098323	0.5310451964727325
15000	-3637.446738849744	-3668.4815045885807	31.034765738836647	-3668.4815045885807	0.06223133822087682	0.29850209408072903	8.427719358081028E-5	0.4095475380797257	1.851757121700596	0.7386953402196824	0.4095475380797257	1.851757121700596	0.7386953402196824	0.09264777779588879	34.29692251772822	0.2703851970178493
16000	-4041.1499583908067	-4039.980117923135	-1.169840467671639	-4039.980117923135	0.3915189974551343	1.8258732621901441	1.2695908889614224E-4	0.3619623435928512	1.8993423161874705	0.7386953402196824	0.3619623435928512	1.8993423161874705	0.7386953402196824	0.26688141975061197	2.014977847418539	0.09970478735687234
17000	-4134.903469942718	-4149.403128557015	14.499658614296838	-4149.403128557015	0.6798885741421139	1.6252971471155593	4.740702781815101E-4	0.22432842341831746	1.8463473445421517	0.9293242320395351	0.22432842341831746	1.8463473445421517	0.9293242320395351	0.11906715591700194	20.296236059941727	0.026888591925451528
18000	-4150.909563214806	-4168.17520180572	17.26563859091274	-4168.17520180572	0.11336875469876381	0.6509620381753993	4.8227520749064836E-4	0.06140160922690788	2.0092741587335614	0.9293242320395351	0.06140160922690788	2.0092741587335614	0.9293242320395351	0.11677201146260816	20.283589119166255	0.2661088125812733
19000	-3796.3693289489247	-3826.751545091929	30.38221614300417	-3826.751545091929	0.08652696809333538	0.37233772733206827	4.8227520749064836E-4	0.2829121590935558	1.7877636088669133	0.9293242320395351	0.2829121590935558	1.7877636088669133	0.9293242320395351	0.07185852275874734	33.83694044255305	0.3774032246096309
20000	-3875.5465474665916	-3914.107910539689	38.56136307309732	-3914.107910539689	0.0678699494822068	0.2634439021356599	4.8227520749064836E-4	0.6703173191662516	1.7877636088669133	0.5419190719668393	0.6703173191662516	1.7877636088669133	0.5419190719668393	0.03467748643083039	43.78321258766416	0.1317714442802951
21000	-4044.882345888209	-4072.395393085998	27.513047197788882	-4072.395393085998	0.10421313285115644	0.4473410536952815	4.8227520749064836E-4	0.6703173191662516	1.7877636088669133	0.5419190719668393	0.6703173191662516	1.7877636088669133	0.5419190719668393	0.06869060484924756	30.987746821736046	0.7017130392805633
