#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#                            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                                </taxa>
#                            </trait>
#                            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#                        </tree>
#                    </itree>
#                </population>
#                <factor id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:HRTV_S_BEAST"/>
#        </distribution>
#        <prior id="ORCRatePriorDistribution.c:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="38" id="ORCRates.c:HRTV_S_BEAST" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="ORCsigma.c:HRTV_S_BEAST" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ORCsigmaPrior.c:HRTV_S_BEAST" name="distribution" x="@ORCsigma.c:HRTV_S_BEAST">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:HRTV_S_BEAST" name="distribution">
#            <parameter id="ORCucldMean.c:HRTV_S_BEAST" name="x" spec="beast.base.inference.parameter.RealParameter">0.0016226</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <alpha id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#        <prior id="Standard_TPM3_rates_prior.s:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM3rates.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.base.evolution.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.base.inference.distribution.Poisson">
#                <parameter estimate="false" id="RealParameter.10" name="lambda" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">100.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_S_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.769</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_S_BEAST" id="treeLikelihood.HRTV_S_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_S_BEAST">
#            <siteModel id="SiteModel.s:HRTV_S_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_S_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_S_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_S_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM3.s:HRTV_S_BEAST" rates="@TPM3rates.s:HRTV_S_BEAST" spec="substmodels.nucleotide.TPM3"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:HRTV_S_BEAST" id="OptimisedRelaxedClock.c:HRTV_S_BEAST" rates="@ORCRates.c:HRTV_S_BEAST" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HRTV_S_BEAST">
#                <LogNormal S="@ORCsigma.c:HRTV_S_BEAST" id="ORCLogNormalDistributionModel.c:HRTV_S_BEAST" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.HRTV_S_BEAST	Tree.height	Tree.treeLength	proportionInvariant	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation	ORCucldMean	ExtendedBayesianSkyline	indicators.alltrees.1	indicators.alltrees.2	indicators.alltrees.3	indicators.alltrees.4	indicators.alltrees.5	indicators.alltrees.6	indicators.alltrees.7	indicators.alltrees.8	indicators.alltrees.9	indicators.alltrees.10	indicators.alltrees.11	indicators.alltrees.12	indicators.alltrees.13	indicators.alltrees.14	indicators.alltrees.15	indicators.alltrees.16	indicators.alltrees.17	indicators.alltrees.18	indicators.alltrees.19	populationMean.alltrees	popSizes.alltrees.1	popSizes.alltrees.2	popSizes.alltrees.3	popSizes.alltrees.4	popSizes.alltrees.5	popSizes.alltrees.6	popSizes.alltrees.7	popSizes.alltrees.8	popSizes.alltrees.9	popSizes.alltrees.10	popSizes.alltrees.11	popSizes.alltrees.12	popSizes.alltrees.13	popSizes.alltrees.14	popSizes.alltrees.15	popSizes.alltrees.16	popSizes.alltrees.17	popSizes.alltrees.18	popSizes.alltrees.19	popSizes.alltrees.20	sum(indicators.alltrees)
0	695.30837985983	-3656.528397160645	4351.836777020475	-3656.528397160645	17.055757285506644	49.92119907965541	0.6702278763782241	0.5083331322835345	1.4246045707654114	1.0670622969510601	0.5083331322835345	1.4246045707654114	1.0670622969510601	0.13240273344956013	0.0022840205123460067	8.898559776035107E-8	0.1307635234133451	0.002244394664186751	4345.312668187953	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0.7386868363966518	0.5668435191310508	0.03457793744965446	0.3200928346339825	1.6413706393682035	9.44E-322	1.1047291634035158E-13	0.9075323115999729	9.14470172224895E-307	0.21926044981848383	2.845439862069436	0.04504459349378578	0.37547682589863013	0.22985048729690255	0.022147201399389277	0.1336142740429153	0.22114493631469836	0.04047871115710675	0.21552243102571758	0.9663344985554946	4.9E-324	7
1000	673.0308873629356	-3650.2474982997255	4323.278385662661	-3650.2474982997255	17.041037990555765	51.01005617947484	0.6702278763782241	0.5083331322835345	1.4246045707654114	1.0670622969510601	0.5083331322835345	1.4246045707654114	1.0670622969510601	0.18472225856962196	0.0015484881595415841	6.17775806919673E-8	0.15914635840733754	0.001526069015200414	4341.818731124069	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1.2742229955949127	0.6726788051263526	0.3989758034303353	0.805670988691119	5.096748981091394	1.23E-321	1.8629080671067033E-13	2.4786179971009723	1.0358257730055865E-305	0.057134821839693206	9.014123746482033	0.016363592659796505	0.2573771305597201	0.20469525444170383	0.6484991358012605	0.775287466511655	0.20815202878432895	1.26980807292446	0.29585440383853906	0.2615667688163965	1.0E-323	7
2000	615.5585549418911	-3713.6542569635158	4329.212811905407	-3713.6542569635158	17.071788096127115	47.280726233605286	0.6702278763782241	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.1964876151880571	0.0021354947693811885	2.0975832374242814E-7	0.2119155222819694	0.00213642707515568	4347.541324731669	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0.7308066357485388	0.17616359426028402	0.8647044695938975	0.3490176809674028	1.3392599783231383	7.26E-322	6.795466390601818E-14	2.0456521876742273	1.2488098591908631E-305	1.2238240013176225	3.4577611005452864	0.3372947893492234	0.18262019411173316	0.2671498179188209	0.04577312746812766	0.7957285544206838	0.013383778023922611	0.728274539879105	0.1893530417690651	0.3630431060072241	4.9E-324	7
3000	624.9140027030021	-3654.234546601058	4279.14854930406	-3654.234546601058	17.227030003364394	48.518093309481905	0.6702278763782241	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.4858760817864551	0.0027917019644191935	3.2916490836316073E-6	0.6185436948013142	0.002727553706355871	4340.074681657375	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1.2756859497461779	0.23836773747909243	0.2718436122941994	0.1752101528338664	0.9755092458868084	2.386E-321	5.30854119174035E-14	1.4486775243007843	5.621699333067101E-305	0.16190082329422317	4.114294375897697	0.06076857837337458	0.6083502758984559	0.34913494188303407	0.17644922418866765	0.22388218504912102	0.20261684531034257	0.41797017313990187	0.9088241724936327	0.6337230217008932	4.9E-324	7
4000	624.8141232253315	-3700.0745761570774	4324.888699382409	-3700.0745761570774	16.897682054072895	43.29115266826173	0.6702278763782241	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.22721704779001717	0.0028773170597204915	3.29929994390857E-7	0.1950255036197136	0.0026886125794193427	4349.677397460049	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1.2756859497461779	0.11978480923666068	0.370280774515812	0.2088289893022451	1.1359853771520763	1.54E-321	2.138846723895384E-13	1.1625158456142277	2.9154097436744034E-305	0.10799970897348757	4.114294375897697	0.017465355061310375	0.6083502758984559	0.585202648077284	0.0036527668126405013	0.2806384428844087	2.2149057117027398	0.23938997534789758	0.6975361430857265	0.16165451989593818	4.9E-324	7
5000	658.8008273683258	-3640.335643281492	4299.136470649818	-3640.335643281492	16.80927756426727	49.50711769280312	0.6702278763782241	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.15800572379457875	0.0019117890704146983	9.883256798163714E-8	0.16018820781056642	0.0018103346616437032	4335.029368463894	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	2.387876290799584	0.18877745021241094	0.40878071502210467	0.29271497731904955	2.5159189549396515	7.34E-321	7.200749800325174E-13	4.202195866441967	1.1290565264833085E-304	0.01989555559251645	7.150430579724083	3.986803479986451	2.3579068228687143	3.0890887886378935	2.0631776830462263	2.141966636107728	0.07814766858170231	1.4407122849373966	0.8072831483299591	1.0305166588589503	1.0E-323	7
6000	671.9239352268983	-3621.7777808657816	4293.70171609268	-3621.7777808657816	17.078277962003288	56.448309931532734	0.6702278763782241	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.24103315215915944	0.0022620557610015346	2.597988110937611E-7	0.22757485486182977	0.002104230308965552	4338.186393390718	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	2.4558231290774826	0.6996032516306337	2.3524328514194015	0.9295935302084518	2.625857642373085	7.184E-321	7.975013451121852E-13	0.8821487060199101	4.506104332991482E-306	0.2052293408594719	8.340689430651862	0.24345378842794427	0.006108888176812548	3.4349601292344363	1.2820127830992945	1.6497389273227636	2.1121872100789343	1.4817076434519048	1.6361755754935265	1.059839932025134	4.9E-324	8
7000	631.5040305493308	-3664.9002730626785	4296.404303612009	-3664.9002730626785	16.556565533568854	51.537770959778584	0.6702278763782241	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.6712740239156525	1.2616636791332934	1.0670622969510601	0.35987847991087907	0.0012357428483319637	1.8903150021332743E-7	0.35528094852416986	0.001261533722541338	4343.680339410002	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1.6909068084969368	3.19206159105751	2.7109222389247742	0.6400526205462662	2.8325630969250586	6.11E-321	5.414060069173641E-13	0.5349820625279649	6.26248052650128E-307	0.14130646692499282	5.908891004050937	0.11850812583366403	1.575596686707562	0.4033662307579827	0.7318606382658539	2.469461484139203	0.8535436208201626	2.587005733692066	0.19661985395962664	0.7297311177500879	4.9E-324	7
8000	683.6975105632064	-3621.280074055074	4304.97758461828	-3621.280074055074	16.30684131114869	50.97711223477297	0.6702278763782241	0.5866384591230458	1.3462992439259	1.0670622969510601	0.5866384591230458	1.3462992439259	1.0670622969510601	0.33111030006712044	0.002278513808707872	5.591540106695897E-7	0.3461066697982098	0.002128663191365247	4346.431450671233	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1.0203960454872674	2.006333706618822	1.281922530383137	0.38624669297400593	0.7896536293739864	1.22E-320	1.1377173069688793E-12	1.8276956138428764	1.6138647767017553E-307	0.2616344133295684	6.305024976887818	0.5391670228072186	0.8402127007679704	0.32140418052787323	0.02609863248918967	0.07463912582027343	1.0626330190273332	1.0011658969117105	0.19839019358734708	0.12011972590699609	4.9E-324	8
9000	725.6016214335264	-3607.4812631462933	4333.08288457982	-3607.4812631462933	16.175627088737073	57.02797756658389	0.6702278763782241	0.5866384591230458	1.3462992439259	1.0670622969510601	0.5866384591230458	1.3462992439259	1.0670622969510601	0.0795535622511992	0.0013734683798754593	1.276091735228518E-8	0.08300207933579724	0.0013845225200865476	4338.267650029664	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	2.8743131024735984	1.5633560367212074	2.50411911532762	0.36991947957422067	0.8948947026453544	6.642E-320	1.3260777528827639E-12	2.8526721096365226	1.6045634627660731E-307	0.7245547238121011	12.116990583485375	4.1269125649730105	2.8236459806777527	3.5290862346559253	0.7799105990160179	0.5052818554167036	0.36508736678207176	0.4186474041329413	0.04655215106658847	0.21603616593923244	4.9E-324	7
