#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:15.341013667906408	0.5594906658165968	1.3322105541542513:0.11510560652117002	1.5000024490604105	2.1723824790714197	4.0417423141925575	4.886528079411466	5.134756996536854	5.246303368237918	7.841834944690689	11.01392489441686	12.705781249718516	14.42973409281136:30.216765196549083	16.350629493382904	19.097524268293995	21.16471612688995	21.764007535208126	22.557154539950634	23.08854057378735	28.542119245492565:1.1413405990554203E-128
5000	0:14.067825306731292	0.6224912480333626	1.1492551503990567:1.4734686847023173	1.89446022001078	2.0630731007978285	4.237722759149652	4.969939436844426	5.123865053942242:12.720943395328883	6.025379294706974	6.492415967254659	12.74655927404161	12.96565128739644	14.021584948812697	17.03686757873944	19.120498828592204	20.274748153044715:59.35653915769896	22.34633530001964	22.48149311603795	26.19843220187308	35.38697213887428:9.824427656200635E-130
10000	0:4.775347902126981	0.4526640278636115	1.9312781464697166	2.7505387115188125	4.000799614533076	4.339515566028826	5.889382746777159	6.552257706094454	6.798603678328843	8.319629768004358	11.881373761441806	14.076071221373587	14.723243179835961:24.659964659096104	15.464789451655237	17.647167420409414	20.671235314932947	20.822976683297536	24.309756418629554	28.299290223669548	42.609234908287085:1.3906520241063622E-129
15000	0:4.920992722070775	0.521289771404791	1.7340068962289328	2.3879764171285367	4.259292598113162	4.564426504823431	4.84506774477963	4.991945674326481:3.0227209160186597	5.543409708447743	5.763355796449265:1.7511687753365823	11.246834804712826	11.37717203002296	13.40512390148081:55.1804228431664	14.047472360595108	16.924343540647147	22.693687307073787	24.860224866597996	29.5458485888261	30.275779783065886	48.76781303573836:4.4755019360637815E-128
20000	0:13.72310404193307	1.3164067259769758	1.6990541280861806	2.341453819511518	4.083344109945208	4.153457613171071	4.673525339530566	4.716902192723834:0.10255220747435269	4.7638716393615255	5.65941751013698	9.376276423361354	11.028944412993464	13.858735731713788:37.00805983690662	14.296359069478054	18.1332564960952	25.113680928183342:10.65049194539454	25.289598785927943	28.15354078313898	28.2215974461819	40.51324299243942:2.0826079692658267E-132
25000	0:64.24818644757127	1.2928388629052383	2.773430530833764	3.286548893008848	3.812012647958919:0.07843845738080588	4.192869068755368	4.5114391325974665	5.367117731839598	6.237395067258877	8.576967905255728	11.458110712552138	12.009491246452194	15.144542000500632	15.265496295419343	19.161219091912123:66.46324659193215	31.323101479227795	32.074677010682535	46.30111465288584	49.7685781538521	68.24994213214711:4.33844860334146E-137
30000	0:21.128344321944006	2.590429353982528	2.6705593632463143	4.052981522944436	4.723279526643121	4.8139525164869035	4.960187208462674:1.092530308819546	5.122557650668526	5.5062267353576235	9.150861162997614:56.48790668647769	11.44303404895275	11.466540696429433	14.431592963316147	16.657732564334914	19.10905694121128	27.930667072617865:51.89872352999368	30.265379329576696	33.11885766743427	40.176257023213005	51.344608440654376:3.9425692037827956E-132
35000	0:0.6945907989548693	0.7035047510658571	1.079307822202798	1.8699098929596039	3.265724358529323	4.154258379035941	4.597396017015327	4.6384002513934535	4.898879811746352:2.118921435265976	5.4491641190202875:28.464278157293823	11.36601842605568	11.595700457787643	14.102819856007088	14.201732070991119	15.281705058769719	21.689220744117993:16.248639183534316	25.333850771716936	28.2111209961377	30.27888415549298	38.097077608850896:1.450820775926566E-127
40000	0:16.592376349382466	0.9216475803424821	1.8156670015219332:11.624726060446378	2.536443689158659	3.750029410958191	4.578511404920929	4.593963905799696	4.6772391701875	5.2776422788753:2.3814683419294465	5.920842160623241:16.688728576971183	12.559321841552684	13.35443213425996	14.429213655288853	19.249324739295332	20.60341445950618:88.12011067003094	25.403092415808675	31.875575518267212	34.52793955351331	42.87111519130356	78.26065261133976:3.69919961050004E-125
45000	0:10.783887078751672	1.3768704073053237	1.573563065267727	2.3002666836413503	4.369796984450396	5.3131288363183575	6.153291135031326	6.17471566897374	6.415619671150125	8.717384829810001	13.868626422098426	15.178417446980372	17.785235552075832	20.002071542863277	24.477533184267998:87.85038764316059	38.58800794335391	44.08242057759638	54.93798244178624	57.66263244819245	84.35420455415837:4.2260945864032934E-122
50000	0:2.295793204729137	0.8237140068625546	1.1645718832553025	1.8311617543382148	4.876968129342689:2.0971075836966673	5.05010195050203	5.415649238498468	5.666180250764593	6.354917898068603	11.543088878224182	11.677307304692032	14.58430954745608:94.24419565744562	24.454647320962813	25.730402724954395	27.720003129460515:78.52367380109004	37.75425677874554	41.999843160360705	46.35173276496239	48.14123335582609	89.591370402058:1.501393599201533E-118
55000	0:146.9907881079548	2.1914033249954006	2.8281574552939235	4.033178347567453	4.05470986317931:0.5704388331987023	4.124404971698928	6.557141044718715	7.794435843437712	9.427483925268444	13.382141211657036	14.473410249796478	20.93886194073223	21.000710134779613	22.59008682415843	23.872059933355146:179.77415636158744	45.001382819979604	46.06525636430707	57.9917318732827	61.253551908271746	104.8203714675417:3.295649192244202E-119
60000	0:25.43132409857159	1.481555232487976	3.536369014229682	4.42298094594798	5.46658208692977	6.888227560995972	7.754678039708581	7.8964899378642155	8.392481334084271	9.883789886629133	14.591701947228536:30.21135340298787	15.78046262805687	17.280666451526972	24.716558365010645	24.783397939893845:120.98174566171188	32.283036033738696	40.276037943909735	49.77582028450669	62.998366389655786	122.29527774844081:3.245511279334645E-128
