#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_M_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="">
#                        <taxa id="TaxonSet.HRTV_M_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_M_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ORCRatePriorDistribution.c:HRTV_M_BEAST" name="distribution">
#            <parameter dimension="38" id="ORCRates.c:HRTV_M_BEAST" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="ORCsigma.c:HRTV_M_BEAST" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ORCsigmaPrior.c:HRTV_M_BEAST" name="distribution" x="@ORCsigma.c:HRTV_M_BEAST">
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:HRTV_M_BEAST" name="distribution">
#            <parameter id="ORCucldMean.c:HRTV_M_BEAST" name="x" spec="beast.base.inference.parameter.RealParameter">0.0028166</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <alpha id="Function$Constant.4" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.5" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#        <prior id="Standard_TPM2uf_frequencies_prior.s:HRTV_M_BEAST" name="distribution">
#            <parameter dimension="4" id="TPM2uffreqParameter.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.3" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="Standard_TPM2uf_rates_prior.s:HRTV_M_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM2ufrates.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.2" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="GammaShapePrior.s:HRTV_M_BEAST" name="distribution">
#            <parameter id="gammaShape.s:HRTV_M_BEAST" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">0.269</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_M_BEAST" name="distribution" x="@popSize.t:HRTV_M_BEAST">
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_M_BEAST" id="treeLikelihood.HRTV_M_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_M_BEAST">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HRTV_M_BEAST" shape="@gammaShape.s:HRTV_M_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_M_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HRTV_M_BEAST" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Standard_TPM2uf.s:HRTV_M_BEAST" rates="@TPM2ufrates.s:HRTV_M_BEAST" spec="substmodels.nucleotide.TPM2uf">
#                    <frequencies frequencies="@TPM2uffreqParameter.s:HRTV_M_BEAST" id="TPM2ufFreqs.s:HRTV_M_BEAST" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:HRTV_M_BEAST" id="OptimisedRelaxedClock.c:HRTV_M_BEAST" rates="@ORCRates.c:HRTV_M_BEAST" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HRTV_M_BEAST">
#                <LogNormal S="@ORCsigma.c:HRTV_M_BEAST" id="ORCLogNormalDistributionModel.c:HRTV_M_BEAST" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation	ORCucldMean	popSize	CoalescentConstant
0	-6376.837898052611	-6358.861534677795	-17.976363374816476	-6358.861534677795	2.5745488869107125	12.008381348475599	0.26802680982562604	0.26289628499449225	0.20204460539075614	0.29820384174610326	0.2368552678686472	0.3277523227589447	2.599020124213725	0.3277523227589447	0.07322755302733791	2.599020124213725	0.07322755302733791	0.1881045332102686	0.007126706027218562	1.5293691734711216E-6	0.17421490949730611	0.006821798789950261	2.7565250142279654	-32.40336462849806
1000	-6394.017152141066	-6365.755855868445	-28.26129627262087	-6365.755855868445	12.625814549496123	44.15897134220758	0.26802680982562604	0.26289628499449225	0.20204460539075614	0.29820384174610326	0.2368552678686472	0.3277523227589447	2.599020124213725	0.3277523227589447	0.07322755302733791	2.599020124213725	0.07322755302733791	0.1571737944462863	0.0025134366764478786	1.1032952149702206E-7	0.13584556189606506	0.0024470877114536925	6.025469132581416	-53.27297059672073
2000	-6459.853940456627	-6406.860412785543	-52.99352767108427	-6406.860412785543	4.758904912402647	22.63190130643059	0.26802680982562604	0.26289628499449225	0.20204460539075614	0.29820384174610326	0.2368552678686472	0.3277523227589447	2.599020124213725	0.3277523227589447	0.07322755302733791	2.599020124213725	0.07322755302733791	0.28016568866542346	0.005723570043603311	3.0409687641674253E-6	0.3378954731239253	0.0048060987077055955	5.294355517058142	-45.1047475728552
3000	-6431.444197481777	-6366.58629278555	-64.85790469622812	-6366.58629278555	8.909494300014986	42.97099387980515	0.26802680982562604	0.26289628499449225	0.20204460539075614	0.29820384174610326	0.2368552678686472	0.3277523227589447	2.599020124213725	0.3277523227589447	0.07322755302733791	2.599020124213725	0.07322755302733791	0.3243306813884666	0.0022132375310644783	5.937052735860703E-7	0.35781800636731315	0.0020753160729240746	6.4086587922185485	-55.73928828794969
4000	-6422.245783225581	-6363.253042353476	-58.992740872105124	-6363.253042353476	7.005096293452221	31.591682358256538	0.26802680982562604	0.26289628499449225	0.20204460539075614	0.29820384174610326	0.2368552678686472	0.3277523227589447	2.599020124213725	0.3277523227589447	0.07322755302733791	2.599020124213725	0.07322755302733791	0.3722228270623953	0.003401352903273114	1.9533926402966252E-6	0.3894893394077653	0.003447255046805189	5.124132427833596	-50.13443180262678
5000	-6406.041445494825	-6364.186200773566	-41.85524472125851	-6364.186200773566	7.1443554587640765	26.296653122766163	0.16203586829604621	0.26289628499449225	0.20204460539075614	0.29820384174610326	0.2368552678686472	0.3277523227589447	2.599020124213725	0.3277523227589447	0.07322755302733791	2.599020124213725	0.07322755302733791	0.2684074758789608	0.0036342727721419012	1.3475718968648358E-6	0.2787860190518915	0.004174736435717925	4.045472793610435	-41.71481610962653
6000	-6391.432689344511	-6368.654463321194	-22.778226023316797	-6368.654463321194	2.291244352005661	10.541001059474404	0.16203586829604621	0.26289628499449225	0.20204460539075614	0.29820384174610326	0.2368552678686472	0.38699676805301253	2.3647699494206265	0.38699676805301253	0.24823328252636895	2.3647699494206265	0.24823328252636895	0.2580262140246652	0.008911611603004974	7.285170578781268E-6	0.2645846362093746	0.010634158909901315	1.592035196848146	-26.69253201290725
7000	-6453.20145165235	-6400.643637297532	-52.557814354818404	-6400.643637297532	22.037099634599052	90.28430246751385	0.16203586829604621	0.26289628499449225	0.20204460539075614	0.29820384174610326	0.2368552678686472	0.38699676805301253	2.4467906497920913	0.38699676805301253	0.16621258215490398	2.4467906497920913	0.16621258215490398	0.17849820078335002	9.456571786004241E-4	2.938826543775776E-8	0.1732140246081282	9.658682306668775E-4	10.01172645331117	-68.00519100240031
8000	-6359.989187686746	-6360.202819577498	0.21363189075207178	-6360.202819577498	4.746559375830037	17.2491860629757	0.16203586829604621	0.26289628499449225	0.1920531122119037	0.29820384174610326	0.24684676104749964	0.38699676805301253	2.4467906497920913	0.38699676805301253	0.16621258215490398	2.4467906497920913	0.16621258215490398	0.11252952919557004	0.005338249846654647	3.8675516131104836E-7	0.10875612878798291	0.005690358543230064	2.661226936450734	-34.55796351831955
9000	-6406.283338306046	-6372.991141266382	-33.2921970396634	-6372.991141266382	5.9082821947158175	27.52958173220001	0.4139997137343472	0.25560212156750467	0.1920531122119037	0.29820384174610326	0.2541409244744872	0.4921566565647899	2.3416307612803138	0.4921566565647899	0.16621258215490398	2.3416307612803138	0.16621258215490398	0.18518203491797952	0.0027538961877171344	2.3150136368750503E-7	0.18209032386376484	0.0026475971831409657	3.953576195424451	-47.75688251810654
10000	-6399.0781480932155	-6384.982207936888	-14.095940156327455	-6384.982207936888	12.37398248799338	48.13847412305942	0.3408629358315846	0.25560212156750467	0.1920531122119037	0.29820384174610326	0.2541409244744872	0.5796020103503077	2.254185407494796	0.5796020103503077	0.16621258215490398	2.254185407494796	0.16621258215490398	0.08056131221915074	0.0018378876156734186	2.184314098726234E-8	0.08116503920839975	0.0018599596863220547	8.165989441972853	-58.21098092047547
11000	-6384.082295721723	-6396.8442033562715	12.761907634547986	-6396.8442033562715	3.5712472098914505	15.772637521500766	0.3408629358315846	0.25560212156750467	0.1920531122119037	0.29820384174610326	0.2541409244744872	0.5796020103503077	2.254185407494796	0.5796020103503077	0.16621258215490398	2.254185407494796	0.16621258215490398	0.08219336390605568	0.007181377731224389	2.397165877837624E-7	0.06848856123631424	0.007164545654443027	2.791528461269481	-36.56006058334753
12000	-6416.651389913774	-6400.334551864839	-16.31683804893531	-6400.334551864839	5.855771133447487	19.271474699723708	0.5557554736029355	0.25560212156750467	0.1920531122119037	0.29820384174610326	0.2541409244744872	0.5796020103503077	2.254185407494796	0.5796020103503077	0.16621258215490398	2.254185407494796	0.16621258215490398	0.14364102574377252	0.005431238679027094	6.395651013561315E-7	0.15808233437517438	0.005252223403256941	2.7571390806054366	-35.72824736686114
13000	-6427.45341525135	-6386.6501938698675	-40.803221381482565	-6386.6501938698675	8.373993350146954	32.597027953984785	0.5557554736029355	0.25560212156750467	0.1920531122119037	0.29820384174610326	0.2541409244744872	0.5796020103503077	2.254185407494796	0.5796020103503077	0.16621258215490398	2.254185407494796	0.16621258215490398	0.21214783364300258	0.0032594539904274686	5.627073865635263E-7	0.2175245560198983	0.0033480294743051214	5.060751861982863	-48.4951022219565
14000	-6379.134746115441	-6387.529929979524	8.395183864083595	-6387.529929979524	1.4684215359301171	5.263239595374927	0.5557554736029355	0.25560212156750467	0.1920531122119037	0.29820384174610326	0.2541409244744872	0.5796020103503077	2.254185407494796	0.5796020103503077	0.16621258215490398	2.254185407494796	0.16621258215490398	0.1312451264619258	0.018090800347888517	7.489302802085327E-6	0.14101150059515985	0.019181986071339186	0.7823117514911214	-14.972945471256613
