Sample	likelihood
0	-11983.911355028025
500	-12952.387117853497
1000	-12982.89814214669
1500	-12690.842466227157
2000	-14830.118630863333
2500	-13378.258291815608
3000	-14006.562302615646
3500	-13724.31872119519
4000	-12352.516853751269
4500	-12212.582301151531
5000	-11324.99418451474
5500	-11683.57534403728
6000	-11443.859868306257
6500	-12078.702202050094
7000	-11643.875537089782
7500	-11853.762910205798
8000	-11720.56624271828
8500	-12241.691669904993
9000	-12026.166389990818
9500	-12510.50285168249
10000	-11870.080460594041
10500	-11743.24161985208
11000	-12205.29880646535
11500	-11884.82419075522
12000	-11763.419047819822
12500	-11310.054465612146
13000	-11579.479220701658
13500	-11348.882704446165
14000	-12898.580142078568
14500	-11577.39093556241
15000	-12285.620422452896
15500	-11473.168878886212
16000	-10903.53515610756
16500	-13613.358923428843
17000	-10984.23735111233
17500	-11886.240803232646
18000	-12459.569236768142
18500	-11604.951224620863
19000	-11408.58451092162
19500	-10939.686753783708
20000	-12713.65043428938
20500	-12094.624726108768
21000	-11194.27721126553
21500	-10871.878617202428
22000	-10827.93541533335
22500	-11504.085035328962
23000	-11863.956177116646
23500	-12805.432456952432
24000	-9999.151273112366
24500	-11556.876488739372
25000	-11566.440000946186
25500	-12457.235375674494
26000	-12300.429123444546
26500	-11943.791595074603
27000	-11845.745053147224
27500	-13251.495600823724
28000	-13392.515295138299
28500	-12530.014866094501
29000	-11349.869830266816
29500	-11980.180236263082
30000	-12466.056783543016
30500	-11655.4782061139
31000	-12571.985038489438
31500	-11326.56945676497
32000	-10480.495154858198
32500	-12558.73350536815
33000	-10375.354841835126
33500	-11678.13772346262
34000	-12291.273429630695
34500	-12170.971729864848
35000	-10642.445010657615
35500	-11303.024495556481
36000	-11468.198935556205
36500	-10938.012260227457
37000	-10845.478337172886
37500	-9926.14656374571
38000	-12003.05048835539
38500	-11705.91771546116
39000	-10943.743026198417
39500	-11206.768821488877
40000	-11503.559125526035
40500	-11379.712804673398
41000	-11462.274943352899
41500	-10331.061691491816
42000	-11238.969518314852
42500	-11303.263895978123
43000	-11964.756993095752
43500	-10575.576158542324
44000	-11775.410281884686
44500	-11419.828898983294
45000	-10577.582880134041
45500	-11545.495035760421
46000	-10567.513029860276
46500	-10140.938697275935
47000	-11315.671447418526
47500	-11641.311153383307
48000	-10873.573172044273
48500	-11173.53828358054
49000	-10590.25501597397
