#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_S_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                        <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="Standard_TPM3_rates_prior.s:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM3rates.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="ClockPrior.c:HRTV_S_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.0016226</parameter>
#            <LogNormal id="LogNormalDistributionModel.4" name="distr">
#                <parameter estimate="false" id="RealParameter.18" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.19" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_S_BEAST" name="distribution" x="@popSize.t:HRTV_S_BEAST">
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_S_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.769</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_S_BEAST" id="treeLikelihood.HRTV_S_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_S_BEAST">
#            <siteModel id="SiteModel.s:HRTV_S_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_S_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_S_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_S_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM3.s:HRTV_S_BEAST" rates="@TPM3rates.s:HRTV_S_BEAST" spec="substmodels.nucleotide.TPM3"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_S_BEAST" id="StrictClock.c:HRTV_S_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	popSize	CoalescentConstant	clockRate
0	-3559.941448758475	-3464.943532680413	-94.99791607806165	-3464.943532680413	33.681930237333106	148.43729514282668	0.813250755397495	0.17710268973764115	2.4902630852296324	0.3326342250327255	0.17710268973764115	2.4902630852296324	0.3326342250327255	17.611953543965484	-72.93880342572957	7.519357066367979E-4
1000	-3573.715747193943	-3487.173376005197	-86.54237118874595	-3487.173376005197	25.537586835248792	118.87043269680532	0.813250755397495	0.08212029546660601	2.4336803146283743	0.48419938990501876	0.08212029546660601	2.4336803146283743	0.48419938990501876	10.36569771368788	-69.46595858192586	0.0011927464222784103
2000	-3580.108966321803	-3494.7962310597304	-85.31273526207264	-3494.7962310597304	23.971355337530017	109.88924984286712	0.813250755397495	0.08212029546660601	2.544264033973752	0.3736156705596414	0.08212029546660601	2.544264033973752	0.3736156705596414	10.36569771368788	-67.19532620518687	9.212702435223101E-4
3000	-3568.6866104135015	-3487.882639226028	-80.8039711874736	-3487.882639226028	25.948721309367244	106.82180391577289	0.813250755397495	0.18763247606427333	2.544264033973752	0.2681034899619741	0.18763247606427333	2.544264033973752	0.2681034899619741	9.849472837669083	-63.15652216048788	9.823960611740458E-4
4000	-3570.4152555857095	-3482.6987500483497	-87.71650553735978	-3482.6987500483497	34.36365639613947	137.53606732309683	0.813250755397495	0.18944749973305697	2.464351152327044	0.3462013479398982	0.18944749973305697	2.464351152327044	0.3462013479398982	11.540928238000358	-68.87760214541571	8.69017283141174E-4
5000	-3563.789370393898	-3474.5701801512378	-89.21919024266022	-3474.5701801512378	35.305098434122954	138.95665663089076	0.813250755397495	0.18944749973305697	2.464351152327044	0.3462013479398982	0.18944749973305697	2.464351152327044	0.3462013479398982	11.540928238000358	-69.074885358398	6.391546095105876E-4
6000	-3567.95669088244	-3470.892510674436	-97.06418020800398	-3470.892510674436	34.61896024872594	159.54678787700502	0.813250755397495	0.18944749973305697	2.5548012899725996	0.25575121029434256	0.18944749973305697	2.5548012899725996	0.25575121029434256	16.236141205952446	-75.3823494683916	7.125399769178041E-4
7000	-3561.083863811324	-3461.38829797035	-99.69556584097428	-3461.38829797035	35.200565420730726	162.67044681123338	0.813250755397495	0.09659744537081878	2.5464646135481406	0.3569379410810399	0.09659744537081878	2.5464646135481406	0.3569379410810399	10.62444213577101	-80.04570881621869	6.569198752484369E-4
8000	-3572.50986227763	-3480.507204945454	-92.00265733217593	-3480.507204945454	28.593149890877747	137.04824462356083	0.813250755397495	0.09659744537081878	2.6067861915089057	0.29661636312027484	0.09659744537081878	2.6067861915089057	0.29661636312027484	15.048722206040328	-71.61210674041669	8.559127737849386E-4
9000	-3539.8120270807576	-3446.3687328412	-93.44329423955752	-3446.3687328412	39.85667927939506	160.9029954490578	0.813250755397495	0.09659744537081878	2.6067861915089057	0.29661636312027484	0.09659744537081878	2.6067861915089057	0.29661636312027484	13.477053173816339	-73.55566204655518	8.212374126147905E-4
10000	-3558.247025698743	-3468.4179518073743	-89.82907389136867	-3468.4179518073743	32.448674211150205	139.56992314376353	0.813250755397495	0.09659744537081878	2.6067861915089057	0.29661636312027484	0.09659744537081878	2.6067861915089057	0.29661636312027484	13.272283363394658	-69.51030705545809	7.264686593932418E-4
11000	-3549.2170074658666	-3459.8062488961536	-89.41075856971297	-3459.8062488961536	28.922311190008934	134.2798375295734	0.813250755397495	0.09659744537081878	2.5816489346591087	0.32175361997007196	0.09659744537081878	2.5816489346591087	0.32175361997007196	13.566202021317768	-69.97252816946637	9.235919568739922E-4
12000	-3559.442272117804	-3473.462942387903	-85.97932972990094	-3473.462942387903	25.74502520646947	116.3989401151039	0.813250755397495	0.09659744537081878	2.5062252262191382	0.3971773284100426	0.09659744537081878	2.5062252262191382	0.3971773284100426	8.610286486048452	-69.18853134027208	0.0010769496039723893
13000	-3551.110820651012	-3462.3992058081617	-88.71161484285038	-3462.3992058081617	28.16810991734463	126.47680240622425	0.813250755397495	0.17173909413862437	2.5062252262191382	0.322035679642237	0.17173909413862437	2.5062252262191382	0.322035679642237	11.864963370564	-70.75268615764877	0.0011148896986271394
14000	-3552.733825644747	-3452.995082733921	-99.73874291082564	-3452.995082733921	42.52686599930856	181.75208604739686	0.813250755397495	0.17173909413862437	2.5062252262191382	0.322035679642237	0.17173909413862437	2.5062252262191382	0.322035679642237	14.834576202093476	-77.3742218116761	5.301079974990796E-4
15000	-3561.1281239565055	-3465.1359898936475	-95.99213406285782	-3465.1359898936475	34.231945558707345	157.03503920005494	0.813250755397495	0.0404025079734347	2.5240287947943063	0.4355686972322589	0.0404025079734347	2.5240287947943063	0.4355686972322589	13.841251066554877	-75.1128008589116	6.745476489928361E-4
16000	-3557.8034493106115	-3464.4265035360677	-93.37694577454376	-3464.4265035360677	38.26424206295148	154.02706168335797	0.813250755397495	0.0404025079734347	2.5240287947943063	0.4355686972322589	0.0404025079734347	2.5240287947943063	0.4355686972322589	10.982178108443534	-73.78905495028657	6.893205093380945E-4
