#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_S_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                        <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="Standard_TPM3_rates_prior.s:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM3rates.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="ClockPrior.c:HRTV_S_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.0016226</parameter>
#            <LogNormal id="LogNormalDistributionModel.4" name="distr">
#                <parameter estimate="false" id="RealParameter.18" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.19" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_S_BEAST" name="distribution" x="@popSize.t:HRTV_S_BEAST">
#            <LogNormal id="LogNormalDistributionModel.5" name="distr">
#                <parameter estimate="false" id="RealParameter.20" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.21" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_S_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.769</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_S_BEAST" id="treeLikelihood.HRTV_S_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_S_BEAST">
#            <siteModel id="SiteModel.s:HRTV_S_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_S_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_S_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_S_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM3.s:HRTV_S_BEAST" rates="@TPM3rates.s:HRTV_S_BEAST" spec="substmodels.nucleotide.TPM3"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_S_BEAST" id="StrictClock.c:HRTV_S_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	popSize	CoalescentConstant	clockRate
0	-3577.390616837905	-3493.4585527167133	-83.93206412119167	-3493.4585527167133	26.324847633800978	112.21379883459228	0.8257781871246458	0.008098022048666442	2.0939028422322927	0.8979991357190339	0.008098022048666442	2.0939028422322927	0.8979991357190339	12.870058592501906	-66.59671916000204	0.0011870477905835076
1000	-3620.071725017717	-3542.1556565404503	-77.91606847726678	-3542.1556565404503	19.86038805550307	90.44210137721726	0.8257781871246458	0.008098022048666442	1.9773895434397037	1.014512434511623	0.008098022048666442	1.9773895434397037	1.014512434511623	10.076814004226131	-62.932458199614615	0.001950191850191389
2000	-3667.2401944891244	-3596.190176736613	-71.0500177525113	-3596.190176736613	22.537843016206452	82.20325142946584	0.8257781871246458	0.008098022048666442	2.0681344826828556	0.9237674952684712	0.008098022048666442	2.0681344826828556	0.9237674952684712	9.78602637147424	-56.989884718721775	0.0024908319788228155
3000	-3611.6165490518156	-3541.9400457332586	-69.67650331855724	-3541.9400457332586	18.603485621238114	69.60009238180955	0.8257781871246458	0.1721803058743663	2.1241481798682296	0.7036715142573976	0.1721803058743663	2.1241481798682296	0.7036715142573976	3.49881653633715	-56.455444238003395	0.0020472814335894527
4000	-3661.034865092694	-3585.0428184889256	-75.9920466037683	-3585.0428184889256	19.333383217517092	85.07516149810526	0.8257781871246458	0.08975795076421153	1.9900701089923474	0.9201719402434345	0.08975795076421153	1.9900701089923474	0.9201719402434345	8.543748259765813	-59.8322930678898	0.001318649781721421
5000	-3645.034379426764	-3571.431774749999	-73.60260467676515	-3571.431774749999	18.420520225185907	78.70565203523398	0.8257781871246458	0.08975795076421153	1.9900701089923474	0.9201719402434345	0.08975795076421153	1.9900701089923474	0.9201719402434345	6.799373745114461	-57.11291101649376	0.0011015603419123278
6000	-3589.160644386391	-3509.833063604387	-79.3275807820039	-3509.833063604387	20.257838204192836	94.1360739558683	0.8257781871246458	0.17212344851986416	2.0340219592527142	0.793854592227415	0.17212344851986416	2.0340219592527142	0.793854592227415	8.35933241701886	-63.17559639950888	0.0013085459849593631
7000	-3598.962593621372	-3526.588611978735	-72.37398164263682	-3526.588611978735	16.796310049646973	75.08124913127	0.8257781871246458	0.20895697991753964	1.887487117596079	0.9035559024863746	0.20895697991753964	1.887487117596079	0.9035559024863746	6.220479505284444	-57.627042668413836	0.0016679898117219827
8000	-3606.483496077164	-3533.1907040104356	-73.29279206672828	-3533.1907040104356	21.443037744211207	80.85110006823231	0.8257781871246458	0.20895697991753964	1.947808695556844	0.8432343245256095	0.20895697991753964	1.947808695556844	0.8432343245256095	10.104799529378564	-58.13433705438453	0.0018615362069114034
9000	-3612.897426846645	-3539.4144636664073	-73.48296318023749	-3539.4144636664073	16.978545619738085	76.30625824829171	0.8257781871246458	0.20895697991753964	1.947808695556844	0.8432343245256095	0.20895697991753964	1.947808695556844	0.8432343245256095	7.748815404090594	-59.08049629966939	0.002016005504778228
10000	-3579.6570274627247	-3503.576278501815	-76.08074896090972	-3503.576278501815	17.47990492096622	76.8620676692538	0.8257781871246458	0.10839895578386559	1.947808695556844	0.9437923486592836	0.10839895578386559	1.947808695556844	0.9437923486592836	8.758184249754454	-59.18939930375906	0.0011072396661551095
11000	-3628.842341443423	-3557.4394390440193	-71.40290239940359	-3557.4394390440193	20.080386174503467	80.27783474417072	0.8257781871246458	0.048968163428121776	1.8654461493992118	1.0855856871726597	0.048968163428121776	1.8654461493992118	1.0855856871726597	6.534692710171335	-57.44753583663265	0.002114589318961611
12000	-3630.4366570333295	-3564.307584352244	-66.12907268108584	-3564.307584352244	19.947526529029698	68.72309695817586	0.8257781871246458	0.048968163428121776	1.8654461493992118	1.0855856871726597	0.048968163428121776	1.8654461493992118	1.0855856871726597	7.007166456740854	-51.63421738054552	0.001878282834505255
13000	-3651.9356519741855	-3591.3641171506924	-60.57153482349309	-3591.3641171506924	18.176415064628692	58.81988164742859	0.8257781871246458	0.048968163428121776	1.8654461493992118	1.0855856871726597	0.048968163428121776	1.8654461493992118	1.0855856871726597	4.885663147792506	-46.58160931521492	0.0018616105297368252
14000	-3638.2629358185736	-3565.1292389870305	-73.1336968315431	-3565.1292389870305	24.611383973144136	88.74098936507306	0.8257781871246458	0.048968163428121776	1.8654461493992118	1.0855856871726597	0.048968163428121776	1.8654461493992118	1.0855856871726597	9.927187404533763	-57.48276576133408	0.001615807984573121
15000	-3608.172374117621	-3513.5320475221356	-94.64032659548552	-3513.5320475221356	24.1211559620387	131.5470019357931	0.8257781871246458	0.14639926396120792	1.6871967107038617	1.1664040253349237	0.14639926396120792	1.6871967107038617	1.1664040253349237	19.00206904232511	-73.81895713758855	6.258937090268462E-4
16000	-3572.8426806961515	-3468.4935363173927	-104.34914437875898	-3468.4935363173927	49.85234374281611	222.9714999365391	0.6595309044791894	0.14639926396120792	1.8365164390464555	1.01708429699233	0.14639926396120792	1.8365164390464555	1.01708429699233	32.46421824276305	-81.19729987802702	4.954642607835893E-4
17000	-3609.759637812066	-3508.324509346968	-101.43512846509792	-3508.324509346968	38.39712556501367	193.6021442799983	0.6595309044791894	0.24242978774407387	1.864793929372036	0.8927762828838836	0.24242978774407387	1.864793929372036	0.8927762828838836	22.06280470085638	-80.2890859260645	6.284358905428626E-4
18000	-3590.612263259338	-3494.7393678688645	-95.87289539047343	-3494.7393678688645	26.786167800854393	143.3203533695038	0.8640775505747008	0.24242978774407387	1.864793929372036	0.8927762828838836	0.24242978774407387	1.864793929372036	0.8927762828838836	17.373779220721428	-74.85745147348779	5.723457516549309E-4
19000	-3620.723787864031	-3539.9741504379986	-80.74963742603227	-3539.9741504379986	24.45803136201474	99.35248653647596	0.9046777503869221	0.24242978774407387	1.864793929372036	0.8927762828838836	0.24242978774407387	1.864793929372036	0.8927762828838836	8.395318378704447	-63.40653851936688	9.721863582694469E-4
20000	-3604.4348875295623	-3529.143720981752	-75.29116654781029	-3529.143720981752	20.29556481527664	83.73944630865392	0.8406470465214702	0.24242978774407387	1.864793929372036	0.8927762828838836	0.24242978774407387	1.864793929372036	0.8927762828838836	6.1489367617194075	-60.393171605182914	0.0015945715447330572
21000	-3625.067707674118	-3549.981096410375	-75.0866112637431	-3549.981096410375	24.272555273644713	92.47995062101113	0.8406470465214702	0.24242978774407387	1.864793929372036	0.8927762828838836	0.24242978774407387	1.864793929372036	0.8927762828838836	11.074189833016321	-60.316475548254914	0.0021733159458378125
22000	-3604.0241361715325	-3524.339243355994	-79.68489281553852	-3524.339243355994	23.631921419063993	101.44584692091979	0.8694678111157459	0.24242978774407387	1.864793929372036	0.8927762828838836	0.24242978774407387	1.864793929372036	0.8927762828838836	8.690890546645365	-63.65069563290153	0.0013726054411408643
23000	-3613.4922034032143	-3535.913285434736	-77.57891796847842	-3535.913285434736	19.20137960484821	85.1840350611973	0.8694678111157459	0.24242978774407387	2.013491145767528	0.7440790664883916	0.24242978774407387	2.013491145767528	0.7440790664883916	7.067666491485511	-61.835721067475475	0.0013529010892231713
24000	-3615.4506806443856	-3540.8667793810937	-74.58390126329175	-3540.8667793810937	18.929840607099173	80.16947021730984	0.8694678111157459	0.5203552983315006	1.7355656351801012	0.7440790664883916	0.5203552983315006	1.7355656351801012	0.7440790664883916	9.212029811593322	-58.87677366246552	0.0015359240696518923
25000	-3630.41114381808	-3565.118756710993	-65.29238710708705	-3565.118756710993	21.143044585114538	71.3856622718713	0.8694678111157459	0.22824438887604814	1.9544769511567006	0.8172786599672448	0.22824438887604814	1.9544769511567006	0.8172786599672448	4.571236912764924	-51.1758443383066	0.0017552191606364953
26000	-3609.541527949607	-3538.9082747536645	-70.63325319594242	-3538.9082747536645	18.404083691236217	72.85183352609967	0.8694678111157459	0.47183729040579614	1.9544769511567006	0.5736857584374968	0.47183729040579614	1.9544769511567006	0.5736857584374968	7.215449428138927	-54.9467450771417	0.0013848784973296575
27000	-3623.0288507962073	-3545.7992273601258	-77.22962343608161	-3545.7992273601258	25.907156216499164	95.92144841195139	0.8694678111157459	0.47183729040579614	1.9544769511567006	0.5736857584374968	0.47183729040579614	1.9544769511567006	0.5736857584374968	6.393811972742579	-61.34011434220512	0.0012510782628488604
28000	-3617.4247555255865	-3543.830200291731	-73.59455523385529	-3543.830200291731	27.597234780691565	94.31122515537007	0.5804768457236241	0.35903104593669205	2.0672831956258046	0.5736857584374968	0.35903104593669205	2.0672831956258046	0.5736857584374968	7.284970489930436	-57.78467012562326	0.0013467633347975679
29000	-3592.976809774149	-3524.1555307694107	-68.82127900473813	-3524.1555307694107	19.91598795215582	73.38305901805988	0.789679469907163	0.35903104593669205	1.8360545042700784	0.804914449793223	0.35903104593669205	1.8360545042700784	0.804914449793223	7.299600496628409	-54.636033330974485	0.002083497586458859
30000	-3577.16582088974	-3492.7505354334494	-84.41528545629085	-3492.7505354334494	20.568731013298304	103.45045590299088	0.789679469907163	0.08523714768309504	2.1098484025236752	0.804914449793223	0.08523714768309504	2.1098484025236752	0.804914449793223	10.872150815529887	-66.13603126107469	8.673395005676178E-4
31000	-3597.6506370218517	-3518.9727999715583	-78.67783705029336	-3518.9727999715583	19.650483368863416	87.12289395450755	0.789679469907163	0.08523714768309504	2.1098484025236752	0.804914449793223	0.08523714768309504	2.1098484025236752	0.804914449793223	9.605851077466403	-61.20990417598387	9.995268617183435E-4
32000	-3607.098704756051	-3534.6416051672536	-72.45709958879745	-3534.6416051672536	17.160576851527047	74.74839652320917	0.789679469907163	0.08523714768309504	2.1098484025236752	0.804914449793223	0.08523714768309504	2.1098484025236752	0.804914449793223	7.0640549190428	-57.36688760416346	0.0016052781179984018
33000	-3608.4360969595837	-3536.85260037371	-71.58349658587345	-3536.85260037371	22.855776432908154	80.84617686975146	0.789679469907163	0.08523714768309504	2.1098484025236752	0.804914449793223	0.08523714768309504	2.1098484025236752	0.804914449793223	9.320838614466096	-55.76303326548877	0.0014989798023810326
34000	-3626.1866576465886	-3553.777574489084	-72.40908315750437	-3553.777574489084	17.260308593633344	75.30060868657836	0.789679469907163	0.08523714768309504	2.1098484025236752	0.804914449793223	0.08523714768309504	2.1098484025236752	0.804914449793223	7.342896997173066	-57.58857605189157	0.001754996835133558
35000	-3634.9285296675084	-3557.4388458338526	-77.4896838336556	-3557.4388458338526	19.17240080414731	89.54732198260206	0.789679469907163	0.08523714768309504	2.1098484025236752	0.804914449793223	0.08523714768309504	2.1098484025236752	0.804914449793223	9.49585130330649	-61.88733610109543	0.0016020886150368433
36000	-3601.552770464094	-3526.0543575339243	-75.49841293016988	-3526.0543575339243	21.820957152047242	91.23706852072225	0.789679469907163	0.08523714768309504	2.1098484025236752	0.804914449793223	0.08523714768309504	2.1098484025236752	0.804914449793223	7.324656661135134	-61.15770820848974	0.001998648716379688
37000	-3582.807522435834	-3504.753403911154	-78.05411852468042	-3504.753403911154	20.18400264474969	91.79188441751216	0.789679469907163	0.08523714768309504	2.1098484025236752	0.804914449793223	0.08523714768309504	2.1098484025236752	0.804914449793223	7.486715910645265	-62.734409954403546	0.001548891892351681
