#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:8.355575969952868	1.6312546873317721:1.9576143025331036	2.1559890652052722	2.184590661095964	2.7754747698646476:1.000154E-317	2.7754747698646476:1.2297945390192536E-9	4.055949369921322:0.6720725064053933	4.2255211458228725:9.9947407E-316	4.2255211458228725:1.740945942575296E-7	7.342468324987016:28.848380636965228	10.886646393064384	11.356856917292527	12.265376775704572	14.47137053365748	14.857383672702365	15.993368805015697	17.085571325889234	18.032268484585316	21.359342784946215	21.359342784946215:4.9E-324
5000	0:5.368414436658935	1.1852111644345689	1.789008261713281	3.0724059048712005:5.762990392474455	3.137057202633489:8.5305335E-317	3.137057202633489:5.821647170494829E-9	4.449045436098933:2.7189190477600955	4.809803557252865:4.831746525E-315	4.809803557252865:3.6366966223310515E-8	6.416606535353317:21.338322058347654	10.06114928302003	11.385742227469054	13.91124018977338	14.680905235979486	15.761098233408662	16.28423272373415	19.185008555246625	20.161755487272117	26.51411182799417	26.51411182799417:4.9E-324
10000	0:8.583310099639341	2.2847565102302836:2.9433489179539443	2.397923556874868	2.625416565312695	2.9500760033279816:3.367594E-317	2.9500760033279816:1.6015645551158664E-9	4.234114698686782:1.9760614425712713	4.542331297387118:1.1754286E-317	4.542331297387118:1.3471178823197038E-9	7.296392551335005:50.82211797876998	11.401634077913023	13.074092949253806	15.85633148773097	15.92730344396226	17.318425384521557	18.229884348343617	22.357895599165847	23.60034440470068	30.77405930389626	30.77405930389626:1.0E-323
15000	0:1.112358858735257	0.7130760767981783	1.6671479404586693	2.4217128230638023:6.7811260331061	2.8632096454354983:3.4479987E-317	2.8632096454354983:2.9252353655803438E-9	4.0928211626400355:9.451217166535235	4.55938811560805:1.248217E-318	4.55938811560805:1.167750118190608E-10	5.208929478962332:21.0277122894529	8.685613132252607	11.043480962521334	11.067366563744967	14.251846199895846	14.515780034241166	18.676797976298417	19.66341791014148	24.49638208087518	30.288605035382755	30.288605035382755:4.9E-324
20000	0:0.9788515655358769	0.6590807178333264	2.176067155202936	2.5867882844194328:2.9919261619770308	2.739261612585758:1.4599413E-317	2.739261612585758:1.1291091047360046E-9	4.219671091049845:0.9491039016309758	4.3824199257543395:1.3372366E-317	4.3824199257543395:2.1734659975555005E-9	5.805753684374222:28.148854387947836	9.771803152456753	11.311775456470397	13.1123071980602	13.453212066790627	14.1027108897706	17.001174520764568	18.272603055526275	19.399917113344415	26.127206315161203	26.127206315161203:1.0E-323
25000	0:2.240448087304581	0.7885342269681872	1.1286848328041434	1.471175713847876:3.7040445051146738	2.8151927100232825:7.267904E-317	2.8151927100232825:1.858743414917975E-10	4.578852683143341:1.794800953015463	4.5796956769091555:3.46E-321	4.5796956769091555:5.774858131384555E-13	5.595185504032033:23.829893487879172	9.335161386632459	11.539651087218	14.013371472452041	14.569048989254378	14.70566031631568	18.28551592981063	20.683241968292464	22.859182056889203	26.222903723604844	26.222903723604844:4.9E-324
30000	0:3.3557286835202627	0.9926760100518378	1.0072869609596315	1.2063178168855302:5.645740575806214	2.796292227736255:2.7973E-319	2.796292227736255:2.8608796479138775E-11	4.056407779331479:12.424367120630219	4.6639655168158765:1.1041E-318	4.6639655168158765:5.793257961711769E-11	6.268826554192373:25.675206824035843	8.90950067705755	11.79864328679553	12.323772239191626	14.289453955349718	17.07266283610557	17.53334642473802	19.119130651752137	24.118412513860687	28.075124885413135	28.075124885413135:4.9E-324
35000	0:4.207650917364714	1.4105085097788395	1.7896817025862235:2.1713467930074337	2.4244005136448754:7.335342210449127	2.7686703645778223:1.9456E-320	2.7686703645778223:2.9584743478336E-12	4.079395565528472:5.828258742741379	4.506025018623223:3.864E-319	4.506025018623223:1.8918091748144304E-11	5.13355429361159:32.377043023987966	10.447053688967841	13.50345539713355	14.148776854616028	14.620807911169464	15.899330232030037	19.887820203096428	20.533145633262833	20.666001917801502	27.453400022423914	27.453400022423914:4.9E-324
40000	0:7.0641903614313275	1.4398338148752308	2.141736751319278	2.2704898690726103:2.8346320850909166	2.8063969277480165:3.765E-321	2.8063969277480165:2.5042348692772117E-13	4.436738403189232:2.5958162394915574	4.558316077654174:7.408015E-318	4.558316077654174:9.314348992149893E-11	5.397879648119373:23.930488358982736	10.685945313639555	11.159915728220977	11.191738695594177	14.273476747917218	15.34804059609128	15.734449189729547	17.10692061405479	19.40791156975134	21.59878638181194	21.59878638181194:4.9E-324
45000	0:4.372775778157918	0.9142034447445473	1.0905305000220114	1.2028335164220947	3.2298841125027637:5.282E-320	3.2298841125027637:2.6017631847545555E-12	4.526415464837377:10.458393339076984	4.699452669148969:1.85552E-318	4.699452669148969:9.077704625837282E-11	5.016904271403085:41.404332192836485	11.798320088997677	12.116029699936892	16.207614111726283	19.991629413251133	21.000054057611745	21.963877350810275	21.971013142254378	25.547955446117168	31.79726868720571	31.79726868720571:4.9E-324
50000	0:3.8833639160879883	0.8163121317541493	1.2160444237533388	1.768508534738137	3.1832877272487194:1.5612E-320	3.1832877272487194:2.2557908356936566E-12	4.257435515712814:2.611259603258412	4.518735609585102:9.76437E-319	4.518735609585102:3.763515498239029E-11	7.64873193402406:38.42343747033827	10.45517538476952	10.565943769041779	14.262742139126427	14.844401052064457	16.419931938116456	19.783433359602626	23.22159954672142	28.195686300303528	34.45340927843913	34.45340927843913:4.9E-324
55000	0:22.110790530986183	1.3694833050755684	2.2041141902461665	2.752447673940489:4.638745672215077	3.4649540668823624:3.02638064E-316	3.4649540668823624:2.067866054434373E-8	4.295229758199277:2.241193223637902	4.885874399451198:7.930192E-317	4.885874399451198:5.6555733741309305E-9	5.809047185128784:35.21641262480987	11.050623725195056	11.383380160683206	14.082935054551276	17.31271128429625	20.829318870318943	21.293105803635616	28.86722225006064	30.420425738827262	37.38123100517522	37.38123100517522:4.9E-324
60000	0:6.195657913061244	1.6558957109523582	2.0109059543609398	2.032773831675318	3.5681551542471137:4.91589819E-315	3.5681551542471137:2.0587780949028925E-7	4.145439734294733:4.3851481865810085	4.710443264549541:5.6586517E-316	4.710443264549541:6.953426344183909E-8	7.01963257671316:67.17490697320052	12.846525822302052	14.010394342721991	14.244829192339132	14.840974638916766	16.40352732686667	20.01385105234231	34.37157928624458	35.96038726073626	40.2133031284236	40.2133031284236:4.9E-324
65000	0:13.249017686156815	1.1182806402708292	1.236713351883692	2.0666011287370387	3.649192107706482:3.55143957E-314	3.649192107706482:2.6194127973404547E-6	4.590525193742614:5.407700480910108	4.945077622724371:1.985127542E-314	4.945077622724371:9.677256327631514E-7	5.0355011325314365:71.26907941059002	10.801642177773934	12.05000232783402	12.225621814579267	16.596791651383793	16.870153234103416	22.168964618124612	26.20361789191744	26.687564175578064	29.952419030110597	29.952419030110597:4.9E-324
70000	0:35.38021477407598	1.639640317664333	1.8877972872628135:1.8702949539938023	2.0074567414655755	3.6811067195995695:5.44695435444E-313	3.6811067195995695:2.321773444066867E-5	4.010669208285353:12.095300684684325	4.85963838326956:7.589607615E-315	4.85963838326956:1.1660849680367966E-6	7.456584002577396:36.97325801357565	9.960089567351545	11.865446849919561	12.816142264779925	14.694446685527637	16.143676444993147	20.25394012412734	21.152204807627736	22.74952671173567	26.20791297518719	26.20791297518719:4.9E-324
75000	0:5.9983731024555915	1.02477921404036:11.943883022571933	2.2301262982550174	2.2524338411631377	3.6653891517098387:4.026758E-317	3.6653891517098387:2.734556770478256E-9	4.0636977425811285:4.2467985641367845	4.819717282310201:2.2321123733E-314	4.819717282310201:4.9407887573405E-7	5.268366484817004:29.865071869271194	9.102913993895488	11.475101415274702	13.009286908398577	13.070579886578315	14.061423824288548	16.6385719758023	18.292567242355396	21.93391864184632	25.435830068215132	25.435830068215132:4.9E-324
80000	0:1.8279730994753287	0.424147636431607	1.1604269021717588	1.9391831524836218	3.611098179695878:1.234943E-316	3.611098179695878:9.228370446349031E-9	4.383189982235418:26.19815783446479	4.885555039083435:1.6230575536E-314	4.885555039083435:3.18509435219307E-7	5.017489342448381:57.710107426771934	8.856107922543007	11.880840975590822	13.168357058692864	14.56026878830037	18.662041212094902	23.647594677354554	24.63362665070745	28.77418397808206	32.749533207422864	32.749533207422864:4.9E-324
85000	0:5.138105265505194	0.7258968812904119	1.2859724180317178	2.0532813220247736	3.567692725055381:3.2871E-319	3.567692725055381:5.5385491854670716E-11	4.153816805758584:4.404200917168704	4.905000053186395:3.0536047786E-314	4.905000053186395:5.39451978748902E-6	5.248358060332119:34.65603619838493	14.342903258392766	14.832711150327063	15.571631358295226	18.312259181324862	19.820416489450807	20.91639616025357	22.10392686883275	25.70381783603556	30.11638166107369	30.11638166107369:4.9E-324
90000	0:1.9310891979028937	1.0545525596849052	1.2809238947446135	1.5204889490871418	3.29332793029507:1.07533E-318	3.29332793029507:1.3931667390906775E-10	4.301185066532672:1.282296242438719	4.514661398433342:2.56275073056E-313	4.514661398433342:1.1218359738535581E-5	5.037357541858943:12.869898737896351	8.659008126304306	10.910087534374426	11.2476827979535	11.755664708400923	13.35392169941614	13.956988027628343	14.884412181896389	15.83561889316297	25.955826819859126	25.955826819859126:4.9E-324
95000	0:1.9042987829756948	0.47915445190679873	1.236521853283976	1.857506200316039	3.176040789300579:9.244E-321	3.176040789300579:8.45226761885333E-13	4.316368559962352:0.8908768859447536	4.3432704658956185:2.507323287E-315	4.3432704658956185:3.831753286117073E-7	5.660159831932917:12.605342265045962	9.391872895792574	11.144808708533954	11.748673475305806	12.05814355387833	12.294821844504805	14.863865904220983	15.239622797561374	17.801971842515535	27.770356038977766	27.770356038977766:3.5E-323
100000	0:5.368707570120254	0.5752094729746964	1.3529435775785186	2.1257621935577893	3.4692269120950687:3.64055E-318	3.4692269120950687:4.005351721773286E-10	4.155625710829712:22.10804304538034	4.656023637041968:2.1939801E-316	4.656023637041968:2.306135228914681E-8	6.784866430748648:27.342542620811336	10.677409429757562	11.634202391289815	13.107239325840565	14.320690487977522	17.771276839670076	17.906693688710334	19.44361777094649	19.873622065722696	29.658313330379073	29.658313330379073:4.9E-324
105000	0:5.485510200502643	0.3679031198694161	1.5091611874734587	1.5374764721287153	3.1879241702850996:1.941263E-318	3.1879241702850996:2.0353846924445153E-10	4.415566338527295:9.646528683987066	4.495005658886523:2.75417097E-316	4.495005658886523:1.5586961237589668E-8	5.005376378859378:74.39591202174613	12.301539517895096	13.544189257942328	14.138676710088003	17.06235469430356	17.914126800617137	17.99193858878673	19.958133396261097	24.13426259583586	26.176400098987692	26.176400098987692:1.0E-323
110000	0:1.1498583827693585	1.0136500646214945	1.1589020323969783	1.9456269197840077	3.3311125878233083:1.83539E-318	3.3311125878233083:3.049318918766262E-10	4.007920983524254:3.262823944099285	4.290145686910142:2.620985756E-315	4.290145686910142:2.1661438220101417E-7	6.125896963636835:24.909162452827314	9.052204415322342	10.566650374417268	11.824313645848836	13.196313448998616	15.300601502148346	16.1792054972507	20.61892005137425	23.18552344847938	27.348713143661247	27.348713143661247:1.0E-323
115000	0:7.087785654590589	0.9678572115833124	1.320537692323254	1.4886980171721211	3.3276824132342187:1.67E-320	3.3276824132342187:6.55319146506971E-13	4.172333885121947:1.7416909369962996	4.329927392851039:1.95044488053E-313	4.329927392851039:2.9768583953360864E-6	6.236489704527967:27.872713069848626	11.314037892632225	13.195280696640689	13.39630601965127	13.910531974926256	14.408446632587818	17.9288333107428	18.14046504286221	22.628373109330198	27.734628049060994	27.734628049060994:1.5E-323
