#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:2.9957850474126264	1.3953525046196766	1.8734103955155526	1.9185413456193459	3.7346825095817096:5.08557143622992E-309	3.7346825095817096:0.5613960631320435	4.154537416123494	4.524652267006214:4.6877E-320	4.524652267006214:2.2359083615483196E-12	5.110092664006956	5.115808224040576	6.0285439668427685	6.036977290094827:0.40657914569539527	6.200368985351254	8.073783789092458	10.083142088446738	11.0616959383566	11.303671132772177	18.234468390852506	18.234468390852506:4.9E-324
5000	0:3.202316191522542	0.2919972711561403	1.560942277374207	2.3553338236891954	3.7346825095817096:1.607418718079933E-308	3.7346825095817096:1.5106544166903713	4.124376720285386	4.524652267006214:4.7059E-319	4.524652267006214:2.008625531808718E-11	5.103166001673675	5.10879191955923	6.02008043733872	6.066125981270292:0.33969833100312286	6.208774293248289	8.197124381584777	10.238810689104174	11.052701763758233	11.097671806678024	18.234468390852506	18.234468390852506:4.9E-324
10000	0:0.8312155510131329	0.20060451681961117	0.9017998707372974	1.6224866699432943	3.7346825095817096:3.6938209838521145E-308	3.7346825095817096:0.44273365982092705	4.0944001159125065	4.524652267006214:8.5666E-320	4.524652267006214:9.523258574979617E-12	5.105391265085608	5.2111958136941965	6.00865861212806	6.059795306859314	6.112486243131339:0.30722818320123324	8.145336255137781	10.179914281515185	11.038765046991493	11.064537899910908	18.234468390852506	18.234468390852506:4.9E-324
15000	0:1.1602595071332098	0.19344949027003278	1.0149824878465596	1.3296249672463794	3.7346825095817096:1.3836803526511097E-308	3.7346825095817096:2.0914270736636134	4.12107511738669	4.524652267006214:9.332E-320	4.524652267006214:8.47433842966398E-12	5.094983538318046	5.393656315242868	6.009068023554385	6.101335088117948:0.6077709109055053	7.168657989402072	8.79504930003822	10.8006888823031	11.057327699746597	11.068961474080549	18.264888022672253	18.264888022672253:1.0E-323
20000	0:1.1895397511830244	0.049041054247335805	0.29064264778835236	1.6336170443521028	3.7346825095817096:1.095228680204062E-308	3.7346825095817096:0.372515574563895	4.041190478755277	4.524652267006214:6.785E-320	4.524652267006214:5.547628197706667E-12	5.155550732018495	5.746923288292558	6.43709139438729:1.3480270980330993	7.141497355302149	8.44607001137012	10.187695780034963	10.836114083150594	11.244957102741138	11.447997421558455	18.11289284920333	18.11289284920333:1.0E-323
25000	0:1.6042797701626128	0.5002942383653801	0.8848624703580384	1.2019889073314496	3.7346825095817096:6.52000988678188E-309	3.7346825095817096:0.9311052229671801	4.038631164030344	4.5179113998596305:6.032E-319	4.5179113998596305:3.05397692490168E-11	5.079674090948048	5.449352714870099	6.007084955839356:0.3347236762427467	6.113635841930178	7.457015598773385	8.203349143730975	10.046199293991583	11.105983324686656	11.145035002389967	18.265708467906702	18.265708467906702:4.9E-324
30000	0:5.125270749606002	1.5629559241546342	2.2587639195303577	2.2709872170351697	3.7346825095817096:3.298992231890485E-309	3.7346825095817096:0.3025836925071756	4.157699459034207	4.495748104662609:1.7512E-319	4.495748104662609:2.8501614499982332E-11	5.004814112019135	6.073532784912087	6.092189548839313:1.2530343040652363	6.245771617206299	6.4890940590959545	8.842669565506412	10.481924754618339	11.000003804877874	12.918656329835661	17.729908122842964	17.729908122842964:4.9E-324
35000	0:2.6350304652526026	1.0484952400368883	1.137924231218973	1.3570420471616453	3.7346825095817096:2.858190614449067E-308	3.7346825095817096:0.8040448728666194	4.03014552396224	4.469065628968035:7.820817E-318	4.469065628968035:1.2640570137440467E-9	5.2708766430242555	5.6597896798138265	6.054744306009672:0.8775471220279998	6.249862826932425	7.888911165963404	8.160890842192067	10.113410663837241	11.84786775983193	12.703991491478478	17.902261228928197	17.902261228928197:4.9E-324
40000	0:3.966310922670546	0.4240287164722352	1.3908542123183765	1.9798812043191225	3.7346825095817096:1.340555621549182E-308	3.7346825095817096:1.0187718888580057	4.001804766820191	4.4314456356231045:4.804711E-317	4.4314456356231045:7.209344005137701E-10	5.4185077232799586	6.129325276677189:2.4554243535496516	6.314325942797281	6.771308787252721	8.262136927840215	9.244978535695394	10.470939535353875	11.31479017940306	11.999806279695125	17.575509608075293	17.575509608075293:4.9E-324
45000	0:2.632768951962381	1.0033583908139003	1.532115432175054	2.2964757738904114	3.750281009266792:5.277976363570647E-308	3.750281009266792:0.9068542500602464	4.158131829090953	4.4483391184545935:1.3108E-319	4.4483391184545935:1.1011284633173684E-11	5.184599632067422	5.334342582296365	6.0290424667518865	6.091627045148507	6.11472314311794:0.6801530412114123	9.264787280561494	10.265268732892768	11.096912185171766	11.205571338336581	17.944599665026892	17.944599665026892:4.9E-324
