#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_M_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="">
#                        <taxa id="TaxonSet.HRTV_M_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_M_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="Standard_TPM2uf_frequencies_prior.s:HRTV_M_BEAST" name="distribution">
#            <parameter dimension="4" id="TPM2uffreqParameter.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.3" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="Standard_TPM2uf_rates_prior.s:HRTV_M_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM2ufrates.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.2" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="ClockPrior.c:HRTV_M_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.0028166</parameter>
#            <LogNormal id="LogNormalDistributionModel.4" name="distr">
#                <parameter estimate="false" id="RealParameter.17" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.18" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="GammaShapePrior.s:HRTV_M_BEAST" name="distribution">
#            <parameter id="gammaShape.s:HRTV_M_BEAST" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">0.269</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_M_BEAST" name="distribution" x="@popSize.t:HRTV_M_BEAST">
#            <LogNormal id="LogNormalDistributionModel.5" name="distr">
#                <parameter estimate="false" id="RealParameter.19" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.20" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_M_BEAST" id="treeLikelihood.HRTV_M_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_M_BEAST">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HRTV_M_BEAST" shape="@gammaShape.s:HRTV_M_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_M_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HRTV_M_BEAST" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Standard_TPM2uf.s:HRTV_M_BEAST" rates="@TPM2ufrates.s:HRTV_M_BEAST" spec="substmodels.nucleotide.TPM2uf">
#                    <frequencies frequencies="@TPM2uffreqParameter.s:HRTV_M_BEAST" id="TPM2ufFreqs.s:HRTV_M_BEAST" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_M_BEAST" id="StrictClock.c:HRTV_M_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	popSize	CoalescentConstant	clockRate
0	-6720.308017106851	-6765.7686480448665	45.460630938015264	-6765.7686480448665	0.045373901917518306	0.18746269181924066	0.23831109703104061	0.2997970670263915	0.19918918422796406	0.26695594325812816	0.23405780548751437	0.44923005594558263	1.1648912072920634	0.44923005594558263	1.38587873676234	1.1648912072920634	1.38587873676234	0.025241334515231445	49.05570004004858	0.47164541663024334
1000	-6646.787333771164	-6687.8642797581815	41.07694598701703	-6687.8642797581815	0.0700400136585311	0.2706731161975993	0.23831109703104061	0.2997970670263915	0.19918918422796406	0.26695594325812816	0.23405780548751437	0.44923005594558263	1.1648912072920634	0.44923005594558263	1.38587873676234	1.1648912072920634	1.38587873676234	0.03956466034201964	43.829296238236324	0.5952677926906484
2000	-6920.791647119214	-6967.3331894666835	46.541542347469644	-6967.3331894666835	0.06933331797803549	0.22285964630736707	0.23831109703104061	0.2997970670263915	0.19918918422796406	0.26695594325812816	0.23405780548751437	0.44923005594558263	1.1648912072920634	0.44923005594558263	1.38587873676234	1.1648912072920634	1.38587873676234	0.021867592675193327	50.504915506198785	0.9596105294336105
3000	-7065.95377953023	-7108.2981484516295	42.34436892139925	-7108.2981484516295	0.07563489407361687	0.27533581484954395	0.23831109703104061	0.2997970670263915	0.19918918422796406	0.2769992957046048	0.2240144530410377	0.553125443939498	1.1648912072920634	0.553125443939498	1.2819833487684245	1.1648912072920634	1.2819833487684245	0.03674414366166152	45.23517341265469	0.6862262523308227
4000	-6896.180234451674	-6941.187291043574	45.00705659190055	-6941.187291043574	0.04816479734914679	0.20366193748264738	0.23831109703104061	0.3050679606124987	0.18598762889637319	0.29052156863767714	0.218422841853449	0.48597280490638006	1.0849783256453556	0.48597280490638006	1.4290488694482502	1.0849783256453556	1.4290488694482502	0.024803794159898054	48.62705089457944	0.5335553396462561
5000	-6984.271197844902	-7022.474906285556	38.20370844065383	-7022.474906285556	0.045390778264425745	0.245971163658745	0.23831109703104061	0.3050679606124987	0.18598762889637319	0.3030840757637682	0.20586033472735793	0.48597280490638006	1.1679566226932432	0.48597280490638006	1.3460705724003625	1.1679566226932432	1.3460705724003625	0.04748722587147133	41.16812854028089	0.1605108644695661
6000	-6802.405074467954	-6827.905438963682	25.50036449572773	-6827.905438963682	0.12734694740303526	0.5371273833009943	0.23831109703104061	0.3050679606124987	0.18598762889637319	0.3030840757637682	0.20586033472735793	0.6201126536457768	1.0745695616003397	0.6201126536457768	1.3053177847538693	1.0745695616003397	1.3053177847538693	0.12937827346863134	26.82774093824192	0.28798193670760425
7000	-7323.417513435496	-7333.973233289399	10.555719853902772	-7333.973233289399	0.13621421660191227	0.9576491006046474	0.3720522933865331	0.3050679606124987	0.19656035021464446	0.292511354445497	0.20586033472735793	0.6201126536457768	0.96486825134138	0.6201126536457768	1.415019095012829	0.96486825134138	1.415019095012829	0.23427771237777398	11.575005908478264	0.2823681553339515
8000	-7048.0819403394935	-7061.812927258408	13.730986918914647	-7061.812927258408	0.11833164345821227	0.7809605289821352	0.3720522933865331	0.3050679606124987	0.19656035021464446	0.292511354445497	0.20586033472735793	0.7628482268865947	0.996671812200863	0.7628482268865947	1.240479960912528	0.996671812200863	1.240479960912528	0.17016308719748702	14.98378231662166	0.2710481783333354
9000	-7037.804340082605	-7056.3743937942645	18.570053711659455	-7056.3743937942645	0.12466056499038075	0.6235137763638817	0.3720522933865331	0.3050679606124987	0.20559014593284616	0.292511354445497	0.19683053900915623	0.8582812543698733	0.996671812200863	0.8582812543698733	1.1450469334292495	0.996671812200863	1.1450469334292495	0.1728844242646414	20.144482415710925	0.16113584301318845
10000	-7293.682222621944	-7352.649481201634	58.967258579691084	-7352.649481201634	0.017365835270114784	0.07189225858451712	0.39041925231544183	0.3050679606124987	0.20559014593284616	0.292511354445497	0.19683053900915623	0.8582812543698733	0.996671812200863	0.8582812543698733	1.1450469334292495	0.996671812200863	1.1450469334292495	0.018750304202081788	63.52442714912222	1.2565848653339708
11000	-7220.980170663928	-7267.6145811006	46.634410436672034	-7267.6145811006	0.03353754137668986	0.148913912579686	0.39041925231544183	0.31379521904216895	0.21464144638152477	0.27473279556714814	0.19683053900915623	0.743389296557206	0.996671812200863	0.743389296557206	1.2599388912419167	0.996671812200863	1.2599388912419167	0.031023520682962234	50.05460752287316	0.9460802891239122
12000	-7062.878253020664	-7089.938445997292	27.06019297662772	-7089.938445997292	0.07115032971333875	0.40510459206050475	0.39041925231544183	0.31379521904216895	0.22536801181357388	0.25335018069360904	0.20748658845064627	0.7183700407907987	0.9118032867003074	0.7183700407907987	1.3698266725088797	0.9118032867003074	1.3698266725088797	0.07261753475087318	29.04716115032719	0.5288888437370075
13000	-6775.082509529981	-6806.241182844526	31.158673314544792	-6806.241182844526	0.05936660066976007	0.3001561675925243	0.24186005215107537	0.32496791441875933	0.23811272720365165	0.25335018069360904	0.18356917768397815	0.7633304766729266	0.9656381399659723	0.7633304766729266	1.271031383361087	0.9656381399659723	1.271031383361087	0.06991874304095223	33.07327913802949	0.42482460583265613
14000	-6941.515282605503	-6979.825165093508	38.309882488005485	-6979.825165093508	0.05695899921568087	0.23551476726330883	0.24186005215107537	0.3193825286390141	0.24369811298339686	0.2661054330984132	0.17081392527917394	0.7633304766729266	0.9656381399659723	0.7633304766729266	1.271031383361087	0.9656381399659723	1.271031383361087	0.057507934047525876	40.47215540168449	0.5961714362420117
