#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:7.372808283850319	0.6184912025549032	1.3168059159119636	1.525170589001192	3.2895473512789124:3.6046338700097016E-308	3.2895473512789124:6.276923554387998	4.291675667959126	4.8786531524477965:9.7461679E-316	4.8786531524477965:6.239242453198358E-8	5.290049886775215	8.143949462801011:28.782652276660475	11.57675195839466	13.857943424653758	14.603821250051306	15.146592335259704	15.326313202410844	17.702033797505372	20.233164894608823	23.217966558643717	23.217966558643717:2.0E-323
5000	0:6.745829993317044	1.0674123699028635	1.0756258077990128	2.0711698932628053	3.2895473512789124:2.1185551117805943E-308	3.2895473512789124:1.9836096552859714	4.087076759535029:11.241473283494605	4.629716044932031:6.62002067E-316	4.629716044932031:6.619752203461832E-8	8.993276523888301	9.300243719903271:41.52426817881602	11.174601188947415	11.785543788110154	15.285026960156	15.736817231999725	16.425136756231765	16.562801972189142	17.231851260066087	20.16287976342287	20.16287976342287:4.9E-324
10000	0:3.099090059781555	0.5876433896450599	1.060030901212817	1.6834852922967851	3.319138217449413:6.540994652419132E-308	3.319138217449413:2.634690722170232	4.152344409432162	4.6594240976449015:3.8593136E-316	4.6594240976449015:6.283802422058062E-8	6.316710307855067	9.477950672250824:21.536571444013532	10.810077757830879	11.727477829420392	14.013713572641844	15.2345726791973	15.508013904673852	16.999203390120055	18.806499638087875	20.213965394526575	20.213965394526575:4.9E-324
15000	0:12.405050686873272	2.370097158972091:7.303985474475443	2.516583245178199:2.639990544243947	2.9939784082460963	3.4065268476707153:2.7757148473655694E-308	3.4065268476707153:0.997229482542255	4.068912019454346	4.661860729678005:9.2931204E-317	4.661860729678005:1.515587993436998E-8	5.009941566119284	8.816293973564838:40.55789900378729	11.244190257543403	11.431780459698372	12.131168844648473	14.008845701263297	16.66674816033676	17.5435518302798	17.81284723999592	20.059024225983357	20.059024225983357:4.9E-324
20000	0:4.171512881263273	1.2702004950090713	1.352153910071319	2.022826876519672	3.423667817129636:7.25078989144995E-310	3.423667817129636:0.040810943621359494	4.263014343497361:12.51168711194791	4.652080482027136:7.44167E-318	4.652080482027136:7.875868916677583E-10	5.036752034557448	10.071678513462759:28.793723861756174	12.873582086741003	13.203529041426473	14.457510750502065	16.494184235836066	16.86443222320063	19.67542593150476	20.33267450928338	21.66740617398986	21.66740617398986:4.9E-324
25000	0:9.116326395132532	0.7198931963043734	1.7412048526290769	1.9049322698833964	3.220718460893802:7.43422008071518E-309	3.220718460893802	4.198164887994616:0.42656718647379593	4.3104054109696746:9.34E-321	4.3104054109696746:3.4322866236740536E-13	6.75378035532692	8.139428301620658:31.65359355629475	11.042786373145997	14.376722167155481	14.65849379929474	14.899134853018811	19.448715279947596	22.49163532410593	23.133270268493934	26.0436804496082	26.0436804496082:4.9E-324
30000	0:9.749781853310472	1.512460605843117	1.7909074132873657	2.013903816421053	3.27637676395126:6.9925185589173E-309	3.27637676395126	4.141285302527033:1.153895628035696	4.392424321141323:3.5E-323	4.392424321141323:5.9414712152845166E-15	5.013854074573898:0.43135476869516176	7.759222489228456:9.580337744920783	9.668856380820515	10.765927394649246	11.73507543121446	13.066710611310508	13.15736838562953	14.66074610346302	16.175525347721674	24.138318275591814	24.138318275591814:4.9E-324
35000	0:3.880404876676337	0.4210540029831302	1.0591609020696509	1.253765824201443	3.3222745777039506:2.751564687400406E-309	3.3222745777039506:0.32175617486448066	4.1184351225582025:0.37881539121918445	4.336293126421301:2.7E-322	4.336293126421301:3.1718984245707883E-15	5.526870177928239	8.558798701872131:13.309153364523688	11.034186382300476	11.564389724274035	12.17958118747906	12.654872681473208	13.625008429932851	14.6699473349525	17.234529059276607	20.771711206031135	20.771711206031135:4.9E-324
40000	0:3.7073744408880405	1.0709065220318275	1.2782501561870514	1.618169316705485	3.7555642501475455:3.4750235230699684E-308	3.7555642501475455:1.5025459249944348	4.0722306898466	4.863727998036263:1.1E-322	4.863727998036263:1.649091404343186E-14	5.0984324377633925	7.225303531167019:11.604468719476296	8.67392834883061	10.793160508635438	11.616186932281195	12.103881227789135	12.652000473708195	13.925916770210948	14.902148792725505	17.758325541951784	17.758325541951784:4.9E-324
45000	0:2.8869582601943913	1.3986788146008853	2.0106115122905024	2.304381442219089	3.7555642501475455:3.254527698034931E-307	3.7555642501475455	4.1788073155700225:2.786348425651378	4.863727998036263:2.544E-321	4.863727998036263:1.0498983351374225E-13	5.0652827245780125	6.874786652729556:7.097509091868376	8.903755321252248	10.023177766413186	10.66162041465322	11.176131185011156	11.496257832633674	14.558352543279597	15.04471107995591	18.03926608399861	18.03926608399861:4.9E-324
