#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:4.156221482353009	0.07640066488641395	0.2502257319155703	1.0236871983106859	3.673527533168272:2.88786065698201E-309	3.673527533168272:0.38140263890332105	4.007446550827229	4.496225587760716:8.339958825799005E-309	4.496225587760716:0.8349876031634555	5.027924827446277	5.512881841057673	6.057229387322259	6.191046827043438	6.5187136500213505	8.437676238046826	10.381296662974464	11.051302641404982	11.263484102543472	18.512908736981014	18.512908736981014:4.9E-324
5000	0:3.7448397949111354	1.0392357588469976	1.2873304491357593	1.8535727265922397	3.673527533168272:2.069761914252655E-309	3.673527533168272:0.3577046349929795	4.009211215002378	4.496225587760716:1.251146460913156E-307	4.496225587760716:0.8317119689312461	5.019647565200073	5.488757584059913	6.223236802653982	6.229157225367791	6.543243825448233	8.232481633117061	10.040650107559962	11.06359242562513	11.247083218147516	18.512908736981014	18.512908736981014:4.9E-324
10000	0:4.467517097815236	1.6869817129985323	1.9352304232127353	2.0232355224992222	3.673527533168272:1.3910543726671295E-308	3.673527533168272:1.2360708883425493	4.0697279103884805	4.496225587760716:4.91479564499888E-309	4.496225587760716:0.8317119689312461	5.008384391202036	5.563670735636423	6.081907318286814	6.261983213820181	7.026358442507203	9.054189262115734	10.498186889227918	11.069245290612088	11.91832032430976	18.512908736981014	18.512908736981014:4.9E-324
15000	0:5.082432401762402	0.7855324714742827	1.587696188292277	2.2777181957063153	3.673527533168272:8.04984742487733E-309	3.673527533168272:1.328464644594164	4.070195410776053	4.46693364202919:3.2731300670962303E-308	4.46693364202919:1.1632460596684278	5.2359398792426886	5.630766159999048	6.2287902754968	6.989549089202139	8.020600224467794	10.174791901351874	10.331214214282117	11.112250242241037	11.601727185979296	18.569269757509826	18.569269757509826:4.9E-324
20000	0:2.655227605760183	0.03676086582068679	1.2644049402821187	2.141394885210606	3.673527533168272:3.2044526233890093E-308	3.673527533168272:2.0793424224797556	4.1421799788508995	4.46693364202919:6.528122409875253E-309	4.46693364202919:0.7314744635066806	5.1179750344843855	5.398723487700245	6.026518181815918	6.404298558372852	6.507663898163631	8.789999475725198	10.113278721565068	11.154484899298062	11.418053781633882	18.628306096322607	18.628306096322607:4.9E-324
25000	0:2.5351290388590844	0.3744503012871054	1.205003607219084	2.02484942558415	3.673527533168272:6.266820007725075E-309	3.673527533168272:0.4522223664474786	4.0314617726687585	4.388818275319492:2.513899203572314E-309	4.388818275319492:0.4388941590739119	5.055967056207309	5.610734324048208	6.056354184022095	6.056878466431403	6.57405268900502	8.033743121208794	10.177518212417723	11.055402873141064	11.289662987433854	19.01474924529711	19.01474924529711:4.9E-324
30000	0:2.2734959235547376	0.8081243846734484	1.0092349119470538	1.760147852105819	3.673527533168272:4.871550524509453E-308	3.673527533168272:1.0885735610637608	4.046745175144941	4.364549414316632:4.339536821397113E-309	4.364549414316632:0.7142404033946305	5.001123240486853	5.299501534878128	6.202425179901435	7.061726104204453	7.5519775744529225	9.337446079256715	10.422809384793903	11.296001778095391	11.379252285076603	18.756490211101227	18.756490211101227:4.9E-324
35000	0:1.70883362092349	0.12065866476243015	1.5087655251640033	2.0649055137428105	3.6825049266890773:7.05065478069894E-308	3.6825049266890773:0.5681292208853943	4.051213497774403	4.358880112982638:2.0164637969835774E-308	4.358880112982638:0.8126196298687426	5.356143941250769	5.507320460054816	6.032575992326389	6.140501719444307	8.138186448476427	9.596478259744588	10.144016538918757	11.139350901656657	12.278010162629702	18.62101317899357	18.62101317899357:4.9E-324
40000	0:1.928388006777155	0.7201962314092807	1.2831784809356714	2.124022730668934	3.708093400475418:3.2703937292657334E-308	3.708093400475418	4.114028305939636:1.2101831987291671	4.34760498603871:1.0915111969479565E-308	4.34760498603871:1.2968866988022258	5.174215244680103	5.518670036697159	6.218528004295848	6.298257339162075	6.342474586712298	8.644586998423982	10.398834985437073	11.193952920254805	11.257352323857004	18.354140546898748	18.354140546898748:4.9E-324
45000	0:2.2564875003695035	0.8728327186714436	1.1281753905896479	2.1127636023052685	3.726352387962372:1.6680494724963234E-308	3.726352387962372	4.0557074733062946:0.8489091637819058	4.375262065340374:1.225234929112154E-309	4.375262065340374	5.012905018425129	5.067514176814041	6.05325096409873:0.19109080964144864	6.152448633244231	6.6429744437113705	8.029613146289622	10.179754816491446	11.074242094166424	11.165225446338301	18.417728003930723	18.417728003930723:4.9E-324
