Sample	likelihood
0	-37661.230177879
500	-36731.68977797964
1000	-41088.29010676181
1500	-39239.14850089543
2000	-37693.160527023356
2500	-50383.393269348926
3000	-44428.44948744383
3500	-40752.30172993256
4000	-35502.39621634876
4500	-40668.710279916064
5000	-41299.68938806249
5500	-38566.17165432226
6000	-46749.73161459237
6500	-48055.71309120946
7000	-39371.41072524029
7500	-41969.33050797694
8000	-43336.342084620206
8500	-39200.42761622153
9000	-43759.470718797915
9500	-48974.182095620665
10000	-57444.7500242168
10500	-55461.38166294333
11000	-56872.68855315751
11500	-57206.902490178785
12000	-55474.11214017835
12500	-56593.61907886632
13000	-55346.43512399131
13500	-50282.064277018
14000	-52332.74871887515
14500	-42834.239572933126
15000	-41653.17639636773
15500	-38265.76630003587
16000	-40376.140310818664
16500	-38408.51669381022
17000	-40273.567756652
17500	-48243.08043078412
18000	-46341.84437302512
18500	-41703.01641516554
19000	-38519.707956273094
19500	-43181.92581015657
20000	-38299.68276626928
20500	-40022.84685757562
21000	-40317.47002203364
21500	-39233.93036225465
22000	-38407.20958838507
22500	-40205.5313054261
23000	-39832.65464246065
23500	-35947.911234155086
24000	-37194.755939011455
24500	-41774.88883437985
25000	-41889.66687400562
25500	-43435.49246012805
26000	-37472.0274400069
26500	-43183.56388031562
27000	-42018.39892534733
27500	-42364.84182527288
28000	-43503.53703012458
28500	-37740.138539137595
29000	-41114.81097007458
29500	-47914.50439342131
30000	-39926.863503105764
30500	-39686.94827447769
31000	-39721.53644510773
31500	-39428.33921833387
32000	-38896.939741407936
32500	-41385.594505973655
33000	-45017.9278498654
33500	-52408.449782189586
34000	-53891.12963285658
34500	-55057.030925361825
35000	-53500.54701570694
35500	-49522.26675626721
36000	-40845.21390871257
36500	-40562.744416432055
37000	-43547.4464089749
37500	-43493.13719676299
38000	-43530.667130389265
38500	-38299.394137453615
39000	-37203.45930073295
39500	-40275.793799046136
40000	-42804.08673072706
40500	-41580.031544491234
41000	-33816.83978530983
41500	-39411.32899937899
42000	-34332.17469758665
42500	-34975.648367139016
43000	-39764.4176441915
43500	-39082.53493121793
44000	-38945.14609374259
44500	-37376.072755995534
45000	-36175.292709481364
45500	-31608.8318793228
46000	-30978.124264634014
46500	-34691.76822132289
47000	-33688.33534804546
47500	-38327.315960229156
48000	-35363.37136650304
48500	-37451.98104988748
49000	-37727.189955832866
49500	-36422.22033014699
50000	-37233.16021902564
50500	-40737.29510276701
51000	-43292.58712727033
51500	-37875.428856634135
52000	-41119.75677588353
52500	-36751.407988793355
53000	-36735.77710826228
53500	-39537.24995043929
