#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:0.509474734378891	0.21662815081403508	0.5237613335239182	1.0878826554644014	3.1741513338633176:1.280476398904374E-309	3.1741513338633176:0.1800311056345289	4.0031862971013386	4.5262294508953556:4.5E-322	4.5262294508953556:2.8058279753917503E-14	5.065388524006078:0.2651541793962852	5.06874398054924:1.3828845000232407E-79	6.018910217000041	6.105972587071374:0.14626831987732655	6.107393660639101:6.001178384758327E-31	8.02611389222494	10.032392162223115:0.10558044862341089	11.00816517854074	11.057545283216518	16.245009013919766	16.245009013919766:4.9E-324
5000	0:0.3411939575618391	0.03063834980131386	0.359630383399779	1.1442351531028694	3.1741513338633176:5.3063957261165E-310	3.1741513338633176:0.09154087649915257	4.0061695598954135	4.5262294508953556:3.913E-321	4.5262294508953556:6.664620129473081E-14	5.063705059750508:0.43712899197765986	5.517301335335258:6.024841756749024E-80	6.010524122538508:0.1395291761707804	6.068469893874931	6.1738720563960605:3.2165281574014805E-32	8.050273332193823	10.050257333255797:0.08539097355258334	11.003716018626728	11.015896037284787	16.245009013919766	16.245009013919766:4.9E-324
10000	0:1.755564149886859	0.3927439863977861	1.3888645667839878	1.4917767797014079	3.1741513338633176:1.89222066890905E-309	3.1741513338633176:0.13280526986833513	4.002277141135731	4.5262294508953556:5.05E-321	4.5262294508953556:2.4435342579082715E-13	5.074779920197057:0.2603498226060851	5.3541048658087815:4.866637030395945E-78	6.01764443740434	6.083362032483196:0.7816993953130025	6.734714744530993:6.350913447533812E-32	8.022715414275407	10.013789335048285:0.1262683667334521	11.010480322506893	11.519505456562692	16.245009013919766	16.245009013919766:4.9E-324
15000	0:0.5940765760358357	0.09472589780600493	0.46955443904105615	1.30440726456396	3.1741513338633176:1.192871320020795E-309	3.1741513338633176:0.10637498854272738	4.004122247959625	4.5262294508953556:4.65E-321	4.5262294508953556:4.778467371826899E-13	5.12664003687324:0.3010002971302612	5.21931727408392:2.849614936455809E-79	6.115305573483697:0.7039839155469376	6.482153019058725	7.7591801808207945:8.470539723893738E-32	8.006357057423047	10.001594501879227:0.14259517598170746	11.005933346260809	11.248682331321126	16.238851054917312	16.238851054917312:4.9E-324
20000	0:0.4903187909141986	0.14463798263079888	0.314870924959013	1.1697031333449848	3.1741513338633176:4.666303487135647E-309	3.1741513338633176:0.1741475642160909	4.001320447754925	4.5262294508953556:3.06E-322	4.5262294508953556:4.2807421864699613E-14	5.054195390189237:0.35071243733381247	5.17734612784083:9.35598253641247E-76	6.052708766304009:0.5382697450434751	6.221474615679805	6.825125179785258:3.242938891368502E-31	8.020731062999397	10.021843235354622:0.18270909483772066	11.127200464972102	11.152925304740773	16.238851054917312	16.238851054917312:4.9E-324
25000	0:0.716564410958698	0.43493572870483665	0.5169628236146214	1.1054818842856686	3.1741513338633176:8.4995956419286E-310	3.1741513338633176:0.12560589521231857	4.000292055127274	4.5262294508953556:2.37E-322	4.5262294508953556:1.022688115615156E-14	5.102693934819991:0.18982031345100273	5.216730375297352:1.6582401094200996E-78	6.00463705029974	6.013978768216036:0.12696917953806372	6.077222862172157:4.3941255004270996E-32	8.049765874530058	10.025965749859381:0.14726248361657127	11.0661417031426	11.07126377859112	16.238851054917312	16.238851054917312:4.9E-324
30000	0:0.6468726099991664	0.07305918137910897	0.5118216399826014	1.0681724777078916	3.1741513338633176:2.08978900890356E-309	3.1741513338633176:0.20771849646753385	4.006599194729733	4.5262294508953556:4.9E-324	4.5262294508953556:7.603879905345159E-16	5.146832958460017:0.2860977634262096	5.2130914148514345:3.450056564183734E-76	6.089552671036414	6.240259462827051:1.0681000067539859	6.887726583977271:1.1342744932834099E-33	8.011643777855593	10.089313323357501:0.09828351592869321	11.018485791817046	11.128014564919503	16.238851054917312	16.238851054917312:4.9E-324
35000	0:0.3425228809907821	0.0028836957535382708	0.6615304149975303	1.0450799391907513	3.1741513338633176:1.329123911910023E-309	3.1741513338633176:0.1531026041298409	4.007855339040785	4.5262294508953556:1.1E-322	4.5262294508953556:3.936510679721824E-15	5.0104880853019065:0.13461237331450002	5.043120414688508:3.6159671999515934E-75	6.008653659911634	6.00879205267339:0.057348503186481596	6.016073215002423:1.5527603771080803E-31	8.075268225866088	10.053390512208498:0.22684249757287153	11.300261076810365	11.60517199546278	16.238851054917312	16.238851054917312:4.9E-324
40000	0:0.34827667462613826	0.05138113586017554	0.23005135433285673	1.0611318601593047	3.1741513338633176:1.201011497116904E-309	3.1741513338633176:0.12098706845759273	4.015582020953133	4.5262294508953556:2.17E-322	4.5262294508953556:2.7188781283305135E-14	5.0232657939546534:0.13068658598399913	5.156074496090282:4.274514688472619E-79	6.013408999757917:0.0821867347972322	6.0168821443892995	6.056949678617195:2.146990089671496E-36	8.063555283516902	10.06978699906233:0.07924565718014823	11.038971025261452	11.106777217766641	16.238851054917312	16.238851054917312:4.9E-324
45000	0:0.4774492876615841	0.19586867384563283	0.7361818327101566	1.0345173612620377	3.1741513338633176:6.57357860819968E-309	3.1741513338633176:0.11826416420095508	4.003750900690062	4.5262294508953556:5.657E-321	4.5262294508953556:7.860119896125106E-14	5.035357325315546:0.21307901154873915	5.659481432401963:1.8668034332956888E-78	6.0132202410482245	6.091871831368753:0.08564946822682051	6.151915112175253:3.91023769618655E-36	8.014746277339189	10.06978699906233:0.16785170495705395	11.008741490896023	11.082463511969252	16.238851054917312	16.238851054917312:1.0E-323
