#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_S_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="">
#                        <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ORCRatePriorDistribution.c:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="38" id="ORCRates.c:HRTV_S_BEAST" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="ORCsigma.c:HRTV_S_BEAST" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ORCsigmaPrior.c:HRTV_S_BEAST" name="distribution" x="@ORCsigma.c:HRTV_S_BEAST">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:HRTV_S_BEAST" name="distribution">
#            <parameter id="ORCucldMean.c:HRTV_S_BEAST" name="x" spec="beast.base.inference.parameter.RealParameter">0.0016226</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <alpha id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#        <prior id="Standard_TPM3_rates_prior.s:HRTV_S_BEAST" name="distribution">
#            <parameter dimension="3" id="TPM3rates.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_S_BEAST" name="distribution" x="@popSize.t:HRTV_S_BEAST">
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.12" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.13" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_S_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.769</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_S_BEAST" id="treeLikelihood.HRTV_S_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_S_BEAST">
#            <siteModel id="SiteModel.s:HRTV_S_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_S_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_S_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_S_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM3.s:HRTV_S_BEAST" rates="@TPM3rates.s:HRTV_S_BEAST" spec="substmodels.nucleotide.TPM3"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:HRTV_S_BEAST" id="OptimisedRelaxedClock.c:HRTV_S_BEAST" rates="@ORCRates.c:HRTV_S_BEAST" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HRTV_S_BEAST">
#                <LogNormal S="@ORCsigma.c:HRTV_S_BEAST" id="ORCLogNormalDistributionModel.c:HRTV_S_BEAST" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation	ORCucldMean	popSize	CoalescentConstant
0	-10520.824168070598	-10479.61459268462	-41.20957538597783	-10479.61459268462	9.721644090974214	46.44202409754979	0.024256799835091717	0.8894190278281069	1.0575094871874737	1.0530714849844203	0.8894190278281069	1.0575094871874737	1.0530714849844203	0.15064478176541435	0.1765218100225704	7.747851243855702E-4	0.16196531915837498	0.17221285483953508	5.2953512013672634	-56.30671230450116
1000	-8406.178135716746	-8341.920491041059	-64.25764467568621	-8341.920491041059	13.96266614838112	45.51132973276313	0.024256799835091717	0.8894190278281069	0.9775548781135825	1.1330260940583115	0.8894190278281069	0.9775548781135825	1.1330260940583115	0.27084595008863604	0.08214259930428744	3.899705745503312E-4	0.316214191955757	0.059669621783212785	6.0689172124010495	-54.005661307093874
2000	-10511.04314373522	-10470.19564185333	-40.84750188189006	-10470.19564185333	13.185507788874961	52.99718117668236	0.024256799835091717	0.6470868057195368	1.2198871002221527	1.1330260940583115	0.6470868057195368	1.2198871002221527	1.1330260940583115	0.15567624506202749	0.27758712189203083	0.0016933765899131215	0.1471898458072373	0.27954420418789877	6.883434399187447	-56.98650397067725
3000	-9734.893955550797	-9674.129428208998	-60.76452734179845	-9674.129428208998	11.215236356600622	44.81459752839337	0.05085145261191974	0.5111584328056941	1.180844071735193	1.307997495459114	0.5111584328056941	1.180844071735193	1.307997495459114	0.27492758410983303	0.538933806368073	0.02830615463021905	0.2966730579349783	0.5654193564748032	4.5854988696253125	-51.26608558487655
4000	-9702.360048393582	-9651.832904900279	-50.52714349330452	-9651.832904900279	3.1726788029625186	12.974727165402347	0.05085145261191974	0.5111584328056941	1.0906065935474174	1.3982349736468895	0.5111584328056941	1.0906065935474174	1.3982349736468895	0.3584858156132516	1.4174890270818867	0.22214886525096336	0.3192566250457641	1.3331061465415839	1.688541632904815	-33.099920561591816
5000	-11551.989344257736	-11480.812453381406	-71.17689087632996	-11480.812453381406	4.822120031757288	16.26702928369912	0.019581397933871075	0.5111584328056941	1.0906065935474174	1.3982349736468895	0.5111584328056941	1.0906065935474174	1.3982349736468895	0.4945838392304921	5.69315287526727	20.797788654887462	0.6307926316687211	6.003760783577047	2.207864481798274	-31.711936349255755
6000	-8122.507658954943	-8065.556790039772	-56.95086891517041	-8065.556790039772	10.360307467998068	34.94811269579359	0.030570561336730893	0.5111584328056941	1.0906065935474174	1.3982349736468895	0.5111584328056941	1.0906065935474174	1.3982349736468895	0.2785446735674373	0.06726076560938873	3.131390481527039E-4	0.2673449431579052	0.05756374577278907	4.033420008437683	-44.08765235207139
7000	-10166.4967492155	-10130.970234426302	-35.52651478919631	-10130.970234426302	17.978519143193644	56.274506089004134	0.030570561336730893	0.237452678693604	1.1878652118329065	1.5746821094734904	0.237452678693604	1.1878652118329065	1.5746821094734904	0.13770977380388288	0.45257372968557913	0.0036518139283420945	0.14776019195091336	0.3996664463751014	6.320088462635953	-52.11095582799558
8000	-10265.652718432448	-10230.686184167487	-34.96653426496063	-10230.686184167487	2.5179807668028227	7.733546054918051	0.029172597307183263	0.237452678693604	1.17425237387732	1.5882949474290768	0.237452678693604	1.17425237387732	1.5882949474290768	0.3973880107830506	2.8570354269508877	1.1997132386598472	0.35861774233895155	3.0372621835072793	0.8371078876419519	-18.210509078351333
9000	-9417.791931070142	-9387.772559829038	-30.0193712411036	-9387.772559829038	3.187294458934913	11.538879463650554	0.029172597307183263	0.34261256720538136	1.0690924853655428	1.5882949474290768	0.34261256720538136	1.0690924853655428	1.5882949474290768	0.2894489804114255	0.6412648166193501	0.017736866262140563	0.24536321444712436	0.5957772152429035	1.737495308767341	-29.02747524166916
10000	-10078.776634919743	-10059.776470634311	-19.000164285430614	-10059.776470634311	1.4787203635419803	4.805176712215939	0.01807207473569202	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.25605235349097216	1.4919793017489946	0.1844504462166265	0.2831035499747754	1.4234415739245088	0.4592744547963424	-8.19668963277209
11000	-6459.675930076959	-6434.816500539661	-24.859429537297814	-6434.816500539661	0.89840583212012	3.9559095763886183	0.01807207473569202	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.31928277600595173	0.2828368775001282	0.0086206108007125	0.29827280697806857	0.27196501841283854	0.6852237663840242	-7.943668515535978
12000	-5583.36421369209	-5573.494521936972	-9.869691755117406	-5573.494521936972	1.9208922342539536	6.923549881315368	0.028840882293828987	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.23814627022451512	0.039460448522574736	5.9280546462827004E-5	0.21188342044683878	0.03797065969523708	1.1692073186574197	-16.90843962625784
13000	-5474.663294752727	-5454.187600800768	-20.475693951958117	-5454.187600800768	0.6559540360672376	3.4820880532163576	0.028840882293828987	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.3541333291865686	0.03294826856838637	9.388036052887877E-5	0.2948093171308261	0.03271586827868143	0.6891593728828375	-11.797624258760344
14000	-6407.928870110011	-6417.296305947961	9.367435837949643	-6417.296305947961	0.6108521596448968	2.157947270365207	0.028840882293828987	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.2173223793404878	0.0029662398884630742	3.726003081406361E-7	0.2208111325152434	0.00259202003382947	0.24805256153622932	5.970808784830254
15000	-7277.511622066541	-7251.171972687145	-26.339649379396352	-7251.171972687145	0.7448364926968826	2.9477358235704068	0.028840882293828987	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.4300579209908992	1.0154441653029822	1.5544979137061197	0.4669953303516171	6.756252973818511E-4	6.404762645183863E-8	0.4514310315306071	5.339667341677193E-4	0.36914373523422206	-3.2609582283661838
