#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_L_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_L_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_L_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_L_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_L_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_L_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_L_2019=2019,HRTV-26_T_L_2019=2019,HRTV-100_T_L_2022=2022,HRTV-404_T_L_2021=2021,HRTV-187_T_L_2022=2022,HRTV-504_T_L_2019=2019,HRTV-056F_T_L_2023=2023,HRTV-432R_T_L_2023=2023,HRTV-642T_T_L_2023=2023,KJ740148_H_L_TN_2013=2013,OK480068.1_H_L_KY_2017=2017,OK480065.1_H_L_MO_2017=2017,MZ440342_T_L_NY_2018=2018,MZ440345_T_L_NY_2018=2018,NC_024495_H_L_MO_2009=2009,JX005847_H_L_MO_2009=2009,OQ688981.1_T_L_MO_2012=2012,OQ688987.1_T_L_MO_2012=2012,OQ688984.1_T_L_KS_2015=2015,OR322047.1_H_L_OK_2017=2017">
#                        <taxa id="TaxonSet.HRTV_L_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_L_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="Standard_TIM3uf_frequencies_prior.s:HRTV_L_BEAST" name="distribution">
#            <parameter dimension="4" id="TIM3uffreqParameter.s:HRTV_L_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.35" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.59" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="Standard_TIM3uf_rates_prior.s:HRTV_L_BEAST" name="distribution">
#            <parameter dimension="4" id="TIM3ufrates.s:HRTV_L_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0 1.0</parameter>
#            <distr id="Dirichlet.34" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.58" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <prior id="ClockPrior.c:HRTV_L_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_L_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.0012566</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_L_BEAST" name="distribution" x="@popSize.t:HRTV_L_BEAST">
#            <LogNormal id="LogNormalDistributionModel.2" name="distr">
#                <parameter estimate="false" id="RealParameter.12" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.13" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_L_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_L_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.801</parameter>
#            <Uniform id="Uniform.21" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_L_BEAST" id="treeLikelihood.HRTV_L_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_L_BEAST">
#            <siteModel id="SiteModel.s:HRTV_L_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_L_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HRTV_L_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_L_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TIM3uf.s:HRTV_L_BEAST" rates="@TIM3ufrates.s:HRTV_L_BEAST" spec="substmodels.nucleotide.TIM3uf">
#                    <frequencies frequencies="@TIM3uffreqParameter.s:HRTV_L_BEAST" id="TIM3ufFreqs.s:HRTV_L_BEAST" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_L_BEAST" id="StrictClock.c:HRTV_L_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	proportionInvariant	popSize	CoalescentConstant	clockRate
0	-11642.611634085759	-11552.196413601541	-90.4152204842173	-11552.196413601541	31.65358051838603	148.81011337710524	0.2927536414389431	0.20084429119082658	0.25206441220766046	0.2543376551625679	0.08797054101856905	2.14101163172413	0.2516827843133967	0.08797054101856905	3.179681717611936	0.2516827843133967	0.7543937192320934	16.2571154327684	-72.64541272911947	6.004949747285788E-4
1000	-11637.229253695206	-11546.551384659435	-90.67786903577075	-11546.551384659435	26.537837790085167	137.981586277311	0.30483760783985503	0.1887603247899147	0.25206441220766046	0.2543376551625679	0.08797054101856905	2.14101163172413	0.2516827843133967	0.08797054101856905	3.179681717611936	0.2516827843133967	0.7543937192320934	13.93487450822109	-72.99221050706174	5.688038469050683E-4
2000	-11611.92960100299	-11520.61472311662	-91.31487788636973	-11520.61472311662	32.42082556718012	148.59243972750454	0.30483760783985503	0.19089867240415698	0.2499260645934182	0.2543376551625679	0.08797054101856905	2.14101163172413	0.2516827843133967	0.08797054101856905	3.179681717611936	0.2516827843133967	0.7543937192320934	16.006464025938847	-72.21844022769812	4.434160229731347E-4
3000	-11639.410557561623	-11547.310591454612	-92.09996610701167	-11547.310591454612	31.148946076516957	151.27809220738402	0.28231825789856124	0.19089867240415698	0.2618941964749453	0.2648888732223346	0.08797054101856905	2.14101163172413	0.29627308153825693	0.08797054101856905	3.0905011231622157	0.29627308153825693	0.7543937192320934	16.754374109458883	-74.08775039273864	5.76753791270251E-4
4000	-11650.935209934247	-11559.464304438083	-91.47090549616489	-11559.464304438083	25.362246005818026	131.19891447331506	0.28231825789856124	0.19089867240415698	0.2618941964749453	0.2648888732223346	0.08797054101856905	2.14101163172413	0.29627308153825693	0.08797054101856905	3.0905011231622157	0.29627308153825693	0.7543937192320934	16.072014492529533	-72.72374584903746	4.7966247991272447E-4
5000	-11649.711114840606	-11556.034928484012	-93.67618635659429	-11556.034928484012	30.711137935456964	152.45057792037426	0.28231825789856124	0.19089867240415698	0.2618941964749453	0.2648888732223346	0.08797054101856905	2.14101163172413	0.29627308153825693	0.08797054101856905	3.0905011231622157	0.29627308153825693	0.7543937192320934	13.859094641305568	-74.86034454713752	4.414589542852337E-4
6000	-11622.4071116386	-11524.246811968373	-98.16029967022679	-11524.246811968373	32.50631499793589	166.84828189172208	0.29013397575955396	0.19089867240415698	0.2618941964749453	0.2570731553613419	0.056154947721859874	2.2046428183175486	0.2528067141776894	0.056154947721859874	3.1774338578833508	0.2528067141776894	0.7543937192320934	24.78261896770207	-77.45726507732654	3.8842307984410674E-4
7000	-11639.82108463565	-11539.542230927183	-100.27885370846732	-11539.542230927183	35.16840141448621	181.38747281937842	0.2959571993257135	0.188758801977765	0.2618941964749453	0.25338980222157437	0.056154947721859874	2.2046428183175486	0.2528067141776894	0.056154947721859874	3.1774338578833508	0.2528067141776894	0.7543937192320934	30.608923949744902	-79.9315848031074	4.701996169132213E-4
8000	-11629.546881222803	-11535.638494813471	-93.90838640933245	-11535.638494813471	32.06407491510247	156.11528368815277	0.2959571993257135	0.188758801977765	0.2618941964749453	0.25338980222157437	0.056154947721859874	2.2046428183175486	0.2528067141776894	0.056154947721859874	3.1774338578833508	0.2528067141776894	0.7543937192320934	18.041601032983305	-74.05521560997036	3.9818322903555515E-4
9000	-11615.166397473735	-11518.516216195783	-96.65018127795082	-11518.516216195783	35.35794241144631	171.30773640837953	0.2959571993257135	0.188758801977765	0.2618941964749453	0.25338980222157437	0.056154947721859874	2.2046428183175486	0.2528067141776894	0.056154947721859874	3.1774338578833508	0.2528067141776894	0.7543937192320934	23.136936098655504	-76.28115656438098	4.0283867356452505E-4
10000	-11621.44471757898	-11519.711834513017	-101.73288306596258	-11519.711834513017	40.65339700205429	204.80216726615726	0.2849881525789725	0.19972784872450605	0.25099889456957214	0.2642851041269475	0.056154947721859874	2.2868226147084774	0.3074618863311251	0.056154947721859874	2.9859437171855507	0.3074618863311251	0.7543937192320934	25.074595462894365	-80.89258161903061	3.794736309761874E-4
11000	-11634.513164090933	-11531.777210789101	-102.73595330183073	-11531.777210789101	45.24599182839254	223.46788797725438	0.2849881525789725	0.19972784872450605	0.25099889456957214	0.2642851041269475	0.08587034389973178	2.2273918223527334	0.3074618863311251	0.08587034389973178	2.9859437171855507	0.3074618863311251	0.7543937192320934	25.074595462894365	-81.04624670461475	3.1719848823535707E-4
12000	-11620.10890122275	-11516.76420895672	-103.34469226602894	-11516.76420895672	38.02144009756981	210.3229191725293	0.2849881525789725	0.19972784872450605	0.25099889456957214	0.2642851041269475	0.08587034389973178	2.2273918223527334	0.3074618863311251	0.08587034389973178	2.9859437171855507	0.3074618863311251	0.7543937192320934	22.155323650163183	-82.55259686536232	3.60062248586381E-4
13000	-11640.683560076093	-11532.346846404162	-108.33671367193132	-11532.346846404162	40.46464502119134	229.44171752747516	0.2849881525789725	0.19972784872450605	0.25099889456957214	0.2642851041269475	0.08587034389973178	2.2273918223527334	0.3469798879693121	0.08587034389973178	2.9069077139091766	0.3469798879693121	0.7543937192320934	19.912279217222217	-87.46467223151939	3.36088774630863E-4
14000	-11635.455258558133	-11529.889065076017	-105.56619348211676	-11529.889065076017	37.435981587708284	211.15520088926277	0.2944195538591152	0.19972784872450605	0.2415674932894294	0.2642851041269475	0.14726137275592818	2.2273918223527334	0.2855888591131157	0.14726137275592818	2.9069077139091766	0.2855888591131157	0.7543937192320934	20.703792371671554	-84.17729629183793	3.0736450847586967E-4
15000	-11618.431959063491	-11514.85109694551	-103.58086211798147	-11514.85109694551	38.377943804041685	207.24249345380213	0.3086691170307193	0.19972784872450605	0.2415674932894294	0.2500355409553434	0.22807971091819212	2.2273918223527334	0.20477052095085177	0.22807971091819212	2.9069077139091766	0.20477052095085177	0.7543937192320934	31.312083463889373	-81.6612851376212	3.394701609175942E-4
