Sample	likelihood
0	-25781.516903369564
500	-26229.095274809322
1000	-26709.867967475675
1500	-25299.83332282206
2000	-26067.146496075064
2500	-26579.584568457543
3000	-26223.426509912737
3500	-25901.088759850845
4000	-26688.69361660153
4500	-27491.16312102749
5000	-26693.37597146708
5500	-27881.404786864452
6000	-28123.808148237236
6500	-27532.93768929619
7000	-27368.981344800137
7500	-27271.155769171914
8000	-28204.01153857445
8500	-27036.41737183079
9000	-25938.377252464266
9500	-26954.459983368204
10000	-27569.90350811548
10500	-26884.65583993266
11000	-26744.391173719625
11500	-28183.947246021708
12000	-27122.889585224308
12500	-26855.405153746506
13000	-26374.957883536055
13500	-26487.195410199
14000	-26706.906242910594
14500	-27122.955369497817
15000	-25338.97287522016
15500	-26264.523334864487
16000	-26905.80418770363
16500	-27031.37094799377
17000	-26197.35854552847
17500	-26027.613972165094
18000	-26264.001138255837
18500	-26492.38014295723
19000	-25727.053372320017
19500	-25499.08543355546
20000	-25941.98743563473
20500	-25944.054292772627
21000	-26047.4466753495
21500	-25738.740556780074
22000	-25565.36910566517
22500	-24945.91315770639
23000	-25229.962622279323
23500	-26616.821551416324
24000	-27515.862146643147
24500	-26900.119354639395
25000	-25927.28529743407
25500	-26155.639445629782
26000	-24786.084918659428
26500	-24550.694718590756
27000	-24753.233366835484
27500	-25438.238710454563
28000	-24559.677360988077
28500	-24996.69718999932
29000	-25643.855058292036
29500	-25849.282508132503
30000	-26143.783021787975
30500	-25482.794021767222
31000	-24860.55685315621
31500	-27214.65590866673
32000	-26649.179145961556
32500	-26579.462478062236
33000	-25114.8058058508
33500	-25321.563876606062
34000	-25611.608693084334
34500	-25477.55139136107
35000	-26215.315085928472
35500	-26829.34604932669
36000	-25137.525595282536
36500	-26543.851526227103
37000	-26565.92360099789
37500	-26234.931493257285
38000	-26428.997385957424
38500	-27162.32199662417
39000	-27820.368194727147
39500	-26246.452394610995
40000	-26767.439606153628
40500	-26099.186278387922
41000	-25962.890394168924
41500	-27400.260198880602
42000	-26015.812144689087
42500	-24752.543486466966
43000	-25433.4660079738
43500	-24724.264151668227
44000	-26624.736930773437
44500	-27184.425245097154
45000	-26399.12645502892
45500	-26141.44422150933
46000	-26336.011210550496
46500	-25664.811104505352
47000	-24949.45098871712
47500	-26247.22063527453
48000	-26283.295885325686
48500	-25170.72948427577
49000	-24328.72737641757
49500	-25732.668711479568
50000	-24869.480364275656
50500	-27249.317712316042
51000	-26577.497157311187
51500	-27109.403876406497
52000	-25877.233944198626
52500	-28062.21949315062
53000	-25779.329914803493
53500	-25396.59160405128
54000	-25766.831968018312
54500	-26532.617458949753
55000	-26191.42464411671
55500	-26600.60113954305
56000	-26774.509801879172
56500	-27188.641157556965
57000	-26920.978809960565
57500	-27031.376105618696
58000	-26801.127625794616
58500	-26464.15191629962
59000	-26793.00392892651
59500	-25550.67252681411
60000	-27404.54760356608
60500	-26060.175692166373
61000	-27036.43521955364
61500	-26105.797823691635
62000	-25948.45688335118
62500	-24998.99517068274
63000	-25993.745427887596
63500	-24201.817753640164
64000	-25876.23848042036
64500	-26115.388348673543
65000	-24926.012239803353
65500	-25240.80215090275
66000	-24846.806923143376
66500	-26495.26377852035
67000	-25745.258948979223
67500	-25709.57351272147
68000	-25536.91948119035
68500	-23414.61311855298
69000	-25783.15743264134
69500	-25141.460456798643
70000	-25767.390979328793
70500	-26510.22129548184
71000	-26202.74085652487
71500	-26202.1799546998
72000	-25560.997982341945
72500	-25899.40617792284
73000	-26064.010606986485
73500	-25311.13672730626
74000	-25499.80586838601
74500	-26431.40670039525
75000	-27740.854469448837
75500	-25705.524538000183
76000	-25641.223611923106
76500	-24721.499401530444
77000	-25425.925990571814
77500	-26895.90480054129
78000	-26079.59615698968
78500	-25024.853428016242
79000	-26273.044649413296
79500	-26233.498761561837
80000	-25535.837732352316
80500	-26390.683337201044
81000	-26766.517592164593
81500	-26659.142972786183
82000	-26335.695180449078
82500	-27247.755863234375
83000	-26484.65774874763
83500	-26060.877604264857
84000	-26267.047612302296
84500	-25658.560361119955
85000	-25688.01799906877
85500	-26139.38965848368
86000	-25212.559663309716
86500	-26401.872012970285
87000	-25465.34728072411
87500	-26241.11831948977
88000	-25901.631252017014
88500	-25844.39424036578
89000	-25578.142875452915
89500	-26214.474137365265
90000	-25524.684653702025
90500	-28141.02556089417
91000	-26435.20236601275
91500	-26301.84014104452
92000	-27712.495662375502
92500	-28386.929378785127
93000	-27005.87836406407
93500	-25801.57840113879
94000	-26114.91113786419
94500	-27852.688363926736
95000	-26168.497221104804
95500	-26350.702054076595
96000	-26356.94201031383
96500	-27456.41783219145
97000	-25779.63133904304
97500	-25731.323262875965
98000	-26606.12290029262
98500	-25875.63615875134
99000	-26190.33227238497
99500	-25388.11989923079
100000	-25914.075783370106
100500	-25958.100843010678
101000	-25993.872050510476
101500	-26285.255468060433
102000	-26133.816476628952
102500	-26163.137172335002
103000	-26204.94697545619
103500	-26707.328601650413
104000	-27226.71788579133
104500	-26822.111253993877
105000	-27573.47530378344
105500	-28658.420592601313
106000	-27602.82726383313
106500	-26610.13026235345
107000	-26116.200130216195
107500	-25336.109579132582
108000	-26132.287081737748
108500	-26528.351790651664
109000	-27508.665887541814
109500	-25788.77747181846
110000	-26766.377439749307
110500	-26226.212955766638
111000	-27308.592276308264
111500	-26386.97204071329
112000	-25110.635965593807
112500	-25059.907622342987
113000	-25358.98238007443
113500	-25804.2295270069
114000	-26039.309504321387
114500	-26632.78710949611
115000	-25870.490124220458
115500	-25242.778272826698
116000	-25151.349198056316
116500	-25718.427093889346
117000	-26945.129292183738
117500	-26406.020681357502
118000	-26320.590544887546
118500	-26604.608595544094
119000	-26850.911984087405
119500	-26584.131108149104
120000	-26684.297198260818
120500	-27636.132619698634
121000	-26389.440579043458
121500	-26592.174329629626
122000	-27120.140992083296
122500	-25594.832206564606
123000	-26342.073626015695
123500	-26235.8487005658
124000	-27225.28986257451
124500	-27207.515957671974
125000	-26784.991385647652
125500	-27160.984300068936
126000	-26768.536461129468
126500	-27541.01194162276
127000	-27273.814429392343
127500	-27432.90393017719
128000	-26977.60830965076
128500	-26142.370905760246
129000	-27674.487704521205
129500	-27474.79729944611
130000	-26357.902325387542
130500	-26052.117510964174
131000	-26672.732424242902
131500	-26433.496746799236
132000	-25860.340709649892
132500	-26120.182976811728
133000	-25335.13125937664
133500	-25816.303691460485
134000	-26712.320222568454
134500	-25785.675816219093
135000	-25740.348314364077
135500	-26051.695803630642
136000	-26380.36441927424
136500	-25938.109309135623
137000	-27109.25259982959
137500	-26991.704299594476
138000	-26972.362529987277
138500	-26100.265503102957
139000	-26678.965881297503
139500	-26360.941512653935
140000	-26664.533398028536
