#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:0.5257940253843977	0.31268012486384933:0.6203142322777196	0.8291767598766349	1.0289701291641116	3.005629890058037:7.136453737909637E-309	3.005629890058037	4.006804018907102:0.9168075070274574	4.202749763877584:4.9E-324	4.202749763877584:3.0347188109940506E-16	5.042902298472125	5.17541503568124	6.158830969104761	6.933555337251649:0.8244652318544811	7.955121286726499	8.52005591726235	11.086466907702574	11.21149686330098	11.435580866925754	17.832558083341297	17.832558083341297:4.9E-324
5000	0:0.12442929225936195	0.4404175007917147:1.0357513401749936	0.5529697421462232	1.0361044421204695	3.0007485359523485:1.518613637102384E-309	3.0007485359523485	4.05400509431686:0.2536663968610184	4.216489766591909:1.0E-323	4.216489766591909:8.093808107336375E-16	5.063667155579868	5.703676521565754	6.048481501560779	6.054741360318959:0.8030461771900005	6.141173080885008	8.5815312718117	11.033896662972582	11.28491606107623	11.440951599438819	17.824162319765826	17.824162319765826:4.9E-324
10000	0:0.30209522457919086	0.3261344698449493:1.1893857084951254	0.6663245394308837	1.0497979587275923	3.0007485359523485:2.13014915391088E-309	3.0007485359523485	4.033349404490622:0.2756536383058115	4.2044994442887225:1.5E-323	4.2044994442887225:1.661369321719876E-15	5.0626541879420826	5.255734470319815	6.0755402512606205	6.781085344821533:0.694413722605573	7.223625998783706	9.182230804978818	10.235686446080058	11.40320556194038	11.69422026532651	17.71931827892883	17.71931827892883:4.9E-324
15000	0:0.3492262721735362	0.31188111260406204:0.6546538283781388	0.6188835966020008	1.0689252644820888	3.0007485359523485:7.369977181114406E-309	3.0007485359523485	4.028201154618021:0.666721460343441	4.2044994442887225:1.33E-322	4.2044994442887225:1.9919027550629825E-14	5.070703042943639	5.317403683506993	6.059786859562969	6.862072999787937:0.6074556350512783	7.285152865153422	8.264114125173665	10.216447208006382	11.337595918697295	11.656196160649078	17.71931827892883	17.71931827892883:4.9E-324
20000	0:0.731473115091267	0.29039014167046945:0.9690830240441782	1.0725342583882995	1.200828705116496	3.0007485359523485:2.363538187107E-311	3.0007485359523485:0.0018569153388859109	4.016327654682464:0.1822684929361853	4.20990910635793:1.0E-323	4.20990910635793:8.370870824314295E-16	5.0040805767190015	5.362930859013711	6.124304094589723	6.948173186559048:0.9620743147321839	7.351049132384649	8.612615710115238	11.016542082819251	11.242327899206657	11.417854318060309	17.378891986024744	17.378891986024744:4.9E-324
25000	0:0.610527410793084	1.1976498684462344:1.816702132408824	1.215357960844295	2.1596297132373303	3.0007485359523485:7.417835112464E-311	3.0007485359523485:0.0022888571622028966	4.030855977701834:0.7097374370065531	4.211940655058163:1.0E-323	4.211940655058163:1.6227595983410693E-15	5.07220550066887	5.242550713584921	6.304127273557347	7.4332173600990705:0.7580352935190127	7.499229889622718	9.140202948482585	10.348894879997655	11.046262884035324	11.586235749175122	17.55795235179841	17.55795235179841:4.9E-324
30000	0:0.49627060571388915	0.3266124007126733:0.7433393038792243	1.017073307805143	1.0843362109148704	3.0020428295773844:2.3825837207786E-310	3.0020428295773844:0.02097718988929339	4.057703107382953:0.8777792832777034	4.123821091956452:2.0E-323	4.123821091956452:2.0177888408788232E-16	5.148919947567513	5.60176773322876	6.473074491377819	6.496029287794606:1.389754589335089	7.402609372158306	8.13809427746084	11.08285671334678	11.089194367720395	12.860937084092853	17.48761208695462	17.48761208695462:4.9E-324
35000	0:1.1196067140153727	0.33835042115217034:1.063713270011735	1.3025782786782698	1.7969045444217437	2.9832947923514346:3.23072158655654E-309	2.9832947923514346	4.034195895728789:0.43277540801857395	4.11188404990187:5.7E-322	4.11188404990187:1.4939405009519068E-14	5.010751568794805	5.337125430325045	6.433107129912621	6.47296525106698:1.0974473294183678	7.135764062099294	9.3405707432064	11.386981227167682	11.38807885722324	11.449470906834248	17.387651783844056	17.387651783844056:4.9E-324
40000	0:0.15160986779763694	0.4992413705022307:1.1307886067777	0.8795337593497753	1.5344428860252135	2.9375338537888687:6.57390260837E-310	2.9375338537888687	4.04593831102505:0.11057853074910153	4.089264036416149:1.576E-321	4.089264036416149:1.4384943103695693E-13	5.052210442582316	5.227149068247256	6.13287241834041	6.199747874326913:0.8689615686976636	6.213355448237871	8.94207704690874	10.678222651287442	11.343833236474719	12.166852588121749	17.833306533591088	17.833306533591088:4.9E-324
45000	0:1.8223725491992069	1.3160015999361658:1.5406225184970714	1.4796709557178158	2.0127865005758645	2.895046391490632:2.938715200202626E-309	2.895046391490632	4.0356929059591735:0.2289866592414773	4.051844130906218:6.9E-323	4.051844130906218:9.392971011454778E-15	5.14732185153269	5.830730970020922:1.3324255789913213	6.041953554854735	6.657698304598402	6.860708120875137	8.52868486716313	11.007595243540372	11.59489892652662	11.87487909889794	18.05362997636493	18.05362997636493:1.0E-323
