#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:27.030961825969342	1.7736147597178302	2.4739211530521317	2.839167759137709	3.1841757723506845	3.265417242828098:0.0055859398324639145	4.419913820559577	4.5566656956084195	5.124288297678631	5.871974397930613	13.602733970942602	14.88520873533298:75.0185124222034	16.037343092174012	18.00258357394509	20.252777755901207	37.288691001423615	38.69341094567426	41.49466714824183	42.97539950128544	85.3884458965135:8.946486064912704E-112
5000	0:35.30256678886742	1.2233784491037467	1.23857358568604	2.45746127927743	2.6562028672916314	2.7860756190332836:0.004263107809339176	4.012986756171924	4.317562373426846	4.708326778416931	5.070558197421055:1.3258902104091193	11.054103236383668	13.033218050362866:83.49419851967187	14.146080232951393	16.24649098379833	18.352459260428546	29.967752061728245	30.124500497136125	37.915491448452464	44.564207759329896:5.713632130782709	49.87001490354139:1.4758845617084118E-114
10000	0:51.31974209780559	0.5636790417112337:0.8707516875771885	1.581446026046843:21.617450255452095	2.695069203908105	3.4886502657848975	3.502908398590977:0.06886127531291882	4.088496927582922	4.248786433607027:2.281786452590913	6.420678087227464	8.659589285012645	11.04586212931291	14.791216561033561:107.23498058051241	16.149662654093333	20.949959572631954	26.31420346312597	28.891577367212907	42.49505114335585	42.51926355073131	45.476980582454374	73.92712054249893:5.003228097773135E-114
15000	0:7.2233016692301755	1.5631779384695472	2.0546041542403137	2.88379710837999	3.6548926890072404	3.758808632654567	4.0631903281214665	4.2481209023901085:3.51872452332423	5.6259676700137	11.377153153801123	11.671467927985736	13.377423144691948:78.07965180002554	14.70367972949736	16.352489047974117	20.46095053478317	34.78008909137413	42.21336860052797	47.0244683493865	48.93083102830566	77.96193594312834:1.7768226358006492E-114
20000	0:4.71876853548188	0.49543705512039965	1.9072630277590588	2.0077805150926302	2.7324233443031005	4.137752426406166	4.336721937274097	4.951982708429421:0.4841698184632708	5.072756234840516	8.545122498603856	8.561151545919657	11.562489452345835:39.870595094930124	16.23020775987888	16.283931353752685	20.491978232507588	29.15990970817362	30.3364852287677	32.60811095902943	33.83943029774777	67.37670700510142:1.3259337584832113E-113
25000	0:6.33159702029777	0.6938579751663755	1.410503467150789	3.0075556342229053	3.517206337745617	4.258301564363338	4.701536116660236	4.947952036407041:0.2538453002636758	5.560465908173623:32.61226508491766	7.598398981625916	12.981576463742073	13.584023894506783	15.948781470621867	16.790641028222936	18.807895791489926	27.477876298891076:52.89790915363724	33.34855431426328	41.522688017572776	49.62120428248203:15.295010131802846	51.38816156094522:4.3180011178057056E-119
30000	0:8.539681268662756	1.149264045957631	2.2369082009223904	2.8117779402854763	3.906041953916329	4.082971720629165:2.1599970600927407	4.329203310008273	4.555583110477484	4.839174973966275	6.2389350467857305	10.254253773425344	12.735684833626316	13.545704933403444	14.217164306871705:26.97030235771409	15.577430565170541	22.120030379310155	22.35003570903013	24.76332691840021	28.138588484939824	42.02895856056139:8.916432986109461E-110
35000	0:17.008785230379445	1.5349893900993292	2.8652663493375967	3.0668790699853736	3.778332797693142:0.49018586870299236	4.086272041367159	4.180516782928636	5.279662170259823	6.010326269813459	8.418568844409233	9.715193901703538	13.767864989791686	13.919751343035948	15.022472270453308:43.16426356126492	18.278101171942833	25.464214582170502	37.33050014358643	41.48259085825934	43.91536929550832	65.20511236578332:5.302430897397507E-117
40000	0:9.451926500795873	2.364087935357488	2.9365987911351508	3.5364443768219322	4.017938609859417:0.6632617575148361	4.031057114025111	4.036992012991484	4.044613802677741	4.054573555153182	8.295550211617387	12.476882418947884	14.00083534149042	14.073487494717128	15.34645799964049:49.355114473250076	18.806638773203083	24.493906864335823	27.239514550765904	27.260122634853	31.7021869851033	43.91731353111823:6.625911189066252E-133
45000	0:27.047813259610074	0.9789682416840735	4.151997097240843	4.3748088209407205:14.003771662545338	4.542330875240241	4.542850318579937	4.542851632277444:1.4754488295065337E-4	4.542929038891044	4.566899030298582	5.700072302440729	9.491893599217992	13.392238154367691	14.025206055141199	14.485171880108279:30.122237396344186	17.959131078861937	23.832243461687987	24.60557901409757	31.562347892381855	32.02054602360282	53.46622090130397:1.311548093702515E-128
50000	0:7.466576882566641	0.8787106410842607	2.269417376716637	3.7011122500524403	4.495123512357855:5.678364842380373	4.524501929390189	4.524547618905722:1.2994801598517123E-8	4.524547635408826	4.524555343624918	5.325850833010397	11.638409266287018	16.400809732032545	16.60249792185336	20.158212704054502:74.78313071622176	20.765380433711535	36.998259252631186	39.384642868720114	40.685933649437395	51.00644796379498	72.9391166489121:4.9329906314092834E-147
55000	0:32.18946716777032	0.9500351552087422:0.7349858722701392	1.3668439064659732	2.335754960820069	3.762501001224466:26.588993115140312	4.189911320789843	4.189930912953386:1.2683333495057904E-6	4.190009970131942	4.216602088823826	5.137084939596031	12.524113951880668	12.911749200370771	14.793502245969957	15.576694932286731:86.3012836963528	20.850904205025003	28.391598129790136	28.797832484866746	32.86913316572589	35.34562509869983:10.368559268741475	48.154482621092136:1.833591096788376E-151
60000	0:52.05354082958621	0.16160488061823147:0.158974728035274	1.8781207111395135	2.08369812325397	2.0944166781978883	4.684150778991796:11.286503413164084	4.962006454534238:0.02065731844450888	4.980551537419813	5.014194289912728	5.059300803251221	12.084847620840867	14.04316778340347	14.709894998271256	18.87549937586534:89.79880632336821	24.203337456687073	41.822243266981964	56.33159356109389	63.24532057730296	68.53910232451528	119.48047713326406:1.2353970738532607E-161
65000	0:37.11351106962334	1.4231905052364109	1.5835091691023035:0.42836575995104925	3.0122792076381195:35.246478710703464	4.235137291629245	4.289289152614473	4.4287899114567	4.9783525324756255	6.979111145385944	7.281602348073417	14.153508794411884	14.531843836664395	15.319915774267173	19.40535729990285:58.50606097444008	20.55685726794221	28.74683459000545	32.72592111042726	38.95141082938881	44.91339799639486	79.5805994444012:5.801764555334833E-169
70000	0:3.143841079212954	0.73540218021916	2.6184769955436704	3.2278360802861155	4.204263896133063	5.385654397801511	5.71774093136856	5.721528063210872	12.135299283467898	13.331751438872216	16.14427537671343	16.85489887107942	20.36902907183067	20.51903722234304:95.71741668401246	27.742064132719015	30.75772421862627	36.756781838965935	45.610629823291916	53.432744057990675	113.16003310392563:2.0679622810792808E-183
75000	0:14.799720807888397	2.391246780794901	3.006503014950905	3.079729014512023	3.1127336672736345	3.700222741902178	4.017229855223134	4.05956452893431	4.110405722319411:0.03453851828455476	6.05129284705713	11.756023509505077	11.858915500806573	11.964467344141806	15.051307219381371:50.79913451489485	15.804467618289639	29.92304204502759	30.55489936012322	35.329652463429056	35.365045505599454	54.37113300972419:1.9077309434705678E-181
