#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:0.9258221183362172	0.11407034353090317	0.7096756623166716	1.3256079595853727	3.2219174753897875:1.093973191002253E-309	3.2219174753897875:0.018144525691709747	4.00069956950326	4.454402203366833:1.6841265E-317	4.454402203366833:6.346161188275099E-10	5.001964651254038	5.030742607748053	6.037484167022322	6.136078897125323:0.0879545892290128	6.148393609777246:1.1208157348298874E-94	8.060258592817425	10.234054480805563	11.038627593880708:0.4314346206657924	11.254365798892545	15.647691327274394	15.647691327274394:1.0E-323
5000	0:0.4782647802547667	0.10851829308876937	0.3630498615941735	1.2500475912915077	3.2219174753897875:7.5789846080117E-311	3.2219174753897875:0.013381491936168527	4.000718758254519	4.454402203366833:3.563128E-317	4.454402203366833:1.6278788875186283E-9	5.005473713446338	5.024233356092901	6.101850718735932	6.166384927659588:0.36867849952390636	6.585381448671417:1.4461580673297337E-95	8.02280680531097	10.281560445739137	11.170324511275858:0.2036682581296597	11.263321024410022	15.64387904407368	15.64387904407368:4.9E-324
10000	0:0.34232936113444823	0.3239878911926493	0.7100581152038271	1.0937411531174304	3.2219174753897875:1.73844799034607E-310	3.2219174753897875:0.02654039805458262	4.000442290772261	4.454402203366833:1.2322383E-317	4.454402203366833:2.091852882561734E-9	5.00349711152858:0.017140650939617346	5.043137961421375	6.092614851679295:0.17666980974649904	6.282356558429675	6.486670111058863:1.1239162523175866E-95	8.0193135829414	10.239250072448746	11.21700280454149:0.318497187466839	11.467855926521823	15.64387904407368	15.64387904407368:4.9E-324
15000	0:0.6709393764149	0.1158306293125485	1.100580799892106	1.3200488552081893	3.2219174753897875:1.39417104005357E-310	3.2219174753897875:0.009119845857446641	4.000179937930571	4.454402203366833:5.23764E-318	4.454402203366833:9.247015700107805E-11	5.001350080157024	5.020180063151836	6.00834377386467	6.068326409399196:0.0714690397258246	6.1506119910021635:1.361670252670268E-96	8.009635685567126	10.087640327245825	11.062555104212523:0.1630530788749921	11.202688722959012	15.64387904407368	15.64387904407368:4.9E-324
20000	0:0.4448661567977378	0.07817859653590384	0.8520196110684893	1.0150309897422762	3.2219174753897875:3.0719857809177E-310	3.2219174753897875:0.007994650389190146	4.000373363845338	4.454402203366833:3.00545E-317	4.454402203366833:3.6541682106191096E-9	5.004888094383286	5.017962379724058	6.016929853368861	6.123658454754509:0.06651542390434552	6.1345259531131:8.867956075769967E-100	8.018260647313223	10.10323935424721	11.127211104911025:0.1270513275100288	11.28617251072583	15.64387904407368	15.64387904407368:1.0E-323
25000	0:0.44488362548092186	0.03915981202989541	0.442475698274416	1.0091157397042496	3.2219174753897875:4.74659254080345E-310	3.2219174753897875:0.01021199007195422	4.000842079829574	4.454402203366833:6.09440004E-316	4.454402203366833:1.026903173475841E-7	5.0436133531504765	5.171243968240111	6.082885428452915	6.26406664845921:0.682325482837385	6.873543221698523:2.2113945686080655E-105	8.025593877898213	10.162377789337159	11.017631590772677	11.397907169882586:0.2900340948042344	15.478759303291122	15.478759303291122:1.0E-323
30000	0:0.5687691693106007	0.01870250511364088	0.446101019059954	1.261274458868185	3.2219174753897875:3.232076550624965E-309	3.2219174753897875:0.11062582199010693	4.0003680306255545	4.454402203366833:8.82422226E-316	4.454402203366833:6.961236915255716E-8	5.001074407665217	5.05328983176851	6.001808289286544	6.004907804835755:0.0482055092260739	6.130159641125117:6.0274216163023206E-102	8.032274843830763	10.033890690852562	11.246742041970236	11.726243225023193:0.20089340483544102	15.459720654003405	15.459720654003405:1.0E-323
35000	0:0.587608704545669	0.010820849529987964	0.9833171898849494	1.025708043760972	3.2219174753897875:9.288637236741E-311	3.2219174753897875:0.012965275374520996	4.000314119101791	4.454402203366833:1.386773736E-315	4.454402203366833:1.894042647821252E-7	5.0401633208122965	5.077810095512309:0.27327239722774216	6.031562897767448	6.097608419086506	7.090648555319981:5.272009808388454E-96	8.054143230183982	10.162451401381249	11.134900429137586	11.683570419410001:0.626797623875301	15.268823973823213	15.268823973823213:4.9E-324
40000	0:0.6493248935470459	0.5695933929445577	1.0412750640170365	1.14115063210579	3.2219174753897875:9.61073262993624E-310	3.2219174753897875:0.0026898150466020863	4.000286155922658	4.454402203366833:1.3953076E-317	4.454402203366833:1.848975898695881E-9	5.057415549727036	5.5921915684623515:0.24201939275688286	6.0210559253304945	6.025439973805589	6.318013892800558:9.879364967645333E-98	8.03345002873621	10.741313910249998	11.485898383445136	11.528476796940033:0.5459080906192784	15.259920022300335	15.259920022300335:4.9E-324
45000	0:1.2994875068213836	0.5721522835531577	1.1977452266836985	1.5298930449282535	3.2219174753897875:1.5032068555371E-310	3.2219174753897875:0.0211527945778312	4.00056647195811	4.454402203366833:1.210842463E-315	4.454402203366833:1.2948552700927602E-7	5.017006192142858	5.024520455472423	6.08582069954596	6.085847992165681:0.19679473044294768	6.215051767700068:1.0206097855355543E-95	8.149893382944818	10.268497738606413	11.291113282852796	11.832880422149005:0.393671192806179	15.259920022300335	15.259920022300335:4.9E-324
