#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:1.8599046136222503	0.3387695385181182	1.0039258089779075	1.4646445905493053	3.2863297842132724:2.15287268640577E-310	3.2863297842132724:0.010260412000690083	4.000738482220527	4.417466328179396:1.620416729166E-312	4.417466328179396:9.279398484869476E-5	5.15086177932981	5.290545880755156:0.2900951252042025	6.049296445822613	6.118690830379673	6.535486190684088	8.24114401992966	10.80128881638954	11.01816890957903	11.259550131924131	18.706990148399214	18.706990148399214:4.9E-324
5000	0:1.8919744740434281	1.06615783482689	1.1763297184466621	1.36826336520726	3.2863297842132724:4.264224771565E-311	3.2863297842132724:0.006846208992220387	4.00035249321818	4.417466328179396:9.229657005224E-312	4.417466328179396:0.0012835904914435007	5.03043984691386	5.169455550444095:0.39164198514947907	6.033340907238802	6.953853783505409	7.197582720223591	8.20241039752517	10.21710955793978	11.225082672684529	11.267976893121922	18.706990148399214	18.706990148399214:4.9E-324
10000	0:0.9936592880973284	0.06400339691322493	0.20662621786098107	1.1251856684351351	3.2863297842132724:1.8787514367858E-310	3.2863297842132724:0.010594275102525034	4.000605439912544	4.417466328179396:3.7561331753E-313	4.417466328179396:2.477038480433936E-5	5.115894890389399	5.275482780919848:0.45172805500746566	6.038542261777826	6.219718970430159	6.234637362544219	8.527125678626557	10.10838534765145	11.079497058029848	11.170172458839865	18.58399838088711	18.58399838088711:4.9E-324
15000	0:1.5385468321033533	0.08075026978423253	0.6741467206644811	1.2448618219073924	3.2863297842132724:6.0850023319115E-310	3.2863297842132724:0.021174326635410842	4.001032932462071	4.417466328179396:1.731475186573E-312	4.417466328179396:2.2691001788271233E-4	5.133063657549559	5.220993596553024:0.570744093722013	6.294313541811392	6.43806694390776	7.247860689759316	8.027739576156035	10.114096851137512	11.133334292382	11.228450258187708	18.508243395482182	18.508243395482182:4.9E-324
20000	0:1.7225840584165895	1.1408983849595964	1.4700092101070734	1.9658993335779855	3.2863297842132724:1.28376090057623E-309	3.2863297842132724:0.027770621127083277	4.0004840627549445	4.417466328179396:8.50308670357E-313	4.417466328179396:9.471800646999557E-5	5.349077132320991:0.5267543178712958	5.545464734220031	6.060194303794693	6.077629501073084	7.724534346698331	8.488238009172678	10.62970065883632	11.029185902211674	11.44972147699686	18.508243395482182	18.508243395482182:4.9E-324
25000	0:1.1031022418314007	0.08453680213606214	0.6376140638793912	1.5473172814613994	3.2863297842132724:3.71947268419525E-310	3.2863297842132724:0.0382680241596735	4.001160142902817	4.417466328179396:1.391063217E-314	4.417466328179396:3.8793870288840243E-7	5.084631511421716:0.405248676592764	5.397044199066009	6.053921173879749	6.176135561929989	6.242285611896976	8.105494505014235	10.102823709540587	11.141789151013466	11.179980671120433	18.81870474223978	18.81870474223978:4.9E-324
30000	0:0.5623866756919731	0.0805519184651365	0.16302301988596712	1.3736033389807867	3.2863297842132724:3.2770359874093E-311	3.2863297842132724:0.004735451573356865	4.000757318365317	4.417466328179396:1.581701304E-315	4.417466328179396:8.577259915821008E-8	5.060108408008237	5.4022696801221874:0.17900068481151626	6.075959468157153	6.123970599852877	6.358547135757894	8.11792680292582	10.064626928086271	11.028647735139998	11.101905821188875	18.81870474223978	18.81870474223978:4.9E-324
35000	0:0.6785666544021877	0.09208143795286593	1.0398876649667284	1.1323208735248846	3.2863297842132724:6.8162374449799E-310	3.2863297842132724:0.1025781698870811	4.000888426205977	4.417466328179396:1.99225625896E-313	4.417466328179396:1.0689937020056534E-5	5.029810148327236	5.188344290602559:0.24188580834170234	6.026421491058513	6.0575333856538744	6.103942725342455	8.183319636548442	10.01391436760335	11.107082377526881	11.238118473187143	18.81870474223978	18.81870474223978:4.9E-324
40000	0:0.5599783394671273	0.5416692927371385	1.016091955435153	1.0534874147075621	3.2863297842132724:4.1710681194205E-311	3.2863297842132724:0.005802358841635607	4.000469130897701	4.417466328179396:4.84256975E-313	4.417466328179396:4.7338562977127576E-5	5.027752670629994	5.150813213408605:0.27376136400461387	6.117452248236712	6.136728800983256	7.430694776169805	8.352652316272572	10.075692902246194	11.008058531504162	11.236766882366815	18.80039863559656	18.80039863559656:4.9E-324
45000	0:2.674509273670735	1.3535174469990545	1.456844078366531	1.933324491162583	3.2863297842132724:1.115336718855126E-309	3.2863297842132724:0.16430103353930348	4.000086198598005	4.417466328179396:1.3217830707652E-310	4.417466328179396:0.023090115810681086	5.018576491287894	5.1998258449142325:0.9315452703818138	6.3876836817741305	6.460783083160529	8.167342583023594	9.038659131102426	10.367273567197083	11.27478462404345	11.380010526948126	18.446936655814326	18.446936655814326:4.9E-324
50000	0:1.574279522380289	0.081361109410522	1.0348817996041881	2.0346594762890784	3.2863297842132724:7.640499915918E-310	3.2863297842132724:0.0914370477957303	4.000417341073814	4.417466328179396:1.89945840812696E-309	4.417466328179396	5.0316052102994835:0.3332762579175977	5.255093459032393:0.39511390826645687	6.006525543648221	6.265313699981929	6.598856460582809	8.136764914553364	10.123053076581652	11.055381828613452	11.247429043100219	18.667103150786463	18.667103150786463:4.9E-324
