#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:0.05379016729229053	0.0029852149664542083	0.039107686105108286	1.580238007275284:1.7894404190901168	2.612277058635957:2.57985E-318	2.612277058635957:2.5778499829908883E-10	4.135637084190231:0.7369672404991398	4.199654081347791:1.59945E-318	4.199654081347791:1.2094358411640496E-10	5.0762496390106655:1.1232274514966711	5.925699705494694	6.448358986932664	6.998992216192182	8.2395669355341	10.165348275042945	10.586975919659299	11.056679780971312	11.256335868295295	18.016110410844902	18.016110410844902:4.9E-324
5000	0:0.022264221150787633	0.0020057499757589092	0.044390759836636415	1.1723893094969453:0.9757755762246179	2.612277058635957:1.22077E-318	2.612277058635957:1.7448834972673833E-10	4.11980101673577:0.6556335575724319	4.199654081347791:1.077394E-318	4.199654081347791:1.792313376651601E-10	5.035537524265467:0.9833891778094167	5.345401704434465	6.370982577453368	6.815463165944831	7.347279438436548	8.41210824685375	11.07079288385609	11.166329872497181	11.613382355144536	18.14434851489225	18.14434851489225:4.9E-324
10000	0:0.2284612579665256	0.05258082674612014	1.1598655523210957	1.2454355539016313:1.3390335877772257	2.612277058635957:5.922E-320	2.612277058635957:5.516330587270604E-12	4.185224368701883:0.891467649251933	4.202975940053155:5.31639E-318	4.202975940053155:1.0114754787985047E-10	5.692322915824679:0.7236712438046508	6.002250321619907	6.2089985092424556	6.728894889703249	7.761215386834977	8.210498947663677	10.646084706179531	11.004287123560731	11.149557179547909	18.147670373597613	18.147670373597613:4.9E-324
15000	0:0.5421463357023952	0.025107027095324887	0.15026513184930856	1.1589740528079542:0.5435496514499244	2.612277058635957:5.385E-321	2.612277058635957:3.276882757679922E-13	4.127006466302994:0.30997440565728834	4.196634318513055:9.13041E-318	4.196634318513055:3.610265978975726E-10	5.048643919366429:0.9574077833745653	5.63784082066017	6.866919935230871	7.3917984895399735	8.129973532811363	8.78674886926833	11.044795616922308	11.336380704379007	11.378025916788374	18.16999045101056	18.16999045101056:4.9E-324
20000	0:0.9310237857192665	0.1058741644255964	0.12827687221198497:0.002043432615139643	1.189232246048732:0.8942554261401612	2.612277058635957:1.11E-321	2.612277058635957:1.515564837724647E-13	4.152433889985079:0.4647354171874992	4.216420037978872:1.506727E-318	4.216420037978872:8.119998681790049E-11	5.074603967918582:0.9599104555386649	5.712795873880801	6.112370143472531	6.7215230419673055	8.009951238734054	8.292321481316584	10.55659131270855	11.181155080688091	11.239407958073288	18.174948814977718	18.174948814977718:4.9E-324
25000	0:0.3568537855597615	0.006464866591876515	0.6534123787942187	1.197720193637276:0.3994775288316897	2.612277058635957:1.0E-323	2.612277058635957:2.6578009934300255E-16	4.165176808169834:0.6482223468744627	4.216420037978872:2.0778356E-317	4.216420037978872:5.693514065087657E-10	5.274549625477092:1.0045211764032411	6.043613310557146	6.544424554370023	7.95532965292776	8.304237261140221	8.713393923165722	10.628243266946448	11.163709306933452	11.50548093372058	18.153150648518924	18.153150648518924:4.9E-324
30000	0:0.4658373659199411	0.041094633852180124:0.11902460349168213	0.24325021272045746	1.017100990600073:0.9969299100099218	2.614357288473248:1.275E-321	2.614357288473248:4.0813531636673677E-14	4.087738904220119:0.6863921968027252	4.231137471346327:3.99854E-318	4.231137471346327:8.102204257371115E-11	5.396377861944125:2.7623608050486603	6.445369199863896	6.673238675330912	6.929298244054531	8.143529374020543	9.544951227435812	11.160775745016357	11.438114306257713	12.656296001849494	17.834534835290206	17.834534835290206:4.9E-324
35000	0:0.4580182966876511	0.16108060860575185	1.0129436965170098:0.6911224655611887	1.0538299702979255	2.7051180144980367:1.1517E-320	2.7051180144980367:8.607357870661525E-13	4.162571300831095:1.0707925870466282	4.29489827184491:3.03534E-319	4.29489827184491:4.644708622660974E-11	5.041256242127421	6.220687975605748	6.269999371288214:2.2401575762236403	7.2957128138139264	7.490439246912131	8.599435293843397	10.94655736093544	11.19326155349597	11.690149463929746	18.30696270305036	18.30696270305036:4.9E-324
40000	0:0.3591417332498162	0.16192783230988278:0.36170430683027016	1.1475606854975544:1.5371890236985735	1.8972713598284454	2.618364868012128:3.63E-321	2.618364868012128:6.422157942778656E-13	4.186175761903065:0.8636342966858607	4.195436688180316:6.3853E-319	4.195436688180316:5.605181620615507E-11	5.332605365567837	5.974461969072392	6.331650511096739:1.838799381187822	6.840628539278113	9.417647026935585	10.179519539327886	11.183560136732506	11.500934028186947	11.692077850922518	17.607262503533494	17.607262503533494:4.9E-324
45000	0:1.4155780603754888	1.1134726322229807	1.4685488864698748:1.360824654613242	2.0948612988119697	2.589915102467308:5.1684E-320	2.589915102467308:8.472031614212232E-12	4.192489683290267:0.43539744740485203	4.216302787793838:6.341478E-317	4.216302787793838:1.9114122777930684E-9	5.001099935782513	5.549796519135921	6.142523038855584	6.546482751355002:1.319882736466783	8.19993635864817	8.875569589510018	10.247832738296877	11.018801692763041	11.928105060777638	17.665812963020226	17.665812963020226:4.9E-324
