#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:0.9597604785959953	0.2228626234209763	0.4973271240188204	1.174964590875561	3.1681353740688074:2.65988101850273E-309	3.1681353740688074:0.16661931354700418	4.219806189980126:0.39372899424140967	4.324626178430453:8.692734E-318	4.324626178430453:3.2907837205018063E-10	5.220364622357195:0.9298744496984395	5.295290245623679:3.649232577016491E-38	6.135718159809414	6.146164366117443:0.508273059322689	6.592771489932357:1.8858890617214343E-36	8.001671384067679:0.0019700517410160007	10.002887631353842	11.000248734458728	11.000899295192392	17.489204714139824	17.489204714139824:4.9E-324
5000	0:1.7860493668150255	1.3244175299018286	1.4171113222262746	1.5068972636609919	3.1681353740688074:2.519483930482919E-308	3.1681353740688074	4.061155178165165:0.38707775724919996	4.324626178430453:2.10356E-317	4.324626178430453:7.00685774858088E-10	5.053457649693836:0.3565302131350404	5.25504831754341:5.8097580663644556E-39	6.154939300701274	6.162636898032159:0.47833202060008584	6.374359618379802:1.1592212159833498E-34	8.000662042706539:0.0032327893103938467	10.002381219188186	11.000349051054929	11.004070472961132	17.489204714139824	17.489204714139824:4.9E-324
10000	0:1.2369005578390544	0.2555596314482726	1.4569141617581405	1.695775811488046	3.1681353740688074:6.586341805655035E-309	3.1681353740688074:0.19505697265743435	4.110183325952192:0.3880915274602535	4.324626178430453:1.208494E-318	4.324626178430453:1.9529611021890126E-10	5.11964986066862:0.11419160046871843	5.164287341119828:1.1139716055939211E-40	6.1180361401630945	6.1235022999196165:0.825390860896652	6.418205232192175:4.4829481950560974E-35	8.000987423508306:0.002082355081245425	10.002612667906867	11.00071352099349	11.003608300907839	17.489204714139824	17.489204714139824:4.9E-324
15000	0:0.7663916162594165	0.20385800605523036	0.8192160782787712	1.5174190897087296	3.1681353740688074:4.515483340692917E-309	3.1681353740688074	4.107452263166821:0.3489505006189782	4.324626178430453:9.1977E-319	4.324626178430453:4.146250540181373E-11	5.087580752647719:0.20327218475074982	5.24186739030934:1.4958565701569642E-41	6.078525356203156:0.5533121299960331	6.135216457233222	7.197049328725419:2.3988987818674797E-36	8.000641198298078:0.004497325562952389	10.00191979241715	11.000688519603475	11.006048191704558	17.489204714139824	17.489204714139824:1.0E-323
20000	0:0.6884939239617524	0.059316904473445405	0.4550722673233539	1.2424358095444819	3.1681353740688074:1.310183026408855E-309	3.1681353740688074	4.0006848147080385:0.20000316370218726	4.324626178430453:7.59957E-319	4.324626178430453:8.538294402438708E-11	5.1224196962075315:0.2115169305631761	5.136640744225672:7.536819582550473E-38	6.0464485710426095:0.11728857555040027	6.099162239382036	6.141259866045581:1.864746931080336E-38	8.001487793777578:0.00243304219345755	10.000326537189807	11.001112954362625	11.00250928466315	17.489204714139824	17.489204714139824:4.9E-324
25000	0:0.987894571623562	0.6560789557723649	0.8717028650530331	1.0441377786265453	3.1681353740688074:3.497472915632834E-309	3.1681353740688074	4.065485131738131:0.5669595930458854	4.324626178430453:3.44461E-318	4.324626178430453:1.1659857241498995E-11	5.052315583811342:0.26255560575943854	5.4293308328741325:2.135632119995033E-33	6.055116854160157	6.075613648819338:0.30308993631723846	7.274526927350442:1.981043060539106E-38	8.003500813292556:0.001536761750923805	10.001797267938676	11.000275912517044	11.000666990068666	17.489204714139824	17.489204714139824:4.9E-324
30000	0:1.5308047821152828	0.24305271707811035	1.2821563164276846	1.8772879398021332	3.1681353740688074:1.4718735000041706E-308	3.1681353740688074	4.031634662842973:0.7502132566587636	4.324626178430453:5.60633986E-316	4.324626178430453:2.6175415827086924E-8	5.038348722054036:0.21247351277719548	5.104432419222181:4.146056781541953E-38	6.046788728962126	6.200315865176684:0.40483978960007844	6.58334440328869:1.0469713915850828E-30	8.00086510781138:0.0032990749919273848	10.002384279777358	11.00059404816666	11.00075240554422	17.489204714139824	17.489204714139824:4.9E-324
35000	0:0.7484793620917887	0.11641036747813271	0.975831488485793	1.3571274247434026	3.1681353740688074:1.790365519091577E-309	3.1681353740688074	4.093136827303526:0.3052260011292008	4.324626178430453:9.35964253E-315	4.324626178430453:4.546282129329966E-7	5.045895921433599:0.3214579930211638	5.125131439538868:1.1756801892487767E-35	6.06594958082437	6.379885589110621:0.3634027185963495	6.4401555626140405:7.421253560944278E-30	8.00256045438732:0.0015755546239020722	10.001992697785916	11.000535833386227	11.000705189947233	17.489204714139824	17.489204714139824:4.9E-324
40000	0:0.3544862257964625	0.36539363012294634	0.7044030885052942	1.0431873324190488	3.1681353740688074:2.4250420053936E-310	3.1681353740688074:0.009019073442990726	4.03692273097653:0.34370043449793225	4.324626178430453:1.81187E-317	4.324626178430453:2.3479552321158873E-9	5.04405771831477:0.048836227912245456	5.105846191148772:1.6618193980587865E-42	6.001534054376747	6.00160386233182:0.007129843067480299	6.00523640104574:1.904795165776496E-29	8.000241362594295:0.0028519693468963122	10.000214992186613	11.000306795754923	11.003125402390921	17.489204714139824	17.489204714139824:4.9E-324
45000	0:0.9004816452601984	0.02090522905984638	0.13768413882786604	1.2338639915275338	3.1681353740688074:1.02336803349284E-309	3.1681353740688074:0.05619752337661841	4.214229254574828:1.0032739758856486	4.324626178430453:7.2785337E-316	4.324626178430453:1.288911651295663E-7	5.066687137155249:0.18695432679390273	5.269148610768832:3.599683487068174E-46	6.011077157148098:0.225794486505269	6.105718139630594	6.174843868337702:1.0802172914226614E-27	8.01004942446949:0.0605326125452524	10.021030891412265	11.003901803662044	11.008363767246788	17.489204714139824	17.489204714139824:2.0E-323
