#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:0.5590489150794019	0.8859172112932666	1.1332430898750419	1.2241330363684764	2.364564861258816	2.379385993868221	4.214751639424125	4.318225243273605	5.107723111772726	6.009155740177897	6.035781908461673	6.081902450151684	6.2616396861883015	7.506914486750913	8.117380191805697	10.520168458832254	11.016099422171957	11.088627318448088	14.761951937925403	15.040790873361496
5000	0:5.151824150046742	0.462819993512883	1.1688291368267014	1.5362265858856325	2.116777610943293	3.4242562105450904	4.197785614956687	4.417445646273977	4.661519106081463	5.283801264691957	8.629451500466168	9.02749402791592	11.192002431306287	11.208423510456296	11.393535939875457	12.075849406231711	15.08957402243277	17.1519619268397	17.64947811322687	19.736328391756864
10000	0:16.792036517058136	1.1223193379345788:12.159534334583956	1.1901489175512574	2.8376495044423176	3.702970982369291	4.286650579551497	4.361877582694918	4.907204350299987	5.021198141925276:0.5230086250750403	5.816040749650568:6.737912805986618	8.983133694129506	10.662422911936384	10.714694856109313	11.266191634752982	11.636441630138034	13.990836989693806	14.55346611795974	17.51071887752591	19.07633838694306	24.30996436123668
15000	0:20.923066824829935	1.1393281934738797	2.442295416449526	2.7969553444938438	3.6422252403481252	4.371744035125293	4.663885884640308	4.686133275775386	5.388242752868031	7.919168303067337	9.598392405883056	11.370993686576941	11.588827705700659	14.48007069667907	15.967924011899065	17.390000652350228	17.43620934404666	20.62435771807284	21.687471763433752	22.123470130036978
20000	0:2.4820605784745524	0.4650322997414823	1.0235866138773608	2.1590836834948597	4.122161822443455	4.296031896750401	4.349036774679787	4.531655770388771	5.169588236507431	6.931838970800865	10.921581830274809	11.030501689255402	12.474800378669926	14.984858989524186:27.743052689247925	16.66923990577245	17.87954943576916	18.475790764527765	20.28713222593194:3.136156778427849	21.98291264331526	22.024407687210203
25000	0:3.0041391097334116	0.7984871311307002	1.8858400552583228	2.1307718014021018	4.386535283175456	5.11566397114732	5.3633778802632115	7.563913604074562	7.897995702125405	8.811168589035239	11.00228086881284	11.420555013281481	14.229444911386128	19.141236975449427:30.279144165927868	20.556591397245487	20.573925955587953	24.02753089348649	24.367917884867666:2.6876482426111177	25.082118349070875	27.874021565976527
30000	0:4.876410354051585	0.8917513568202015	1.0488469950988228	3.167025199067533	4.573210398274547	5.037801264779649	5.143019336843518	6.178447559230659	6.830235370724885	8.324415235550086	12.191746685929685	12.59098102462006	13.820203627988064	14.704910429857662	18.383369917639733	26.908439898719852:52.43562475160517	27.943946418007165	29.68265723689425:2.127160996277028	30.826124003647923	31.030038394499964
35000	0:8.854106952334835	0.7059522342336405	1.0399355498159177	2.321395271886475	2.62940667146979	4.518861172993158:2.098878190593255	4.527813439226887	4.860755813540581	5.343005107057845	6.53969843073566	11.131515270591281:41.80815748606994	12.109836291059864	15.034983302809465	15.07200050957561	16.942125301106127	20.424539141756064	22.221450876908392	26.03098249942119	26.935255098155352	40.355225863444204:1.7149438335812566
40000	0:3.3707588407542834	1.1494783143016978:1.7030357740327826	1.3939297235790573	1.730830413359973	2.7179730657811287	4.0634709917864305:3.289100094727518	4.8663704118002915	5.21420355558523	6.067967018953107	6.62885308276203	12.671577858153134:32.57353318138463	12.825974181574592	14.026377101031752	15.223759502467143	18.420397060078116	24.152578426174838	25.43371221696596	28.189132518587904	29.065304164632156	59.06405068257065
45000	0:3.1927422555922185	1.0943867360817507	2.571664898565394	3.254055251377644	3.968336991153104	4.500660879153891	5.822476385440462	6.161722301245999	6.534745138322454	9.186527372295252	11.000433106326238	11.771550091503908	14.325665100930731	20.05208858827704	22.009891880099335	40.90404418000723:111.0448605280796	41.05453685225323	51.80568455726429	53.68421719106191	53.82633192663583:0.004728251192245038
