#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
0	0:2.3666758357169284	0.9067296032248962	1.328126410763474	1.5534848257503278	3.2399759775817145:4.9E-324	3.2399759775817145:6.038631739014738E-16	4.0121748422088555:0.6533521791800346	4.284262165776598:2.218623E-317	4.284262165776598	5.000000000997364:1.0969205760063772E-9	5.006743156789135:1.1284314462574507	6.501750547563326	6.632810877205337	6.712171932415682	8.167036247437416	10.775446983975044	11.102422829435545	11.200434180293245	18.06338399836566	18.06338399836566:4.9E-324
5000	0:2.5147524991258616	0.0643082116511683	1.4543104191652934	1.6451068144983516	3.2399759775817145:5.4E-323	3.2399759775817145:4.62782836047805E-15	4.006642121210821:0.20729308685346898	4.284262165776598:3.626304E-318	4.284262165776598	5.000000000267251:6.512558924444862E-10	5.009745238609642:1.2026221420034668	6.171804504719809	6.629318456378942	7.848252243464124	10.056760680559696	10.785643480780307	11.024169406242162	11.727879344705446	18.06338399836566	18.06338399836566:4.9E-324
10000	0:1.65686544236142	0.5736490876044926	1.0181394196548341	1.2972790551796698	3.2399759775817145:1.0E-322	3.2399759775817145:1.7491868939306507E-14	4.041707468838581:0.5269640488893936	4.284262165776598:6.721155E-318	4.284262165776598	5.000000000177188:1.0256052351295672E-9	5.004323249015275:1.387244735053871	6.16092808450701	6.587888493112619	6.747797754620239	9.402789280875185	10.802857382337567	11.329736038843585	12.390537469173944	18.06338399836566	18.06338399836566:4.9E-324
15000	0:1.688737023684192	0.6458042450620524	1.0506205725737199	1.4293085990145076	3.2399759775817145:8.9E-323	3.2399759775817145:1.357706857749736E-14	4.016928362174775:1.2871801304842558	4.284262165776598:9.21419E-318	4.284262165776598	5.000000000185112:1.267166599202618E-9	5.001814765197316:1.1076797964199427	6.335430680920812	6.3522104017746095	6.578834737175116	8.984795986491267	10.21861176159305	11.198330158315839	11.258749703622838	18.11311371637857	18.11311371637857:4.9E-324
20000	0:1.2062514476489348	0.26653823472377247	1.0681814080306475	1.3628566994884865	3.2399759775817145:6.4E-323	3.2399759775817145:3.429525434683632E-15	4.274461219480936:0.7810883864074005	4.284262165776598:2.412276E-318	4.284262165776598	5.000000000043878:1.9229619963691145E-10	5.12966259797556:1.140567098588408	6.349554324811456	6.538271450904419	6.975294939510097	9.257891500802865	10.417234325869364	11.079921821281648	11.091857824654676	18.05698019358163	18.05698019358163:4.9E-324
25000	0:0.9062572688142033	0.3544058769532872	1.0949243757192275	1.4783469889124887	3.2399759775817145:1.166E-321	3.2399759775817145:3.029273826366367E-14	4.120482299641422:0.4959732527400549	4.284262165776598:4.23978E-318	4.284262165776598	5.000000000326201:6.639720271310985E-10	5.132087110199066:1.1719720909046445	6.5771849088381344	6.690377972405064	7.918003575946133	8.764615712636079	10.98687667368611	11.031219527418227	12.394271683153534	17.984673955251317	17.984673955251317:4.9E-324
30000	0:0.9722838703319839	0.7249124862627394	0.9269600853722273	1.0444092489946146	3.2399759775817145:1.14E-322	3.2399759775817145:9.474388419323446E-15	4.002176975873368:0.5552939345604745	4.284262165776598:2.3959007E-317	4.284262165776598	5.000000000461413:2.0348108162199834E-9	5.05202701719561:1.1595575785957724	6.05168138610523	6.4234967146498265	7.379469634756143	8.100624399473688	11.0862008752063	11.13154013830478	13.310475843319638	18.09073891939736	18.09073891939736:4.9E-324
35000	0:1.8860824721266556	0.4531052990534024	1.0766986803168979	1.351309424025553	3.2399759775817145:2.25E-321	3.2399759775817145:4.4620601829658566E-14	4.027475752290752:2.9538786116571014	4.284262165776598:2.9305163E-317	4.284262165776598	5.0000000011849:4.221507152651017E-9	5.044441703268532:1.265589081118423	6.128247387467922	6.224689404021732	7.811641506425929	9.934044195112435	11.00546154277759	11.0750568008127	11.60224227443017	17.927268771198914	17.927268771198914:4.9E-324
40000	0:0.4676739515560724	0.020491004616486713	0.5201063786786512	1.0263002363189726	3.2399759775817145:3.7164E-320	3.2399759775817145:7.63913541566919E-13	4.073187508849342:2.2073059146260774	4.284262165776598:2.57762496E-316	4.284262165776598	5.000000005030124:2.958649175281698E-8	5.089113467587028:0.8219110281596506	6.250016464996332	6.519373369931949	7.877888384684883	8.11910691493877	11.02413175972478	11.152787064434305	11.979586722628733	18.263870578368547	18.263870578368547:4.9E-324
45000	0:0.6993824056456612	0.2985511053589631	0.3069065565076605	1.1170352696969401	3.2399759775817145:2.42586E-319	3.2399759775817145:1.462780276082518E-12	4.0752819834114735:1.3954713436424173	4.284262165776598:1.014932359E-314	4.284262165776598	5.000000490862297:1.7179227760567024E-6	5.008004476486509:1.3244149714700044	6.054082371866216	7.377187856626014	8.248749041733213	8.539577365871816	10.807256475451858	11.289909252116576	11.565692593514248	18.42161292383183	18.42161292383183:4.9E-324
